Intercept,ADAM22,ADCYAP1R1,AMBN,ANGPTL7,APLP1,BCAN,CA11,CA14,CNDP1,CNTN1,CNTN2,CNTNAP2,CRH,ENO2,GFAP,GPC5,GPR37,IDS,KCNIP4,LHPP,MDGA1,MEGF10,MEPE,MOG,NCAN,NEFL,NPTX1,NPTXR,OMG,OXT,POLR2F,PPP3R1,PVALB,QDPR,RTN4R,SCRN1,SEZ6L,SPOCK1,TMPRSS5,TNR
63.58298619117095,-1.6586478906790865,-0.45077851200403374,-0.3529430369475786,-1.4745146802114963,-1.7989469994847926,0.7301694782889978,-1.5179191461559924,-1.1607951114250425,0.8174303747109991,-1.1714352469392908,0.0,0.8830792163067532,-1.5905129174348265,0.571155265544427,3.278406371641742,0.0,0.3173714561265318,0.4631065041278508,-3.295338360975163,0.3967699709823391,-1.2484492907791944,0.8026512987391475,-0.9498310262087493,0.0,1.5106575302405798,7.21412941193501,-2.3061704202723736,0.0,-0.22434047534184132,-0.2240548442361642,-0.0,-0.5162449052378676,1.8622692312218212,0.9292646995311479,-0.0,3.5813691095338642,-0.0,0.0,-0.15021334970594907,-0.8363136702252533
63.807653464533956,-2.7266187450243975,-0.0,-0.0,-3.138629915808322,-1.9003526619139812,2.037382051431071,-1.105097176073147,-0.35768132661707813,1.2507029371309641,-2.3180552195438286,0.0,2.7489730427838968,-1.6237539529536504,0.0,3.2564917823883834,0.0,-0.0,0.0,-4.2744016961944515,0.0,-0.35967110601315444,0.9575320661071406,-1.3312405034858217,0.0,1.393500152393617,10.847633324872639,-5.22297899045298,-0.0,-0.0,-0.41416216632940733,-0.0,-0.0,1.36118964473399,0.5582867573839513,0.0,3.4326382585742112,-0.0,-0.0,-0.0,-0.2379211323798729
63.66147597101813,-1.4321499527537096,-0.4006525116683752,-0.17058280971750808,-1.652676932251458,-1.8449549983575266,0.9317267937657258,-1.9720485101685394,-0.9672188119574904,0.9326067905268595,-1.1748656492064076,-0.0,1.118496566839353,-1.7403506279607293,0.35739291270580237,3.069760604573035,0.06608631528503064,0.34725748811899443,0.4864652521323737,-2.953882621130966,0.3787537822622658,-0.7644279224574976,1.3198695076085087,-1.2871820470039308,-0.001668723308022651,1.5684087456686837,6.909488804528187,-2.6568342168033787,0.0,-0.19450074258130876,-0.3893030879365422,-0.0,-0.5075464054193639,1.3965115638764072,1.206246829557914,-0.0,3.834957479186426,-0.0,0.0,-0.528262436154913,-0.7691379841669985
63.8206695951326,-2.7631465848925783,-0.06644494141145123,-0.0,-3.2909498817562746,-1.9624906965385114,2.0634070764952837,-1.201647194872421,-0.6922396355968646,1.479113959716258,-2.6379926818900965,0.0,2.6939987509136603,-1.5359893899813355,0.0,3.4646470318589357,-0.0,-0.0,0.0,-4.159140306519082,0.0,-0.15543801547537575,0.8488772495557305,-1.3211983321989604,0.0,1.5058074183526864,10.597552660233456,-5.130914056131561,0.0,-0.0,-0.36940445965010044,-0.0,-0.0,1.260981311412223,0.7843288033856357,0.0,3.4385773991066975,-0.0,-0.0,-0.0,-0.29330146370613774
63.78216056109283,-2.0998116415217654,-0.0,-0.0,-2.7456949464202522,-2.0131889521196507,1.3155697661054813,-1.8967383550901806,-1.0311488910533544,1.0244668216903803,-1.5514180121261578,0.0,1.860525488925217,-1.8751804455662413,0.07778694310851757,3.535649772675307,0.0,0.0,0.0,-3.6095664669308096,0.0,-0.5991755354304048,1.6181364827951945,-1.5159040780673516,-0.0,1.4900087319281132,8.818017643960655,-3.6804712038897214,-0.0,-0.10737292930801841,-0.37928758398821455,-0.0,-0.054406841277290334,1.5138944333738231,1.1548389548844726,0.0,3.6235060393236442,-0.0,0.0,-0.0,-0.696342697778888
63.57757647668269,-1.3802051534604591,-0.22317485821459104,-0.3070150884124115,-1.8638183096363412,-1.9850890658783695,1.0823959808081356,-2.0890566414464353,-1.122399807917748,0.7935996842094075,-1.1556996729138975,-0.0,0.9695233634454872,-1.7391744593785319,0.4176581211847075,3.2106617636009243,0.0,0.3253212816715743,0.5182444123784941,-3.0984325988521655,0.3957630556918516,-0.9698708729492396,1.2924527333934095,-1.2019121518770013,-0.1353056909362258,1.5214876819413528,6.84424488894401,-2.658168990643037,0.0,-0.2941433008033217,-0.40267938407333154,-0.0,-0.30121856618320525,1.4631760408755945,1.2286753677109077,-0.0,3.805946306603222,-0.0,0.0,-0.19373085968940398,-0.7675374672920598
63.77896142002986,-2.6183544751411376,-0.0,-0.0,-3.285488406336939,-1.8352519573099926,1.9131942861536972,-1.333043208599215,-0.12194784748588691,1.3336747765844332,-2.750076923581202,0.0,2.595460265046714,-1.6970352912686726,0.0,3.3273864260212513,-0.0,-0.0,0.0,-4.38969616367134,0.0,-0.16641472537460816,1.0806975606374705,-1.3214836391292435,0.0,1.47383672403915,10.828690552681593,-4.773505486223273,-0.0,-0.0,-0.41065220652933193,-0.0,-0.0,1.3378645206140518,0.5248136107971586,0.0,3.4015898392652058,-0.0,-0.0,-0.0,-0.37101908265442024
63.61222071041312,-1.5327986084394714,-0.4377256983414699,-0.1512083975493044,-1.7534309606829037,-1.8476112107676046,0.922327199465362,-2.0397337082547096,-1.0171297646664468,0.8663946149901279,-1.2135347037933435,-0.0,1.1371922892667994,-1.7381412781055896,0.4004794323041351,3.1109501642950352,0.007567190894179361,0.26625631739815997,0.5325769008869535,-3.072240648522247,0.4964112210905438,-0.8462444263383149,1.3241349023576918,-1.2097062617652727,-0.034602202105509496,1.6041525161583612,6.919906962192793,-2.6683245838162377,0.0,-0.23360871009736092,-0.4010035893797137,-0.0,-0.3054301334264176,1.4237689675216885,1.2514945991085136,-0.0,3.689840809594382,-0.002238024731097641,0.0,-0.08968140769052778,-0.7798438215027285
63.781249682192616,-2.620396819340068,-0.0,-0.0,-3.0685956474279013,-1.9237476036772612,1.9583716049694695,-1.2334887107242942,-0.26618408717514275,1.270420821312874,-2.8012854430453236,0.0,2.759698370873463,-1.6509966123155861,0.0,3.1738438905431128,0.0,-0.0,0.0,-4.347843800029604,0.0,-0.1475008786683672,1.123393436268243,-1.2726737246873232,0.0,1.43331164821599,10.82788288906909,-5.222455634763137,-0.0,-0.0,-0.4109100388796696,-0.0,-0.0,1.377044217590805,0.5354716444357689,0.0,3.4459739885339946,-0.0,-0.0,-0.0,-0.357520000386882
63.60735690782262,-1.5137250919497403,-0.4578390987158045,-0.20067281494765288,-1.8154170565870873,-1.7286397692232787,0.8798646829978588,-1.9552923552073604,-1.0084667573685246,0.752515696810923,-1.1680717353945194,-0.0,1.0812006494963635,-1.7803297952264663,0.4950179648069313,3.102540280681944,0.0030107033963498587,0.3616952448589406,0.5366011774240279,-3.172728177859609,0.5411655842964719,-0.8899149155670746,1.3880683832256675,-1.157447586294003,-0.0,1.5265494207597394,6.891205715109525,-2.7932333469346013,0.0,-0.23076522110148726,-0.41408203275293165,-0.0,-0.2893913788371641,1.4739412485917762,1.1515061421957553,-0.0,3.7990837824265973,-0.0,0.0,-0.11086287959317134,-0.8234847350867406
63.5887144471288,-1.4963245778266834,-0.39317849949038275,-0.3167389274891164,-1.8033097124019435,-1.9552375021878794,1.014193761325286,-2.021994724640979,-1.0362576970708737,0.9147176782994896,-1.1828715075807479,-0.0,1.1242782240150841,-1.7260213119827728,0.4671486257446102,3.077256739894881,0.0,0.21562781279597495,0.47706031559261197,-3.1290381557705986,0.47116806759366553,-0.8502964531555073,1.3577999656831383,-1.080325004990007,-0.1201807653421758,1.5730740672772283,7.021837316701785,-2.7417297909803366,0.0,-0.08746775791464656,-0.4081410433114606,-0.2485624062945782,-0.3127401321224809,1.440671167229714,1.2966819900994495,-0.0,3.696284058171233,-0.0796243909013519,0.0,-0.10962600515137447,-0.870983513350003
63.664066841064795,-2.0251810944787927,-0.0,-0.0,-2.6579423784442464,-1.8386439939209358,1.222753916793164,-1.7465101375545633,-0.44284277323574917,1.028357765402608,-1.388351471109078,0.0,1.5288291808482575,-1.6559190314952026,0.16672985408686733,3.1511435647231987,0.0,0.0,0.0,-3.8741403228920483,0.1624379154535879,-0.382950762487635,1.28287647220741,-1.2560727811234589,-0.0,1.715145929716059,9.07267273812371,-3.80018042974087,0.0,-0.028375529893667855,-0.42625310228276014,-0.0,-0.0,1.4156935080614108,0.7705542768227863,0.0,3.531608481749589,-0.0,0.0,-0.0,-0.5268196055306462
63.615880177428444,-1.5425038262533692,-0.3772420756554396,-0.14462045078650743,-1.7323622454865013,-1.8165522139089167,0.8966805330047504,-2.065873745995314,-0.9992734529854921,0.8835271022408062,-1.1884371776434344,-0.0,1.0755253436587204,-1.7702183879163231,0.4219332943797178,3.0823895855792354,0.055652366259012646,0.2515981717705651,0.5214816891684877,-3.1414726684447607,0.4507122765089911,-0.858370123697578,1.3499978826490946,-1.168510998067702,-0.0,1.5287054479274857,6.922299356645719,-2.720383056716736,0.0,-0.28134198085322437,-0.39574801389402736,-0.0,-0.33020399428277436,1.4612911834270264,1.2440857206523115,-0.0,3.660473401534792,-0.020373311236942533,0.0,-0.06742665549978008,-0.7528165732103672
63.781591337174724,-2.154134428239708,-0.18445083797649814,-0.01030588490071313,-2.8051783716621475,-1.8852291393983582,1.0695936898281702,-1.951821430948368,-0.7538531509548625,1.1116619766245088,-1.2155434689181905,0.0,1.5558428973974043,-1.6186350157122624,0.18096966200480552,3.0661838911753954,0.0,0.0,0.0,-3.641862167661711,0.0,-0.36511353241391636,1.515826074165947,-1.2290899595048816,-0.0,1.8809307254135956,8.862647551678828,-3.7728562794753366,-0.0,-0.233866511472638,-0.36859896983277013,-0.0,-0.13572826952637476,1.5819011065288602,0.7034095456792426,0.0,3.688272207144515,-0.0,0.0,-0.0,-0.8588496892162742
63.82465225177319,-2.151080124048401,-0.0,-0.0,-3.399588709666198,-1.9191505456240288,1.961105115526149,-1.150768853081657,-0.2539189906772574,1.485853288796801,-3.9147847809068175,0.0,2.8334422108384336,-1.6876981880289557,0.0,3.0293262534972087,-0.0,-0.0,0.0,-4.35149866321863,0.0,-0.15911737608886034,1.054299859132792,-1.1054411954912566,0.0,1.5348323880482002,11.098822783368202,-4.942572032369417,0.0,-0.0,-0.4286645779088777,-0.0,-0.0,1.4242590778104463,0.06867782268571425,0.0,3.414730697666349,-0.0,-0.0,-0.0,-0.0
63.64021273682332,-1.4847264357247467,-0.3877570248542225,-0.02392957748863304,-1.7975087443036681,-1.8392008818895984,0.9313879317334898,-1.9572505781992875,-1.0315891339624865,0.8693546853225997,-1.217082215105478,-0.0,1.1002648026276545,-1.780007554728088,0.40008436078108184,3.099544504715949,0.0,0.3093024580677666,0.50844154021336,-3.1473455576806852,0.523837494711716,-0.9380508827762738,1.3613135528937563,-1.1931209459947671,-0.02828671706452653,1.603764474118004,6.928092085317618,-2.7311227564904117,0.0,-0.2738205051789724,-0.41075726480992725,-0.0,-0.30868790520309525,1.457669132244861,1.2210713165834854,-0.0,3.721080834056912,-0.010002635382096588,0.0,-0.06293003861043384,-0.7687921906502002
63.80263210665963,-2.6075712259449,-0.0,-0.0,-3.2348698873717976,-1.859681993951632,1.912113445427688,-1.2745547063860474,-0.1752461951632679,1.2274983677329538,-2.6121475020253158,0.0,2.702752698856313,-1.6442087499753004,0.0,3.2583374875319775,0.0,-0.0,0.0,-4.304658103629277,0.0,-0.1927408702755799,1.0746404782629737,-1.1765662160743213,0.0,1.4388760986115239,10.78131724990162,-5.236218475946698,-0.0,-0.0,-0.4127270657411727,-0.0,-0.0,1.3909722447770503,0.5172919553947739,0.0,3.403951284002941,-0.0,-0.0,-0.0,-0.24560659834354037
63.567443509933106,-1.3787553430674058,-0.3543373132309446,-0.5658301887240079,-1.808138897818071,-1.7634792183149435,0.8525133181427159,-2.157089273888614,-1.1056970927628318,0.7187214069976977,-1.1776036352108217,0.0,1.1526161143424578,-1.6633252046315596,0.33465464323068983,3.2124244627102554,0.0,0.2947475215816065,0.4884170705652065,-3.216310227337126,0.36078968793509836,-0.7268794169039829,1.3430315123051575,-1.204936470462062,-0.0,1.605021223593218,6.827084039051174,-2.7323079359922535,0.0,-0.35209248458013453,-0.3735076120543998,-0.0,-0.34130968809265677,1.394864720766339,1.451613226188516,-0.0,3.768749895410708,-0.030338246018705668,0.0,-0.16090486762459535,-0.7142810913621195
63.81753841533352,-2.4310727756065367,-0.09030553135357089,-0.0,-3.1131253780024393,-1.86964606575862,1.89524906792503,-1.2182567794990935,-0.16051828917794925,1.1440764501637828,-2.539166639261766,0.0,2.8697763710664854,-1.6091989311166457,0.0,3.223360470670729,0.0,-0.0,0.0,-4.309048073351064,0.0,-0.3074688475872493,0.9107419437758191,-1.1328596773121573,0.0,1.4281772270279514,10.761919833359839,-5.3479917304777524,-0.0,-0.0,-0.408940010574846,-0.0,-0.0,1.4065244705468865,0.5158484119382111,0.0,3.4195890006365564,-0.0,0.0,-0.0,-0.22900122509647483
63.57689459946118,-1.5006693009506336,-0.43428832023893293,-0.1206971565077056,-1.7152303587402793,-1.5839038148090498,0.9578893688635797,-2.294077513720183,-0.9737910162984084,1.136808829797607,-1.1614811120851196,-0.0,0.9749299189972174,-1.6730790013631012,0.3391111070100624,3.1546098148105166,0.0,0.1254024215011577,0.49302612606658736,-3.037081111516945,0.7042503838888704,-0.836808801873905,1.248508755515157,-0.9859079066208275,-0.0,1.4501260661049298,6.975533403301115,-2.8019458267877857,0.0,-0.2475249234508231,-0.4087987762912938,0.0,-0.18976378278023853,1.3575654138125548,1.4136164509462967,-0.0,3.6763243861115016,-0.0,0.0,-0.1229272109407049,-0.7549990058989333
63.589692336455876,-1.5895724894795558,-0.5284646479433521,-0.06280777320489778,-1.6686968120352321,-1.852447265734538,0.9328178201254246,-1.960480724855346,-1.1003924165175376,0.7920748510688256,-1.1178222733426753,0.0,1.0116768745726274,-1.7273878036585515,0.47348179758855913,3.094627839143693,0.1330698913597965,0.1448082640456728,0.5051564847285107,-3.1314982271700953,0.7180945480985348,-0.8894503168637571,1.2770741793642584,-1.4350909730500936,-0.040581350074613214,1.551916766112254,6.873386715356474,-2.9377224137915303,0.0,-0.2787667167214494,-0.4235226898343326,-0.0,-0.26728903397488596,1.5349089229494843,1.3440775344527678,-0.0,3.704640155718764,-0.07239385070941064,0.0,-0.11021182900624317,-0.6647143525917067
63.651455457770815,-1.5326048284396783,-0.4113492414020208,-0.16006441770115562,-1.7758411942522432,-1.8222283598697104,0.8972046344451678,-2.086538427965045,-1.013811035656909,0.8448670930211841,-1.196846136718853,-0.0,1.101853350333292,-1.7623974415177968,0.4535179161436349,3.1208107101389837,0.0,0.26071254885738004,0.5290826688578958,-3.132928032987147,0.46893821635854877,-0.8375679593039035,1.322243057053324,-1.2044292862521355,-0.019388281762832214,1.598983142446158,6.947075666075685,-2.7437642308185577,0.0,-0.2752361677000537,-0.40212982966517863,-0.0,-0.2993457452426701,1.4749799763323947,1.2061269104801153,-0.0,3.742353788919998,-0.013068207618065318,0.0,-0.06863920496206517,-0.7631124157514775
63.66131560955299,-1.436434899158035,-0.2995139466574593,-0.008820899611293025,-1.8104575491142954,-1.7832710263618905,0.9408989120692298,-2.0891460948964897,-1.0514842865615732,0.8917449514593118,-1.2039033701965283,-0.0,1.0911973778881245,-1.65147522639521,0.3786112842050331,3.083782299121893,0.12348420179210359,0.29278363165888877,0.5983970778330673,-3.1653118817788934,0.6166001007795726,-0.85560113757405,1.2699634771481747,-1.1270552894708614,-0.0,1.5690470828923955,6.913154226770699,-2.7810669351154655,0.0,-0.2823709619010103,-0.4204640998363608,-0.0,-0.4106081227536648,1.4011869198296605,1.2119715011028025,-0.0,3.6475185927822737,-0.0,0.0,-0.07243476877862265,-0.776440157430679
63.63883142202296,-1.448702268026841,-0.3970538577911429,-0.1744060304424338,-1.8075198924823275,-1.7814455567870942,0.9186806930373823,-2.1217285725208748,-1.0055042474694824,0.8864720845082565,-1.2114119465800797,0.0,0.765397591130397,-1.7305865693179907,0.518764148963191,3.095458813590794,0.13684742605240519,0.23561030430144597,0.5465611645852286,-3.1573272708718285,0.4790643843962201,-0.8387488272787164,1.318006940497351,-1.2240784260524196,-0.0,1.5205308078610338,6.9179981600856815,-2.7407977019905405,0.011744055321435586,-0.29371664587604546,-0.40750620055490494,-0.0,-0.1924581903343102,1.4764880087002334,1.2308008545624556,-0.0,3.645093836783467,-0.0,0.0,-0.0700445877476931,-0.7679655315726369
63.63085808382971,-2.115281244115921,-0.14824254024523462,-0.0,-2.7124617669037954,-2.0775739068913888,1.2619177945897029,-1.9351462856691934,-0.4393596522855246,0.8279421322237583,-1.13544448771762,-0.0,0.9851919011046416,-1.6740680661067158,0.17668648255864114,2.822335729344762,0.0,0.0,0.0,-3.595075911746514,0.0,-0.6111855699006935,1.4329780652143578,-1.1179263370838404,-0.0,1.6717846303909567,8.940767468194938,-3.3650183549430155,0.0,-0.0,-0.38634539499948933,-0.06933375731400701,-0.0,1.5320475413280674,1.186858674047155,0.0,3.5864055748315478,-0.0,0.0,-0.0,-0.6030622204235547
63.67358461223575,-1.9731368652511152,-0.16255384287973565,-0.0,-2.5815062576429346,-1.9444206794990495,1.1993584819008742,-1.937550367024974,-0.8420397335004153,0.9501298729609546,-1.4787297800019579,-0.0,1.4599865965080256,-1.6588224627735835,0.23148081831185588,3.2166185197834802,0.0,0.0,0.0,-3.835324361320472,0.0,-0.5750461530563504,1.4365155135971757,-1.2027131446216874,0.0,1.5418847838699727,8.867846315226068,-3.599171665687803,0.0,-0.0,-0.41580488543365124,-0.0,-0.0,1.4847810608724634,1.073082163161205,-0.0,3.590768634508373,-0.0,0.0,-0.0,-0.38161838170812556
63.777855896136245,-2.054691604316586,-0.2437688611484346,-0.0,-2.8584207016643766,-1.9503390434854855,1.2473245032204403,-1.9368062698545787,-0.5883729564747275,0.5005749720392244,-1.2644024936977762,-0.0,1.8950239553471977,-1.6838200095393983,0.017531256335225703,3.2712218246739524,0.0,0.0,0.0,-3.7507846465976558,0.11384653920881581,-0.6696621657438994,1.525150398444799,-1.1544790989378817,0.0,1.567226407073209,8.851906344661524,-3.5935247764954865,0.0,-0.0,-0.4046821695125548,-0.0,-0.0,1.4341018401289594,1.5193533098524001,0.0,3.621680427906975,-0.0,0.0,-0.0,-0.6038371281584082
63.804428153472,-2.5911476094403456,-0.002662518148508978,-0.0,-3.2446921397817627,-1.8050510372253015,1.8566787243027632,-1.2620608831281246,-0.19149851090660824,1.2192672383484031,-2.419321044181426,0.0,2.6767704172247213,-1.6431936770835702,0.0,3.2601193255437018,0.0,-0.0,0.0,-4.297729688891133,0.0,-0.23930938350732656,1.0729433005474056,-1.195754609138795,0.0,1.4367509613466332,10.76830056260687,-5.218099951277584,-0.0,-0.0,-0.4168396200104939,-0.0,-0.0,1.3825700761910715,0.5191994102205326,0.0,3.423112653144258,-0.0,-0.0,-0.0,-0.19839622018115005
63.607943486397694,-1.611557760372561,-0.013869587307105682,-0.28931238707333473,-2.668138794643066,-2.0701909059280768,1.0947531152746757,-1.9700684647961029,-0.13842797896348333,0.6414430680450969,-1.5750992009806946,0.0,1.5360028723104655,-1.7067543295734726,0.0,3.3365373338106914,-0.0,0.0,0.0,-4.028785812273282,0.0,-0.2283332988977008,1.1837375620159902,-1.189789126481053,-0.0,1.6173646027941915,8.69106383368268,-3.4503159465817617,-0.0,-0.26123538369377314,-0.35238537934644537,-0.15206442417031776,-0.23581768978452025,1.3310736663413996,1.4056860710989658,0.0,3.49034519888655,-0.0,0.0,0.0,-0.5939076642236545
63.63725347480441,-1.504382581649097,-0.4130945461098464,-0.16636385953614846,-1.7891811328628808,-1.8263562603294539,0.9162319714253455,-2.0416938310423007,-1.0438960134242796,0.8665617479840283,-1.2089427122972423,-0.0,1.1122683009493144,-1.7530220888100008,0.42871970374804186,3.1414162327608226,0.0,0.26466427093794,0.5346034225493919,-3.15205057317327,0.49076760969376765,-0.8721369486243025,1.3291682675563226,-1.1968553675592506,-0.03929814755012618,1.5770649796477134,6.911359694603947,-2.711651104907678,0.0,-0.27467873363356293,-0.40208726677728385,-0.0,-0.2865340511136144,1.4619636331742103,1.2413178300931254,-0.0,3.715038884624115,-0.009192622673397101,0.0,-0.08255615869879265,-0.7793534647531001
63.852839801512324,-2.6151202387794688,-0.0,-0.0,-3.2348130656628036,-1.6284146403245374,1.9992663235252845,-0.9351149820766479,-0.0,1.3219475013331867,-2.6992281767338757,0.0,3.184153015675728,-1.835779862476191,0.0,4.011838201888652,-0.0,-0.0,0.0,-4.335188229841126,0.0,-0.32070524674042356,0.9866184844620377,-1.7263747901498234,0.0,1.3350973000806863,10.705098446085993,-5.310557954050713,-0.0,-0.0,-0.3589436442087193,-0.0,-0.0,1.1505003145085853,0.6853963756784647,0.0,3.2765338060425355,-0.0,-0.0,-0.0,-0.2713862622057246
