Intercept,HAVCR1,PTH1R,REN,UMOD
62.88597862532396,-1.6200621178812982,5.828690974328842,2.882988791296423,-1.6552267833696512
62.89164941922466,-1.6065608926838133,5.871071956343658,2.8032252448058466,-1.7882580093165628
62.89223777263386,-1.7194305843569102,5.996014301275972,2.8100998542448012,-1.692914408194664
62.897715998197434,-1.5601989740521374,5.831814425385759,2.8313435421866475,-1.6780498436378923
62.93299781479758,-1.6117379774535434,5.847098700621863,2.827708504573238,-1.635605828255136
62.92423491020398,-1.6231896419240897,5.848686320960001,2.8321798471859068,-1.6082128213002262
62.92408503349174,-1.6039073727622537,5.8621700184726295,2.789540633253125,-1.607708037863903
62.908186522315596,-1.6116405452817453,5.7321846954595,2.8053030606903797,-1.589474603118842
63.043122427098986,-0.6455483194266376,3.846638500496077,2.790931255793912,-1.1477681049167612
62.919392733808436,-1.6156904188684529,5.846790920154792,2.8164306133712516,-1.578098116188615
62.963785415369195,-1.5859974450225502,5.765023814093603,2.8206436763161893,-1.6246712144966124
62.909188329258676,-1.636665829530165,5.949800373295476,2.77059806252534,-1.5389161959973428
62.996432500476764,-1.60605550699531,5.855332067406873,2.828004080174999,-1.6537764772456627
62.87178728519773,-1.191075403364195,5.155009511299279,3.042907391009334,-1.5825161600037183
62.83865849766143,-1.6506494746261406,5.721139100857378,2.915830916757715,-1.784622981429893
62.862921164313335,-1.4213735323791978,5.569634395317758,2.862786675052067,-1.6687572600234772
62.89459756620795,-1.6733762709429616,5.867450826322524,2.8554599429154752,-1.610579664184106
62.88912442784575,-1.6891719902921232,5.881003832717511,2.8064247262667465,-1.6054783578102867
62.92382790603065,-1.6073802482684547,5.819468360813449,2.8280895441417053,-1.6379719142549136
62.89352618644722,-1.641490336857128,5.846449010530595,2.869832515367565,-1.8144591765372733
63.00719763279114,-1.686062806574125,5.9548957793353114,2.8479864732031563,-1.6587835161201385
62.998072007138255,-1.4295204118024996,5.522963349936145,2.698009659325804,-1.5834756017400535
62.950016975813085,-1.6127215938060595,5.84104390014737,2.8144494290919324,-1.6212762285112774
62.96442078823015,-1.5907709595653041,5.853634702489701,2.814111345238351,-1.6639847500410694
62.91310799299034,-1.6431774295837458,5.901549956323916,2.762177946745031,-1.625054919164079
62.91801623990407,-1.5787509663482728,5.807881210618475,2.8148668163492867,-1.5977028088432768
62.95999319169437,-1.578180329715388,5.880443906825706,2.8123200759888043,-1.6635737475391064
62.901879652537666,-1.572907383346157,5.839979233810527,2.851375330012295,-1.601566163146548
62.91588779170492,-1.5921582712728455,5.875834887686698,2.8277216948268378,-1.6332433918364144
62.9964818174134,-1.6399993283081626,6.05723834327559,2.82595619208899,-1.717447345700086
62.97586469281736,-1.6156574111233428,5.8784726843198865,2.814717509520054,-1.5623492082879433
62.91055379013211,-1.6168959282937967,5.862984398419841,2.840549981914511,-1.7094045034142342
63.00054723881922,-1.595756716551939,5.752837434467804,2.8376401384482537,-1.6390383126164172
62.9240076120689,-1.5821359450959167,5.824240567460814,2.8237956705166014,-1.6496456229698577
62.921073165949146,-1.6298652832585667,5.829074403572707,2.792036707759163,-1.62651161040581
62.9271563331249,-1.605161448526084,5.804391465536665,2.8084889750692286,-1.6109367871567322
62.974089792882495,-1.627198046739492,6.0748910729578895,2.745614778751861,-1.6531620355890282
62.929425339473966,-1.6256046765103118,5.8854061873383205,2.826222495905417,-1.630510880655437
62.95623047318471,-1.5881296338046937,5.867028893250972,2.788013006932413,-1.6778225636578372
62.938202088455256,-1.6158653250159711,5.85258095536291,2.8163439618891304,-1.6320409789821042
62.835524509685385,-1.734429864855765,5.988481067971933,2.6920366269668663,-1.5728705355394152
62.919825068207835,-1.6633909759682757,5.987517395845874,2.8282027315956015,-1.630540085354015
62.940376025385355,-1.5936370437558718,5.869508768083229,2.81825149167355,-1.6498609873168393
63.0154777797024,-1.7615424936904451,5.990963907474281,2.7502925135082315,-1.5443567259788984
62.94024054759196,-1.6393634638147245,5.871221773313225,2.8166745484358056,-1.6271782524839458
62.901247265407044,-1.686644675002273,5.981970580081253,2.8248005916692405,-1.5091770634619939
62.82177135879752,-1.6044131587230435,5.615020052132255,2.771678974962817,-1.7929649574645867
62.90255546106355,-1.6241171553573823,5.900496884692404,2.80013954059815,-1.7940141675009638
62.89867774543007,-1.611187565088194,5.725582087231207,2.8355380250893067,-1.5923384182213565
62.90671846041976,-1.5648082776118668,5.829523512844197,2.8358727010053193,-1.6734785581950393
62.94548439000395,-1.593848637198885,5.852072156900267,2.7784225495320576,-1.620222615440716
62.91677666574071,-1.5702863812341343,5.75023944363719,2.818118412264615,-1.6311905345199613
62.97722422991655,-1.5643400551917013,5.688285393003449,2.8455430353006173,-1.5599553934556372
62.9439407218505,-1.619228444513855,5.850718795217289,2.8376252921761833,-1.6463006126113378
62.936247052619805,-1.5102634341310073,5.758910792457554,2.8147293405818634,-1.6480061313677405
62.94748586229432,-1.6222303619628817,5.914846385900782,2.8088803196001066,-1.635464749845577
62.889908526102225,-1.6177218406791898,6.318726615174043,2.867442790657042,-1.66114906138123
62.90882804909476,-1.701165094232617,5.891600456502943,2.8019906165334825,-1.6341091687709879
62.96853054539508,-1.5968028562191339,5.732472497812476,2.8025057113012757,-1.6181536072462877
62.85305432908991,-1.6450541834012427,5.95710452966792,2.883751204847925,-1.371596329223654
62.912991238436625,-1.6570068517892775,5.8693958703511475,2.842746487519066,-1.628110052422302
63.01075550344542,-1.808257925090442,6.2275276661136685,2.589233542138557,-1.5973083350808817
62.99289661521966,-1.6159083406542805,5.65137283847354,2.881727638921367,-1.579881352888128
62.90651117284102,-1.6361024978905732,5.8700804172909455,2.806824690018326,-1.6855924613355775
62.98121287269558,-1.720872456751994,6.015747603162663,2.807571879983572,-1.7069572497712262
63.061723709163836,-1.5738127048272958,5.745978185014803,2.6301548943101998,-1.6408552914138472
63.05416542008149,-1.5921425580614852,5.815967403793159,2.7112883395593315,-1.7443071445549967
63.025271326448156,-1.6540977493936555,5.934576321027388,2.888135491606478,-1.5606053391654882
62.87503026213813,-1.7564488649386247,5.881289992927863,2.8139209180110156,-1.6338189709455766
62.93877648395507,-1.6218602879790298,5.8663056695664855,2.81097228612881,-1.636791326976526
62.839084132399705,-1.4928749084093371,6.061166576373598,2.5912526068002144,-1.8053532433157626
62.90835162057266,-1.6337355448627626,6.029855500870959,2.686368889585222,-1.5860385331113094
62.99840729530741,-1.6237122742768175,5.983593304763191,2.8908704597631747,-1.8214188638756055
63.0341152748036,-1.5376922590228232,6.323213321426325,2.7394343941256505,-1.7574576654985623
62.859978102228304,-1.5781625758654518,5.747601511549905,2.7798240878183504,-1.3892200763525147
62.92824625402542,-1.7572708610009535,5.966978888189874,2.793531614692088,-1.4949232729801067
62.92523836313642,-1.6226228578628614,5.858486040445964,2.7945692482180844,-1.6257916824242027
62.86675038868403,-1.6587919038446683,5.882812378713659,2.7931073393440475,-1.6331781335769537
62.98525966070422,-1.7011755440555116,5.742625214559693,2.900277459507677,-1.5758095828454168
63.11496990299147,-1.0479040789705365,4.021491423632154,2.6321255595714956,-0.4809187898176541
62.93839405818205,-1.6113376310920173,5.847723553804956,2.8150432522665274,-1.632755212691038
62.92636788611502,-1.61876256148404,5.865862668775438,2.8152831941864114,-1.6174976951024571
63.009642395092605,-1.6312781618788819,5.911697498237665,2.7981045037828682,-1.4996943654013715
62.924477885143624,-1.6383721621174108,5.858889325867527,2.7849460170749047,-1.605719002520451
62.91578967595163,-1.6118343903876102,5.78670762490679,2.81542885079231,-1.6264872627161873
62.956145338547415,-1.5850787297774387,5.825123951488265,2.804680585640119,-1.6071632856922584
62.98233613837076,-1.6041836607752467,5.825843966366844,2.8142403935660996,-1.6674987626861366
62.97660223408132,-1.6179741303040516,5.734939502533053,2.8667870940397644,-1.4721139335855207
62.975651948095354,-1.591831913012623,5.812195728450082,2.7553719484810193,-1.6031037560392647
62.85615293303454,-1.4959543981777241,5.849280099762127,2.703855424075338,-1.7212344296248385
63.00927248089298,-1.6262488691011359,5.747279828953841,2.8621072696399494,-1.6597926256076183
62.937518085436984,-1.6188390013388463,5.854532660856988,2.8176618081481046,-1.6315735588718636
62.931252761637225,-1.6012393489977466,5.837152155037965,2.8178762796662222,-1.6464924193315522
62.93456515189726,-1.620433402120349,5.86150492560983,2.8201883771123093,-1.6349807151313585
62.87652137610783,-1.4562590131188828,5.743546684754419,2.8530455264654266,-1.6556784198494796
62.95249874392977,-1.6060224006014632,5.817687179780575,2.806567274076854,-1.6268620907496638
62.96812850939748,-1.5611611808279005,5.853034673570969,2.7822773512362486,-1.6465367491483949
63.01670928786857,-1.458850206118288,5.619298901458141,2.7045951712102623,-1.7203303236810696
62.92238933538412,-1.6392731756639074,5.633719311396877,2.841284027132578,-1.5338046041631184
62.883438093166426,-1.7436038290477125,6.056649292554004,2.787185058683822,-1.6371538211979637
62.96313957404097,-1.693368666982859,5.936879565504902,2.8034035682312703,-1.6600030044206544
63.09952094450794,-1.8217123791374021,5.792526949824188,2.965866914248056,-1.6715352770981788
62.940422074346294,-1.6216918983122333,5.853435018142157,2.816700112294752,-1.63291265074413
62.94453644573274,-1.6197698855698484,5.892612556524866,2.805606401147701,-1.6334535792177227
63.07627302574971,-1.4862116883456336,5.501247908839976,2.750426404375602,-1.7016195208149365
62.97185617885109,-1.6887835480094213,6.0372923888624275,2.765213222602277,-1.7160332263544311
62.94262299035456,-1.6122410099720297,5.862513531224163,2.814246948210796,-1.6417464308997964
62.87678180997636,-1.590795965971373,5.7560198957536475,2.8186765728144283,-1.57697081491728
63.04585205964512,-1.4367088375952215,5.539415843676697,2.834099463057778,-1.6620322841264592
