Intercept,BLMH,CA6,CDHR1,CST6
62.95451407393888,-1.9276055734692477,-2.4796568979300515,-0.15719338626144422,6.469297283554623
63.03632104828997,-2.500859044007382,-2.702084810497952,-0.24598699156407858,7.0907710965567805
62.9549441518687,-1.9800313492997474,-2.502084702453188,-0.1536906282566088,6.503193838318438
62.879084160775996,-2.4838102465097567,-2.385306757755998,-0.18990362403831892,6.668268099368771
62.939369656386624,-1.8083798082778015,-2.528751383538225,-0.15434537561473047,6.452133877302295
62.99457320262964,-2.0132998805141,-2.528185403188374,-0.26223834530864953,6.545099830366267
62.98028917707709,-2.0066539535043275,-2.513192123416524,-0.1720210633256928,6.532327598168068
63.0454697003458,-2.59179670093707,-2.5536375296195915,0.010842194570586175,6.594214774648588
62.93671831537729,-1.5396091978818351,-2.449946150150695,-0.19152016370480976,6.3037746090699
62.94278482622486,-1.751880160674248,-2.493658766850694,-0.18225689023790928,6.382719161689177
62.96967992571914,-1.9222149726146631,-2.4793646344717444,-0.1722622407783755,6.480741185038391
62.99202557045474,-1.8098607274635197,-2.50425112264591,-0.14895875734839661,6.42258500208823
63.04679360137141,-2.4763903496752295,-2.508056802995575,-0.10816124942303078,6.918592806761613
62.95705198298121,-1.9213186530676558,-2.4827799032399684,-0.1616365753469333,6.473213421181154
62.942505235100256,-1.8403329816500604,-2.512744629742052,-0.1832030074179423,6.390174060852022
62.949254918893004,-1.855628471820857,-2.47728753795387,-0.13776323729070927,6.428553046962994
62.91940845729435,-1.9879893386032848,-2.4909322405793914,-0.07233968784644182,6.526815593840778
62.933132835649765,-1.9668785980886736,-2.6992672637463597,-0.22209961885826643,6.763296304624337
62.94835999091582,-1.9899821439860648,-2.4991361116787254,-0.2054090925635335,6.547032209461088
62.9194947188052,-2.0172682600195957,-2.4678648798630918,-0.2747730376979803,6.619334007558965
62.907503851309286,-2.1113300346904156,-2.4951794673658054,-0.04320729813217657,6.449487197736417
63.08535723833562,-1.3617480657504357,-2.343409025148451,0.23668260175570865,6.329923725667022
62.95488151260995,-1.7348767135082535,-2.4778325765078164,-0.18523730904618052,6.426822595210823
63.000127564348524,-2.0978527532126083,-2.4532119667396444,-0.2775321160157306,6.596437428323329
62.91968225785472,-2.026326417383255,-2.5191498200822395,-0.16851136070266445,6.740767999041978
63.01058481309509,-1.7147517707026625,-2.4712613096402496,-0.2473961302845079,6.345982956902197
62.911089863805444,-1.9015953044062042,-2.357387296827528,-0.190516121758707,6.458230910599721
62.81592854329807,-2.943155030531388,-2.680895523617371,0.1466007195093112,7.013197826527684
62.88544069198805,-2.058251727053105,-2.4383035449881683,-0.0873253899912873,6.440659875897484
62.92071341802823,-1.9828488158686428,-2.4782881596851762,-0.1950285056943074,6.572255046405743
62.918862946058894,-1.6739946260622804,-2.488365150835605,-0.3268753432136113,6.425091331735931
62.943278477508706,-1.974147082599676,-2.5105397941697905,-0.22565411888862003,6.522533093512949
62.950851119631025,-1.820701476703449,-2.520695530032324,-0.2063612283343027,6.4265462702805305
62.99930972795494,-1.8898951888111766,-2.496776510524784,-0.0074934659117638774,6.463611014390486
63.02896984660418,-1.9459315933103676,-2.398301047856387,-0.2150208865232407,6.2725185013161475
62.969845513753356,-1.9109337090736735,-2.4971227269192795,-0.16677267450726338,6.474454228875231
63.00767929571706,-1.8004359264578198,-2.4003150860723874,-0.19386786636576075,6.393984628949205
62.907117576340184,-1.8744261807948635,-2.6507767160076394,0.12310795853206849,6.377672844748003
62.930089670070245,-1.7936202789574631,-2.4218854567763524,-0.2479786308119168,6.4720049515094615
62.93578131752231,-2.0430895616346594,-2.50037142335827,-0.1736446836182066,6.553213365203037
62.922787778043684,-1.874298798057703,-2.5110912083485384,-0.044263274719892005,6.557506473701184
62.960643092345414,-1.9545207477507347,-2.502784031542052,-0.09820610251071152,6.4839936713712865
63.036742976393334,-2.1269650596066727,-2.631330345390261,-0.2725275620124845,6.797574176333022
63.00497618945086,-1.9758930634707113,-2.4528734446299683,-0.147409502190466,6.580704802053269
62.95452006561702,-2.0231731261069523,-2.5269871937800352,-0.20915147118285132,6.567014119582361
63.01444143544759,-1.974456652088642,-2.441335863500867,-0.11622072113846099,6.426240799135048
62.95801235559133,-1.9974335223370774,-2.489167404925227,-0.15686794264325782,6.525301873696464
62.94345418969857,-1.9467453651687254,-2.4928119657874306,-0.16357563252553337,6.450521781659616
62.925771885705,-1.9399938268316335,-2.47734293135727,-0.18164125542141082,6.4323714254565845
63.020343370063,-1.5803327207426263,-2.5593522218623415,-0.10068217845274517,6.383875751142593
62.96755987715974,-1.9274026262617037,-2.498748869099208,-0.1756486677401713,6.4799740325428425
63.006300938286515,-1.963816347110605,-2.5282643534627165,-0.08839254631788816,6.522182007390048
62.98000718381185,-1.9633553582849734,-2.5174988093683086,-0.1748253483839996,6.497165482795791
62.88750330898545,-1.8056918291903603,-2.264784646453126,-0.3333395454897274,6.215491687550952
62.977523929232326,-1.9552138048612304,-2.502833316380107,-0.18724135214407797,6.473437695829722
62.954257953409,-1.9636072899321344,-2.510083042790642,-0.17313531646058192,6.494088514824496
62.974103246659205,-2.1891010579390007,-2.5326639802428046,-0.11674731787003194,6.581616304115613
62.95014041391853,-1.8811090915639452,-2.518047181281235,-0.15544987666683585,6.492949924348649
62.93871302811046,-2.140978806315325,-2.688940065848212,-0.21095537741676929,6.87373383434592
62.82109035107166,-2.5721976136284983,-2.5167904050166774,-0.557650081504541,6.760747325779977
62.91970320383723,-1.8158452659265785,-2.643623302336503,-0.27375075304711327,6.557697769929472
62.969326423581485,-1.9392378101788053,-2.458134213942093,-0.2079055692324347,6.474901049284562
62.93471018198411,-1.9128503227536338,-2.498289992332617,-0.2788476666789156,6.551937871910092
62.95032254685828,-1.914522507235189,-2.488393282098401,-0.24839447794632194,6.516248730510194
62.929370430747674,-1.9733388285404057,-2.4950732763315306,-0.14944313561945313,6.443090765959221
62.9987624093195,-1.8688655685332811,-2.4978499003234593,-0.1235285782770996,6.404602930605007
62.949948914307825,-1.930485965473999,-2.4778380344065662,-0.1721289953275053,6.494350977177936
62.965171929596465,-1.9421921286828525,-2.5004288794154554,-0.16825561468420133,6.502413449365302
62.95713068351485,-1.9483893287066478,-2.498114929138462,-0.1912069570497991,6.506127596133924
62.8932735133985,-2.4365265108045517,-2.741531523063219,-0.27547913921310413,7.796854800893702
62.94745074181823,-1.990160629355518,-2.492580848328402,-0.13845751372960122,6.477559031649606
62.9964175800218,-1.9996619681623602,-2.463351542825959,-0.1427915720580604,6.426799634672243
62.88638690085764,-1.7079156327960858,-2.544249219121429,-0.3098629159551812,6.653383182033249
62.96839853008319,-1.9178548208801132,-2.5070943566726234,-0.19129095972247223,6.503236820442332
63.056892639482044,-1.6593953329190538,-2.6022394734967516,-0.1190563435276849,6.282338513690937
63.00519613505781,-1.7388184882942268,-2.4211284002193056,-0.39426408525715717,6.388574085811836
62.951851349311596,-1.9088465822032452,-2.4934356711151793,-0.19827831098910836,6.463115126450137
62.98688380351098,-1.8395728771949174,-2.488016675603517,-0.1784724939877871,6.422724787333939
63.103411861333065,-1.844297640684936,-2.6546719527197156,-0.0657415254055511,6.167842652923832
63.113292761620805,-1.904353006562348,-2.6788873006398677,-0.15875254335071423,6.4671546999015
63.046302620838496,-2.079684527198063,-2.435777715259458,-0.00953581386071476,6.735996267904193
62.89203868292008,-1.8605606252782076,-2.5021196913586303,-0.3297262909220803,6.3780430602371085
62.974018119083496,-1.912616707448834,-2.507386178230138,-0.1804846344260375,6.473492056281474
62.880413247612495,-1.2758401792413876,-2.6958037850531653,0.14017388028726616,6.0005364765963405
62.912248917578324,-1.8449820241793555,-2.5035469592888235,-0.18416191827907677,6.459179498922915
63.00294070078893,-2.0103336212967697,-2.5311148622897623,-0.021641862561158166,6.4921067815975695
63.11759572397689,-2.2568849807793634,-2.684380309107448,-0.5327554652825703,7.412689214702269
62.8733000325168,-2.0211277673182493,-2.3765269501397013,-0.3224586739754274,6.5977454643851505
62.948323737798674,-2.145465660145319,-2.5609199843116777,-0.3621465562848805,6.839636109474813
62.95886854028163,-1.9127901697490672,-2.4937506971141596,-0.1733322190948112,6.473176219050851
62.921886067791675,-1.7095206909804967,-2.4660477443886153,-0.1808293472659777,6.250580009327317
62.99148069444454,-2.0436218797715755,-2.4911175526495843,-0.3140110219761864,6.55035043841034
63.107021096472515,-2.7359461228623485,-2.142152691586107,0.28263988949589847,6.8504269709656045
62.995366938444484,-1.929083489459247,-2.565710094516398,-0.0844700512171466,6.45762355951623
62.94481359437708,-1.9756453762934258,-2.408275732553126,-0.14052388666736765,6.476928294964441
63.04467509642725,-1.9716370389179674,-2.546496972352379,-0.13607250891406236,6.632425142260246
62.933043597165224,-2.0080085578495592,-2.554278644356277,-0.18995442297443188,6.509135872043738
62.949002195812895,-1.9096779518248812,-2.479098897537262,-0.18650235168655913,6.450448221960207
62.9965303026388,-1.875693299126901,-2.471657879339477,-0.1856970478792171,6.488245149194374
62.999955852209546,-1.9774902388650468,-2.4407870331974575,-0.17269431053289008,6.467955970766777
62.987902311162436,-1.919084257616956,-2.4303612412519744,-0.23725762440604045,6.5235816644252305
63.0186105299214,-1.9201082251289776,-2.525233710125547,-0.15109188474855115,6.4270630027680555
62.870802822846535,-2.0833498696180297,-2.458491927571043,-0.09116323310898986,6.458821647478777
63.03726935553451,-1.8099929595455435,-2.4463991002641845,-0.5394141405996586,6.468686408900802
62.974416973210005,-2.1527580940225386,-2.5072150681814667,-0.11006812355482695,6.57431846617666
62.96030568913978,-1.916687552310185,-2.499376614181126,-0.17870802012637851,6.483246731341353
62.98409606330152,-1.9304747535304596,-2.510497565403108,-0.23374300984088828,6.49198239818057
62.92925161103138,-1.9229267282279172,-2.4757407566554512,-0.11090903735635751,6.488108589933423
62.989430676404815,-1.8661100143749814,-2.478927656139206,-0.21236197206527646,6.430691823330923
62.942963912981334,-1.9656151918192992,-2.487731596583292,-0.17343387517535275,6.486675103912333
63.019245318108375,-2.5193593971390613,-2.3338898227744616,-0.043597763690508204,6.398764209119731
62.94482925256968,-1.9985580389099196,-2.4976959685700977,-0.16747267700737503,6.492432163758666
62.92122082356194,-2.0113646320045455,-2.479289496949897,-0.01800778834794527,6.437308334363744
62.99801555348036,-1.9011837952942685,-2.505716186238409,-0.4393058190698632,6.532049144167514
63.083734344888434,-2.1000258210361484,-2.546570616502305,0.19297828097768938,6.246360464342836
62.96112394933759,-1.9305789163491076,-2.4987249118539365,-0.1741753035750314,6.499520246324945
62.96493348649454,-1.9252959640045633,-2.4979164262264155,-0.1749527681266398,6.4940866180431
63.15075766657203,-1.0348519218926344,-2.677712664960533,-0.2540786207023334,5.892350138800731
63.00407788544097,-1.7720089757406745,-2.554924427364463,-0.15646474684938366,6.404535044836979
62.97849451889929,-1.8560940607212832,-2.5037121700121387,-0.19697911044778316,6.476714400337783
62.88977137315551,-2.062792027677002,-2.4903353448310512,-0.11120471845261187,6.52590864352839
63.10980855722198,-2.299993575240602,-2.5580175438536665,-0.5893807391242999,7.015727275691283
