Intercept,CA9,CBLIF,GHRL,TFF1,TFF2
63.64318706187994,0.0,0.0,-0.0,3.8507903963370933,2.4616288027549182
63.63290662061143,-0.0,0.012604326585279069,-0.0,3.728239714988988,2.5677193586768956
63.604865025299745,0.0,0.07498397435393757,-0.05346251850187799,3.673795439046083,2.3774401490057633
63.77763289232301,0.0,0.022617567640418737,0.14767156941542328,3.5908354450745565,2.5945595654322844
63.64894893513659,0.0,0.0,-0.0,3.723167713178644,2.5650097969258274
63.71462908973286,0.0,0.0,-0.018525124956239987,3.7840254886916678,2.467320210143062
63.63744694739429,0.0,0.0,-0.0,3.809444438940621,2.546366440264892
63.67735389120723,0.0,0.0876712182595512,0.0,3.556015510761468,2.4784357606393588
63.61958714169659,0.039825148894572795,0.2749326397577471,-0.052428490151095436,3.5908912960512445,2.3153739079545024
63.56779795662484,0.0,0.09338069650868315,-0.0,3.740413127909292,2.1808071475340762
63.57386695912198,0.0,0.0,0.0,3.6061893623328283,2.60493335210386
63.604160261203376,0.0,0.0,0.040736971940549635,3.6416769627264425,2.6245742091246647
63.6646408294803,0.0,0.0,-0.0,3.832050727673675,2.3819410258985845
63.65739908470026,0.0,0.0,-0.0,3.807252357414658,2.4165356632838226
63.70859144528794,0.0,0.0,-0.0,3.807184760353705,2.504533646409219
63.724572519102836,-0.0,0.0,-0.0,3.836872949619344,2.422085078026022
63.724440483859446,-0.0,0.0,-0.0,3.6773119526805975,2.320586838480777
63.67593813137849,0.0,0.0,-0.0,3.778339623344499,2.45871412034635
63.70105801942351,0.0,0.0,-0.0,3.7614137337415072,2.4971335144039273
63.64139726123983,0.0,0.0,-0.0,3.7652753321128114,2.4510751912894206
63.66804091270635,0.0,0.01812334770544994,-0.0,3.6579746205416352,2.545654363145208
63.68849226811712,0.0,0.0,-0.0,3.7884549583167795,2.470223508420209
63.656389244496395,0.0,0.0,-0.0,3.733530442225767,2.5217114688639413
63.652253578534726,0.0,0.0,-0.0,3.775273896575958,2.4968962750984813
63.68888187764801,0.0,0.0,-0.0,3.752533640987983,2.4712839137220954
63.721974915339835,0.0,0.0,0.0,3.7636207202244245,2.516626731154533
63.6565731592193,0.0,0.0,-0.0,3.8142057959852638,2.4371933134057233
63.72856668858164,0.0,0.0,0.0,3.663672799706137,2.5820944439827724
63.66519365176541,0.0,0.0,-0.0,3.698410793944833,2.572237238367913
63.672430661029594,0.0,0.007426804166527922,-0.06578091233791934,3.782237864499524,2.5081971571696235
63.64300391018015,0.0,0.0,-0.0,3.756422986824041,2.4530349134105034
63.66484229248629,0.0,0.0,-0.0,3.8193580712366813,2.389596847797621
63.661043383457304,0.0,0.0,-0.0,3.7982978927067403,2.4867183764456926
63.69470349481218,0.0,0.0,-0.0,3.7552532975416377,2.474854184935274
63.676555932384666,0.0,0.0,-0.0,3.7764861220937993,2.4608378793766073
63.58546644216541,0.0,0.0,0.0,3.8435214342458743,2.188776318247286
63.66423220675693,0.0,0.0,-0.0,3.7584609154259683,2.542678674010275
63.68638278276098,0.0,0.0,-0.0,3.7813699039002064,2.4760688695093704
63.70764869537733,0.0,0.10406563242349354,-0.016605791007542777,3.572461962458727,2.478670659713302
63.670075076429164,0.0,0.0,-0.0,3.7753796142706917,2.4667719481370027
63.658457362854946,0.0,0.023515960848317186,-0.0,3.469251614039412,2.7473529453450323
63.54723333903158,-0.0,0.0,-0.07554655086178741,3.3049757183628703,2.8455762867953895
63.69960713499073,-0.0,0.0,0.0,3.817039330288471,2.4693046917233006
63.66490088547817,0.0,0.0,-0.0,3.928454826795813,2.3095590542474014
63.65814631782823,0.0,0.0,-0.0,3.7159674900202107,2.54635928952423
63.65808069607182,0.0,0.0,-0.0,3.7511750109254276,2.507347378587207
63.64405720920331,0.0,0.0,-0.0,3.8077127406139737,2.3859565342526126
63.690104817331985,0.0,0.0,-0.0,3.7330757084195825,2.4924409281810167
63.64915308487441,0.0,0.0,-0.0,3.7503961607711704,2.5210302442707153
63.65247022986778,0.0,0.0,-0.0,3.8360802409079926,2.397737254140368
63.696106914474576,0.0,0.0,-0.0,3.7861107308962314,2.481000017267464
63.65495774832002,0.0,0.0,-0.0,3.731373911375131,2.6064958493016603
63.67013463229043,0.0,0.0,-0.0,3.7726888461008485,2.4641681834610623
63.69733825828669,0.0,0.13591056461838985,-0.0,3.609471249358886,2.383453275787949
63.59293515916429,0.08829394161997732,0.0,0.0,3.7720084245831225,2.4811053081439347
63.656999058521386,0.0,0.0,-0.0,3.7884621500558566,2.4521759357858226
63.72116260616639,0.0,-0.0,-0.0,3.6947356887740126,2.4612305049070335
63.70768869786317,0.08087931608836048,0.3625152840551247,-0.0,3.601905884822245,2.1595679237836665
63.69512706256772,0.0,0.0,-0.0,3.748136076631108,2.5200096430357095
63.71862342859349,0.0,0.0,-0.0,3.8347037197908724,2.399410325658373
63.775739394062825,0.0,0.0,0.0,3.3465505582436896,2.711103471738465
63.78198929468174,0.0,-0.0,0.0,3.7478091920806564,2.3729518908513265
63.75819716437419,-0.0,0.1603735275431209,0.15167555467491606,3.684349821369866,2.2816131066501133
63.6726200424717,-0.0,0.0,-0.0,3.7186847089240147,2.578026849837859
63.672547099822765,0.0,0.0,-0.0,3.7743190265441036,2.469904557512416
63.610553473689706,0.0,-0.0,-0.0,3.6663221506506916,2.4644170958772547
63.63279947169468,0.0,0.0,-0.0,3.766962248291721,2.4765200589984437
63.691212432127934,0.0,0.0,-0.0,3.7362196662480764,2.494635602285265
63.73801944075413,0.0,0.0,-0.0,3.568550366366451,2.7018703209014663
63.565999070432866,0.0,0.0,-0.0,3.764052858452346,2.221846562547565
63.67082265423803,0.0,0.0,-0.0,3.6102863192581447,2.7358737860098183
63.6445234937597,0.0,0.0,-0.0,3.795641602995514,2.4132977839016494
63.66319375691297,0.0,0.0,-0.0,3.73642885436985,2.4909139154105984
63.71893284390705,-0.0,0.0,-0.0,3.773515203027853,2.485292525150887
63.86226739341518,0.0,0.22513578824269742,-0.0,3.722025641447485,2.432009483702622
63.67911356775745,0.0,0.0,-0.0,3.7783335017569146,2.4508853559021486
63.65182475965299,0.0,0.0,-0.0,3.736256285007409,2.61487055134375
63.73825397926962,0.0,0.047987051668886095,0.0,3.6829346703354964,2.5562405327132898
63.75436504335076,0.0,0.0,0.0,3.7123962776382826,2.6042507824203485
63.65918975243656,0.0,0.0,-0.0,3.8353836400362264,2.395395951422594
63.71394396686127,0.0,0.0,-0.0,3.7857648917504396,2.467669183333681
63.7113205050957,0.0,0.0,-0.0,3.706510546771002,2.531790855640427
63.74934065343513,0.0,0.1107477079652633,0.0,3.747827964954166,2.5434081879143147
63.70459751871298,0.0,0.0,-0.0,3.7755917368495107,2.4016875773729964
63.58703957171031,0.0,0.0,-0.0,3.773076231070038,2.4380081347039484
63.69911658340773,0.11103998187781382,0.07880928113551988,-0.0,3.634028964983594,2.3195139198211634
63.694123392761895,0.0,0.0,-0.0,3.7686777457801,2.481306659440614
63.6872739219598,0.0,0.0,-0.0,3.7408717721669027,2.5394130757219244
63.66349022815818,0.0,0.0,-0.0,3.8003812196481705,2.465354760366371
63.627146272541495,0.0,0.0,-0.0,3.815548593319058,2.476423940205101
63.72633003337903,0.0,0.0,-0.0,3.714809074053215,2.572216930095355
63.69085858763148,0.0,0.0,-0.0,3.7590913818940006,2.522320085423769
63.7389400168911,0.0,0.10470712688614194,-0.0,3.6987858067220336,2.3119906083456048
63.6535632560051,0.0,0.0,-0.0,3.75562297227875,2.483779520220224
63.66026923249962,0.0,0.0,-0.0,3.7417429454820046,2.4907348946118932
63.668001717383085,0.010448764149535291,0.0,-0.0,3.765860492451422,2.4925930374925382
63.709822281595315,0.0,0.05919240820193333,0.0,3.7856653653720587,2.0176767565715994
63.6632537845623,0.0,0.0,-0.0,3.7826979343184037,2.4799749214438367
63.69882812788262,0.0,0.0,-0.0,3.787446587238645,2.4739637756398265
63.75029297545716,0.0,0.0,-0.0,3.7396537581006486,2.1437748309807607
63.68268630726663,0.0,0.0160239971542881,0.0,3.689973066470854,2.378926159205992
63.666373238524805,0.0,0.0,-0.0,3.75980389900992,2.500612662445203
63.614212867277715,0.0,0.0,-0.0,3.7595377516427035,2.446335897094404
63.77981775462238,-0.039512323872933464,-0.0,-0.0,3.701286358140003,2.505450707430213
