Intercept,AMY2A,AMY2B,CELA3A,CLPS,CPA1,CPA2,CPB1,CTRB1,CTRC,KIRREL2,KLK1,PLA2G1B,PNLIPRP2,PRSS2,REG1A,REG1B,SPINK1
64.00849771459968,-0.18597086887926317,0.0,-1.8743972464107657,1.9378167890091886,-0.0,-1.970699711691916,4.849563139484517,-2.621206446096305,-1.4971652236570658,-3.8399229931472276,1.518693758711956,-0.0,-0.3611316405649093,0.795137208514914,4.371403349851213,0.05402760173851679,4.892022829809022
63.96317100101399,-0.4602663264203631,0.0,-1.8579432464641172,1.7888650021270092,-0.0,-1.7401191084403407,5.1461218656216605,-3.1368985981069892,-1.3436299686590576,-3.775046886496869,1.5107907929166766,-0.0,-0.3452088806240573,0.5714065233949268,4.233594692499106,0.0,5.351052793655157
64.0265846018274,-0.6006438369107323,0.0,-1.7828793147889257,2.0126785529980076,-0.0,-2.011779844321277,5.053300953616065,-2.701716354499792,-1.3635716742602846,-3.787445762265952,1.4965538905592226,-0.1270948212802228,-0.34869970355831875,0.6284931972136696,4.447049902727129,0.0,4.866054295928212
64.10598776662975,-0.5984408834533225,0.0,-1.714774779175846,2.0346435662705975,0.0,-2.192993498876493,5.023524006142229,-2.6929500951064966,-1.5140493210465245,-3.529158221385805,1.4758526390903979,-0.0,-0.33341752191104607,0.8836615265178707,4.669163762368751,0.0,4.486894303379212
64.06888556550824,-0.5272211992869053,0.0,-1.7930572849686475,1.9806895123581743,-0.0,-2.0217850106570214,5.039042392529834,-2.7417265444497567,-1.421230251218228,-3.8172866420068674,1.471207100079817,-0.007852342800449537,-0.3460952209626847,0.5479042232415299,4.455941817943403,0.0,5.067454280132818
64.08716311290196,-0.0,0.0,-2.1643757837831483,1.5947438131762819,-0.0,-2.061418967278714,5.319329865204771,-2.974259660111259,-1.1503291606690247,-4.8774153844034895,1.5251557962357383,-0.0,-0.26046309773237375,0.0,4.745373642180064,0.0,5.868963728785277
63.992096965963995,-0.4187860860098875,0.0,-1.781327791548227,1.9183420799957926,-0.0,-1.9782884801040634,4.780377452082757,-2.6368369367937063,-1.5672592758398984,-3.7857104331210762,1.5082556015242727,-0.0,-0.35460265572099037,0.5484104995381881,4.513557806290612,0.006666902422517354,5.0605311745137564
63.89552988712655,-0.5293583892000691,0.027794217233518208,-1.5462550947458091,1.9131076851440993,-0.0,-1.6595257693320438,4.326880485105209,-2.320753833020039,-1.4145949318151914,-2.839887451293903,1.4917603741346217,-0.3665211878130538,-0.3553809639244147,0.7342198630153339,3.5417777052994452,1.0018209418526383,3.6099586994103845
64.07022520518342,-0.7047720379410125,0.0,-1.5483202371054463,2.040365780361662,-0.0,-1.877751847662239,4.932286395013489,-2.731137601326243,-1.5119547356096616,-3.783657430169679,1.5076866542348821,-0.07083895996630936,-0.3450461109214517,0.54973662631424,4.481602486420702,0.0,4.871315459971327
63.914709344168145,-0.21826258949131025,0.0,-1.9510297608218004,2.012641805795643,0.0,-1.9117955083803149,4.963500836356152,-2.209285214713628,-1.9308982577228557,-3.831628601392259,1.5751558772145464,-0.06130439082411804,-0.34673319682431986,0.5641253729564393,3.954928899163697,0.04308188077221918,4.99759589947786
64.02147106862795,-0.6800901618002211,0.0,-1.7066213243964525,2.0141753537975435,-0.0,-1.97498329702298,5.122812537571665,-2.692188234896668,-1.4944867609993633,-3.8770641706617504,1.4600276998271045,-0.0,-0.34802858692979927,0.51527773681837,4.485047150860935,0.03594047536978452,4.922583812515444
64.05700307439605,-0.6481323520033337,0.0,-1.7709049659791842,2.041754193989437,-0.0,-1.9877738413280734,5.02592060056323,-2.7490430706272235,-1.3550363946077524,-3.8146007390935983,1.49423590319383,-0.01217014542060261,-0.34521610070787545,0.5136386166287866,4.49739242480484,0.0,4.8386619880480035
64.02290809258405,-0.5070561508606307,0.0,-1.6172406786277078,1.9770288675891017,-0.0,-2.090618424841995,5.101232263165958,-2.8271034869612452,-1.3349399431722324,-3.8468455673190203,1.481429225046641,-0.06586265319420648,-0.3487805888828295,0.43958253268811137,4.3923157770281245,0.0,5.109876549049176
64.02403955645453,-0.6906846789916703,0.0,-1.7841099331259687,2.0770557270832697,-0.0,-1.9420072248372304,5.0371243489666995,-2.680552322357018,-1.3594993930523784,-3.846165484859864,1.483689139920451,-0.2623886548130062,-0.34938184925753235,0.5941484300580131,4.492398375767204,0.0,4.948737360797886
64.02297675664599,-0.6778796400736468,0.0,-1.7450662707155429,2.1258956323381386,-0.0,-2.0387998110222942,5.051538979303537,-2.7606242120352813,-1.465710586476688,-3.829593058019788,1.4308934659513912,-0.0,-0.3278092282869417,0.5984785115630354,4.411557315085361,0.0,4.982056249036763
64.03803494878511,-0.6128168805831706,0.0,-1.7436653119263978,2.0548919637460825,-0.0,-2.0290187622448403,5.041655236197756,-2.7070645806007003,-1.4008049006612817,-3.8469863132819366,1.4855279625556501,-0.0,-0.3443966440075283,0.5009023332760594,4.4806554497684665,0.0,4.868115106920039
64.01122393627573,-0.49925044620602876,0.0,-1.6825277762421018,1.9776778929887429,-0.0,-1.9165798387869517,5.060775439158762,-2.808373680462338,-1.3292273161797203,-3.804687617992354,1.510927139729179,-0.0,-0.3495883277391848,0.5663269947375523,4.388934963239229,0.02728085733834085,4.799828098855185
64.05317089968024,-0.5865466384019914,0.0,-1.7458912797601378,2.0329157808846006,-0.0,-1.9870045650119945,5.056845338422506,-2.7360509134430937,-1.4105168165189654,-3.869016244370892,1.4779642468603464,-0.01928754338918844,-0.34648988396925395,0.5324978538953877,4.46514362449123,0.0,4.8915508970300134
64.04929696173265,-0.6210924732751028,0.0,-1.7457499227387514,2.043384339518452,-0.0,-1.9874927655643544,5.049563316704684,-2.73785649657554,-1.4058890435097104,-3.8279499169033215,1.4765915691406981,-0.013219731923151604,-0.346841401581126,0.5226536350228778,4.469634720786448,0.0,4.898161006834548
63.97991462309718,-0.5960722540824976,0.0,-1.8144524505778286,1.9610165346447936,-0.0,-2.0325334092806346,4.984884123995127,-2.8737588109692744,-1.4658099059136511,-3.606412832675308,1.5276980979237205,-0.0,-0.3042291434368757,0.4205193867853224,4.619670792833985,0.0,4.937479929046398
64.04556918563986,-0.6203471328897667,0.0,-1.7897848772646918,2.0653365087660163,-0.0,-1.9934784387037796,5.078190725775974,-2.6956022768869574,-1.3802519568170335,-3.842700439169674,1.4917119415793743,-0.11027069383326979,-0.3490982109748497,0.6196979290626634,4.449411131025504,0.0,4.806982504199741
64.02664918752473,-0.8064163996662896,0.0,-1.8111658495310488,2.045796718874824,0.0,-2.1473576136624057,5.240805132971948,-2.6558255038364367,-1.3797801704526311,-3.9250710311833434,1.4997555166700656,-0.0013754845343515987,-0.3206411888545901,0.44420236780041317,4.404684376039942,0.15206193628088416,4.923351548287654
63.955840024624145,-0.21105460162888798,0.0,-1.8096245926580141,1.8523345382331564,-0.0,-1.9822424713773996,4.987295835415593,-2.7175361114949204,-1.4244969876149998,-3.6464206854026857,1.5442422349391927,-0.46339932262837313,-0.3504966971643082,0.5929159767480373,4.572118609761074,0.0,4.85960853479265
63.90255372970668,-0.5604340373273562,0.0,-1.5523411331096708,1.9135548395357351,-0.0,-1.6676441541737834,4.322959505411533,-2.2907593983732317,-1.4886322008708373,-2.8221958925472137,1.4993783059333186,-0.42369824976808984,-0.36427168168914187,0.7924954203789921,3.2502670325506795,1.4615077475885565,3.5873456350067117
63.986335349509915,-0.6658385989006367,0.0,-1.6668962530753249,2.110895287320411,-0.0,-2.032398076634552,5.090901557569084,-2.5042748845917537,-1.460830433460747,-3.884631727860044,1.4344879005808024,-0.12098122777434353,-0.31067843728358185,0.30591745909983137,4.41621851974603,0.0,4.818890452741069
64.06053945560923,-0.6212127952468528,0.0,-1.7054843276066276,2.0193086042237276,-0.0,-1.9960582065521852,5.076087539455644,-2.727508330622003,-1.4453240389329007,-3.784362417001091,1.4915852790941888,-0.00502218319725635,-0.3436563085884707,0.5041926596170972,4.409021853171102,0.0,4.878385952991065
64.13446786658987,-0.5525202710024472,0.0,-1.501388058502634,2.0914123850754254,-0.0,-2.272027753445204,5.082367927302104,-2.468774773711235,-1.2882633931197718,-3.747428106938653,1.3917933146222956,-0.0,-0.4039470092460114,0.09166246792154041,4.366001482552618,0.019463824201066907,5.073452344937577
64.00292601330959,-0.4655338817090021,0.0,-1.9041075675387158,2.077600162707053,-0.0,-1.9485288323116703,5.040733077160985,-2.6262055478532336,-1.372500507352836,-3.928974000020938,1.5029664699982834,-0.10073122034645,-0.3557224553325829,0.3768902989978112,4.245209361106001,0.0,5.165833119862692
63.768387228208624,-0.5663311701675814,0.0,-1.6899520547754254,1.811138749781402,-0.03421896233150623,-1.4705317616095037,4.42456207688893,-2.2470953287509006,-1.4245413905387814,-2.78837372406675,1.4577283434837758,-0.41485568798439487,-0.3743378715357332,0.9670301161298801,3.647192961128217,1.0243645320559307,3.2669019981974334
64.05425258301202,-0.574605418342292,0.0,-1.828101245744112,2.0169904095904463,-0.0,-2.0510348141190122,5.046992075224908,-2.7148508822031627,-1.3915605256452626,-3.7966262991299575,1.4492895656156175,-0.01057982668448117,-0.3450905813988228,0.5574592660889596,4.3615061991612905,0.1300341595386463,4.95982903263738
64.08134470686713,-0.7502299256405565,0.0,-1.741597454244951,1.9548915934874223,-0.0,-2.054994736177468,5.0596912906270335,-2.7349747737621515,-1.3697532530574283,-3.6906737239249354,1.5049747956756447,-0.0,-0.34439736254334524,0.5676097699980412,4.524988202911903,0.015883540060522214,5.006104722230213
64.08956988887256,-0.5127795843640692,0.0,-1.8539984022328564,1.9380981799111705,-0.0,-1.8732368247010158,4.801999556264283,-2.8241515719471555,-1.3578902569820934,-3.652089759823366,1.4575570805133162,-0.0,-0.34098565674892545,0.5549634147520954,4.576878086997941,0.0,4.97958017305876
64.07239398754369,-0.5309465991882628,0.0,-1.6136293204189092,2.0813883890763516,-0.0,-2.00192925491046,5.090268180916574,-2.7004863452359835,-1.4069896297545532,-3.898873723680193,1.4939832848206795,-0.09870050135449725,-0.34126296049344107,0.4949642453266687,4.390106952962666,0.0,4.8554487046910015
64.05523850446436,-0.6136436274715388,0.0,-1.7050685307328703,2.054534240548635,-0.0,-2.012908500501137,5.060739854393294,-2.7354148011633517,-1.40972991948159,-3.837970540431462,1.4773450179120038,-0.0,-0.34560100952018047,0.5094234609666866,4.439396317113136,0.0,4.875822761454512
64.05395199917054,-0.15026783248857206,0.0,-1.9451260073800105,1.9902031757275027,-0.0,-2.029449318428972,4.806180658754082,-2.6860190464603244,-1.432265659980382,-3.799206840879066,1.4887749732403694,-0.0,-0.3497997223149033,0.5716501261064326,4.44982070645894,0.0,4.928080239268376
64.05650830437463,-0.5469188764363763,0.0,-1.7300400726204965,2.0190953560734437,-0.0,-2.007785144456437,5.057245528206251,-2.7258786386734792,-1.4263387110034567,-3.8006615057154782,1.4886495084945701,-0.03321632568583455,-0.3448446202090718,0.48496989238456994,4.455965848253804,0.0,4.910635049845004
63.98708854197929,-0.6422732866452309,0.0,-1.5767797903944778,1.9230282656225894,-0.0,-1.985655802502745,4.940864268017285,-2.3504956306254274,-1.7067726479141796,-3.9539763480448,1.5044326714867524,-0.0,-0.349260341239007,0.21066107986692434,4.467046024591833,0.13419475728760671,5.177096120064421
64.02078907278008,-0.5627536523990312,0.0,-1.691538357884949,2.098019399759782,-0.0,-2.0635725379707344,5.020978982275547,-2.669545537409447,-1.3835878559066068,-3.7883063054823194,1.459107745057343,-0.09329366999292879,-0.34904177292262184,0.3760333634549317,4.433575064117662,0.0,5.051765413319519
64.09254382564053,-0.5521504191046543,0.0,-1.8823851900808095,1.8454139689520377,-0.0,-2.0556381394975407,5.066845526922763,-2.73714056609681,-1.4194914195185886,-3.814013386124068,1.5054109620524732,-0.03480422288242185,-0.33898705401613666,0.5373155937804911,4.53658314169369,0.0,5.078848646252806
64.05107692632043,-0.6286675053184915,0.0,-1.7186109458942935,2.0332984516264987,-0.0,-1.9882611178651903,5.053066455478668,-2.7291990829531807,-1.4193253685103402,-3.819555555109496,1.4779870836591857,-0.00792370395154648,-0.3464889283480478,0.5160680460608292,4.472750341088838,0.0,4.882796027591352
64.12865837483135,-0.4186992664564011,0.0,-1.5407719977478769,2.0653203371222166,0.0,-1.864923813594718,4.794310641630638,-2.5268617790582137,-1.4035334014061065,-4.165612288395467,1.4303965317647307,-0.0,-0.36297737961901533,0.12836749350729496,4.664874205820792,0.0,4.7000726987988894
63.98901563989659,-0.5986603911435997,0.0,-1.7546909687342656,2.1149261322658623,-0.0,-2.0224373105807087,5.0512124384272,-2.8156261755635046,-1.366965972298856,-3.73013103473223,1.4305466989636348,-0.0805026176945506,-0.36541482581974727,0.5740252172634974,4.53182615621654,0.0,4.768382585831369
64.01355750683518,-0.6573865421406998,0.0,-1.7203234534999785,2.1085176853050016,-0.0,-1.9906527346384324,5.085545446581914,-2.663207953065648,-1.4118748622935495,-3.830704306856237,1.4690173714591799,-0.045163295564338506,-0.3529288971784533,0.5410550148619441,4.499270523771267,0.0,4.708368146890985
64.07745422516729,-0.8082212414273973,0.0,-1.6772247269158802,1.9932167999579946,-0.0,-1.8784969176062758,5.113234912694125,-2.8280507407302555,-1.40226610032156,-3.828190767285354,1.4661186906276649,-0.0,-0.34264060049001355,0.5434915040119099,4.578489022902536,0.0,4.8310044503764376
64.055853117897,-0.6799538440884856,0.0,-1.7288363909722522,2.0619914875924135,-0.0,-1.9617327159100446,5.0413583878693675,-2.6792527350675774,-1.4096614386272717,-3.7847771208516714,1.4755703135162965,-0.0,-0.3597059962837987,0.4721552909478834,4.43895062785279,0.0,4.908275752774581
64.07672335882138,-0.7424532843635785,0.0,-1.6943086029387158,2.060134252097983,0.0,-1.8524590265047165,4.891439555003186,-2.4623243234574947,-1.6332744738606393,-3.704964030995644,1.4722941823247864,-0.3863846398341242,-0.32736646501787603,0.6513328974591011,4.337273434224676,0.0,5.105456594423011
64.0114888789739,-0.6840077280215031,0.0,-1.7646609939090419,2.1604008489534228,-0.0,-1.9791996025462497,5.036949705116197,-2.7037387009402347,-1.379534712599086,-3.90572055857836,1.4773077598243023,-0.0,-0.35347642750530395,0.5792635826932784,4.399004877123009,0.021270669429630077,4.821737248885484
64.00832316000074,-0.6475632105605529,0.0,-1.9059530032802554,2.0556720109000426,-0.0,-1.9263573305876172,4.99857881200035,-2.6422048282760735,-1.4686456112478163,-3.7611200075882403,1.4989321116609229,-0.0,-0.3580845988390003,0.5054366571885386,4.4617196298721185,0.0019378002377469323,4.858986871699762
64.02704612268931,-0.666571666444438,0.0,-1.7663514736954804,2.0235055561129345,-0.0,-2.0179308192213443,5.082915877786367,-2.7000698873041937,-1.4260877527723663,-3.7893051110952216,1.4566281944652668,-0.0,-0.33668025577363575,0.5574694633406374,4.433401078001392,0.007440980521030685,4.929348443754806
64.00364578458917,-0.620793044010729,0.0,-1.769809527579502,2.0138197399779294,-0.0,-2.0288652496879225,5.103000516979439,-2.6696899105063867,-1.3987832191609153,-3.7321670314296873,1.493110847159893,-0.05763980049694861,-0.35244433392563645,0.435224442049726,4.421794983026128,0.0,4.961023810358462
64.02999701107058,-0.5668436359050816,0.0,-1.7705388138352045,2.1225774090888567,-0.0,-2.040027044216357,5.009105452156599,-2.761388747584729,-1.4336249308147277,-3.8414188181126434,1.49382190880378,-0.0,-0.33456883332985665,0.4747071007555616,4.525973317626481,0.0,4.899589668248426
64.02791907851085,-0.6429835581791016,0.0,-1.64711237049534,2.0272553803133224,-0.0,-1.963051472821294,5.114697374715387,-2.673309911486264,-1.3642934929059949,-4.005496326333936,1.4989454305551735,-0.07730901329954346,-0.3544048549882407,0.35884860849404976,4.563042539337384,0.0,4.993631653309088
64.02890496193059,-0.5985871080047366,0.0,-1.7815466469930676,2.058662281945631,-0.0,-1.985162909398834,5.0229027358611535,-2.739014291898009,-1.41565916500643,-3.829427647456087,1.4577503191304122,-0.03152752960185491,-0.33813848789270096,0.6015113892219299,4.409518187585487,0.0,4.9427958666509175
63.991776741609634,-0.6342221909969676,0.0,-1.6940578098605277,2.1908589403738823,-0.0,-2.003046454209259,4.965203290558456,-2.8288986086391423,-1.4421310763217607,-3.8665102995126457,1.500409080777458,-0.022074081867963686,-0.3585408501076254,0.5918382075811943,4.431044790026733,0.03364348542991554,4.681093968210109
63.99716798387884,-0.3210363652594678,0.34135641512040266,-1.7154925994171284,2.3532300663210304,-0.0,-1.7573047730330533,4.012417699514796,-2.225898109439716,-1.2798088190159123,-2.653560915894336,1.4056576771559055,-0.37973750597024336,-0.4323876902874172,0.7402481708879376,3.4539663790089326,0.9256131654890695,3.5362309773021834
64.02045030484103,-0.6213984345723181,0.0,-1.7188226258916053,2.08366869139342,-0.0,-1.9491115140044053,4.999753228929512,-2.7125484801569404,-1.3827998115497115,-3.809577771301014,1.4912529057369783,-0.0,-0.3594764988406967,0.45763718088692734,4.442705986841048,0.0,4.917525305392416
64.09457881940901,-0.5990919981212347,0.0,-1.8947698974779172,1.967541520381117,-0.0,-2.139953318564878,4.991109750336504,-2.528424948551756,-1.4131245984943215,-3.7139877311210943,1.569303671825424,-0.0,-0.3391802770580638,0.5621468054234129,4.44913288238861,0.0,4.944182907810435
64.01734654267632,-0.3961931072024484,0.0,-1.7681145112482817,2.198032201673667,-0.0,-1.8694786190555572,4.995989278676603,-2.7834701724043702,-1.2986403154516974,-3.9938166914566757,1.4838370859735546,-0.1053435604523695,-0.3638655339700689,0.5332901959761004,4.526628387817913,0.0,4.699988157733552
63.921104631096554,-0.4700717037141537,0.10634026535538948,-1.527748559578985,1.7721250593598126,-0.0,-1.694363869454737,4.3448791407298355,-2.335949098425795,-1.4082114224432438,-2.8459166401838694,1.4881062775911944,-0.3714587639114101,-0.353079426801529,0.7885567761971585,3.496772406244205,1.0498775188352913,3.639868281111825
63.997053026104076,-0.7940959425263989,0.0,-1.8049949803999863,2.05129156306207,-0.0,-1.326053563433122,4.9049666635345455,-2.857259587809748,-1.4434086475870338,-3.876044568902667,1.4941642584540922,-0.10075958513565852,-0.3566703735508368,0.6549801334822521,4.344110808100343,0.0,4.714981708622476
63.945688265994086,-0.8699119276921281,0.0,-1.7952920524292548,1.980308792734713,0.0,-1.793597700636234,5.08932098648277,-2.643023469002052,-1.2521074514103436,-3.779102584195118,1.50101224707127,-0.10923674456437817,-0.36213845506630926,0.32669834996269775,4.717621675236954,0.0,4.594773159166946
63.99887003212803,-0.7595123960432882,0.0,-1.6719777333893984,1.962642571394651,-0.0,-1.8877719096242056,4.952213518157628,-2.7362690365000724,-1.378770715258702,-3.7016571626627113,1.4763487760313632,-0.060994868364112026,-0.3284624100048583,0.46688094940208547,4.5056371938899105,0.0,4.926378639555145
