Intercept,CGA,GAL,GH1,LHB,PRL,TSHB
63.01116411652325,0.8621165576948869,2.6126956357059843,-0.0,-0.500933092125566,-1.730404239047762,0.1014102047115137
62.986752206458256,0.8634314022590452,2.6248140012351993,-0.0,-0.47794855920946566,-1.7026685795708358,0.07099907239759704
63.01331100999949,0.8965410430399051,2.2519652347551737,-0.007091374427713577,-0.48122919551182974,-1.514387200267606,0.24527527577725228
63.11774949852925,0.8953055227369604,2.483612551271574,-0.002497792432764046,-0.5987564733154569,-1.614536116958958,0.11266078042278242
63.07217090328354,0.845635368463539,2.5620763737872574,-0.0,-0.463477969523347,-1.68333181515314,0.1263570906460293
63.002451524974,0.8405999736632781,2.5895033672476373,-0.0,-0.3668479809367405,-1.6766568283444068,0.12130714754737056
63.066502807534235,0.8368419583274194,2.648518114877506,-0.0,-0.43008906772285854,-1.6954389211674588,0.08577292942213909
62.97342618258069,0.8144400416199339,2.5994005541640353,-0.01231972890091586,-0.5228070161549272,-1.6844444850315268,0.21515947293989074
63.087583864203644,0.8472906434483821,2.6126747400286723,-0.0,-0.46377318627624975,-1.636052940794481,0.13332982876107893
62.984223257858325,0.9080983382880097,2.7056290625734976,0.0,-0.48614651389305097,-1.7908359996242473,0.14172876492973996
62.96961959935719,0.7636912064113041,2.733609041955353,0.0,-0.4552976820617731,-1.7005919091980706,0.25841511343689716
63.00777795380455,0.86196945619136,2.559665181175046,-0.014094926559691835,-0.47453041641695715,-1.5802891895787008,0.1307195040241759
63.09088510668882,0.8598875072801508,2.4842751870666344,-0.02991639367435243,-0.483887779259933,-1.5542167664923592,0.18622408599852378
63.0041324579922,0.8132229605154948,2.599881159406197,-0.02821064013339938,-0.47067599801356597,-1.6690209415417212,0.14429112112900355
62.91252974475376,0.7516568103604819,2.51018109553601,0.044095082635654814,-0.5353472200729573,-1.4424727550371863,0.14448822636442524
62.966324970741866,0.8687093998029983,2.3323173169549847,0.018146343590687238,-0.5439828957285785,-1.5572026447896619,0.24055018859404667
63.09423392028612,0.8415906708537654,2.6291569757947193,-0.0,-0.5741766602777236,-1.6972948183267365,0.1183146007833369
63.063850186737724,0.8170709768410799,2.623391334160362,-0.01403353982293802,-0.42917935810580643,-1.6449163121333974,0.14564291312237893
62.929911028822005,0.7900317168257903,2.751455798993877,-0.02564841818768329,-0.6833868109044099,-1.7146591718329334,0.0
63.02529130319226,0.8281383802618163,2.6328310785595908,-0.0,-0.4802192344723713,-1.6857994631779167,0.12884086290266678
63.09990596985146,0.9110385970104686,2.604152898634931,0.0,-0.5218777644657006,-1.8264046161138165,0.07125749333425997
63.019156457390636,0.8485393501376478,2.581358657917322,-0.0,-0.4614152424609837,-1.6717446029858496,0.12416951737228751
62.97084821133538,0.872125080512732,2.4942153225889285,-0.0,-0.42381204098430936,-1.478160906386864,0.12432611364397606
63.011565600094,0.8960441755312901,2.614295393650933,-0.008546994154717836,-0.5407297683648613,-1.7237562991091404,0.11685893282079467
63.02511262584843,0.8400992633073664,2.606954915963378,-0.0,-0.4821886082852925,-1.6846841823733212,0.10142199105330638
63.00350180087972,0.833215607347306,2.721058300011067,-0.0,-0.5535876970592419,-1.6336477602238153,0.11520674659534529
63.042771922878764,0.8423767739377367,2.608503135439232,-0.0,-0.47150160462969065,-1.6808122352913524,0.12063287828254131
63.020056748450266,0.8383235958805775,2.6103877367797326,0.0,-0.5069760557661935,-1.6997171609745803,0.14373574501023484
62.99464813311195,0.8226765050570821,2.6004123470413716,-0.01473427801064893,-0.4475735653702454,-1.6988886521666293,0.18271055066393432
63.05173246530208,0.8431010747116042,2.6072368013532725,-0.0,-0.45786867487289223,-1.6642785655226666,0.1212797266375207
63.04984444042243,0.8518999191828702,2.617576404866227,-0.0,-0.4648696041954323,-1.6849377383704651,0.07043204059555716
62.93171533696595,0.8952729792440453,2.6719675892227785,-0.0993397229489417,-0.6260332729151112,-1.7845039814998966,0.23912941978978702
63.06611644964518,0.8363754255920065,2.6619198801597967,0.0,-0.47104728250277794,-1.6796918847826,0.07718336652780915
62.92632122278298,0.75130329568123,2.610655857530743,0.0,-0.34322592080203207,-1.6674777743780043,0.1304494051714005
63.06280233931517,0.851200270820212,2.5707296254145415,-0.0,-0.44111559531233097,-1.6759866022690224,0.09740140465310565
63.11142371822876,0.8385497257633375,2.4748808547971834,-0.0,-0.3550451783736026,-1.5819021219060732,0.07115206291309131
62.97506006232905,0.8231643691326185,2.7894571784175164,-0.009113887827008397,-0.3542835689257687,-1.8174852429256527,0.05997862798766944
62.936731537804896,0.8449130838008979,2.6526625266742063,-0.025276350330212895,-0.6672389545810006,-1.8405041606033972,0.1848537571996903
63.014674764277075,0.8461835117377238,2.5983411216670773,-0.0,-0.46163338251892433,-1.7106087234837584,0.13990615027435288
63.040328956975586,0.84400168898489,2.6101050638165897,-0.0,-0.473424434438978,-1.6808955701891564,0.12448810528704976
63.12499594023633,0.9217830424686393,2.4605412000369578,0.01027251038435529,-0.46102524351417806,-1.8375423933418644,0.2625081337602562
63.09142569553712,0.9241976663065814,2.610598159860248,0.0,-0.4861840916566946,-1.8291065038583547,0.19532354027175924
62.98943851712493,0.8404725678376583,2.613527572727737,0.0,-0.39238930879526007,-1.635700993151751,0.04812901575197606
63.050598300124925,0.7924268332320186,2.5976144429224637,0.01221196104454894,-0.46065132094062883,-1.6268420546903621,0.17047331347599914
63.031887905985315,0.8609380179884131,2.594675920616648,-0.0,-0.4818805708643827,-1.6886660263095128,0.10525289909364732
62.981492700443134,0.8405551354617413,2.5687137383280296,-0.0,-0.4420095989429102,-1.6959368897745932,0.05301985476860776
63.00884053168683,0.8453059136659368,2.6024929665586214,0.0,-0.48952759185126826,-1.6808222418550798,0.16905800236648796
63.06385174643791,0.8524867408208664,2.589871233801266,-0.009450596425438638,-0.48724701687304683,-1.7138157444257311,0.1124085178907157
63.05208249823169,0.8435696276322859,2.6138859386193065,-0.0,-0.4713114444213225,-1.6706618265708897,0.10341752860552761
63.13355462816562,0.8665081562996095,2.4687369302295306,-0.03496097997732758,-0.31736309057788975,-1.766080429840442,0.09390899516085795
62.97755817214677,0.8154689754217982,2.6424967795069905,-0.017180191606422347,-0.44813935654853976,-1.6784338188712076,0.14431262050247462
63.00143576214665,0.7992724291680826,2.701340846500271,-0.0,-0.4330947132467916,-1.686062879018553,-0.0
63.06314018549667,0.8511621506278753,2.5963257780334246,-0.0,-0.48272534443721205,-1.6656093121623583,0.12085604764118967
63.05400798077669,0.8285386481752418,2.5933992404276864,-0.0,-0.4794389062855514,-1.660269329425119,0.13248733944448876
63.05628746940687,0.9211427190991154,2.244439249022339,-0.18373141194286605,-0.475878621072486,-1.4002469469624712,0.46809231482717206
63.00040658265774,0.856569490763707,2.6068978005519523,0.0,-0.4194886607735427,-1.707386952433562,0.07604267572044367
62.998200276020754,0.8467871032311933,2.5549388460446987,-0.0,-0.4807963846565048,-1.6982716530895097,0.15419602928490594
63.00843786819892,0.9146963395141017,2.554172333551257,0.0,-0.5372266904645262,-1.7118046674431797,0.1306453652155295
62.995618995138,0.8661477626096672,2.6445025807806015,-0.0,-0.4609360119498433,-1.7140315281085525,0.1340948552238816
63.03944311127709,0.8432163003503376,2.6063622681970777,-0.0,-0.47049187515300483,-1.681870551722034,0.12207891723027328
63.03474596977506,0.8451168747169525,2.607566732763281,-0.0,-0.4672655920084477,-1.6826098439292534,0.12284820091606494
63.00972468470789,0.8237713382336698,2.602365393835221,-0.0,-0.5149745264948588,-1.5728070964085394,0.13183389583105964
62.99945869210915,0.8135442354020318,2.6333245462890438,-0.004665214544863289,-0.5304906016540245,-1.7248928541710717,0.0
63.17044535071669,0.9338524346418978,2.7185487771129306,0.0,-0.5401999396870654,-1.6446300396434097,0.13117123600710984
63.001083969665366,0.8266147262192436,2.698482200484473,0.0,-0.442367675449221,-1.6943028603893278,0.13892830904642003
63.08713301295466,0.8771558333573838,2.5704898614498912,0.0,-0.4904618953925483,-1.6737847911930444,0.2267513288912914
63.0038010049172,0.8351410012854547,2.5860282447113203,-0.03790470451430458,-0.4394375279261106,-1.5365420852776615,0.15610192983474971
63.096618403324804,0.855087991141461,2.5875984994271373,-0.0015344386242536444,-0.4862528966568385,-1.7251943428311114,0.048741962989477666
62.92493638819899,0.6671435575784007,2.3704193267329945,-0.028796887864495687,-0.4283885245207952,-1.0154581279981891,0.41809963643750697
62.96268061074366,0.8930834343285196,2.5114686504401527,-0.0,-0.6026685331107743,-1.6574794361110223,0.0532252074123246
62.95656052220786,0.7584894618956426,2.547736504801611,0.024578302999172935,-0.44472947764121945,-1.4366308764048505,0.18233694759944144
63.00128079750474,0.8200600497064242,2.6667319017547,-0.0011354405738101237,-0.4932610304999988,-1.7009067032905718,0.1043981170383015
62.98740160773242,0.8789333873319165,2.536933613112895,0.013818843453970173,-0.43097911079251855,-1.7101052132731085,0.12355348055121113
63.03115644114958,0.8405561143245437,2.602925887986987,-0.0,-0.4660437389151862,-1.6817725144189688,0.12339688520759691
63.01733919123127,0.8352677872219788,2.6118748430228327,-0.0,-0.5046634640152616,-1.7110981848164195,0.10760107425167736
63.071475098225854,0.8303557969932865,2.6678002288346763,-0.02443274377598378,-0.45156268048232706,-1.7028027986574705,0.12071985181960562
63.099426396344036,0.8078943720967772,2.4037511138188625,0.0,-0.3646209969982437,-1.5869777134398322,0.17545114581008028
63.03213239116646,0.796047013154462,2.5061942825293455,-0.0,-0.46313382742379977,-1.413600915531725,0.14404079604249687
63.08144876828299,0.8356021580293334,2.6616339677422003,-0.0,-0.4873598479214419,-1.6694018753126942,0.10514601978216694
62.993419790036896,0.93085767905803,2.5937998264683895,-0.0,-0.43826512611037904,-1.7828707002919504,0.09061968091172166
62.99458384206552,0.7981111460058061,2.6700230024548026,0.0,-0.472093083844646,-1.6694996600399854,0.16575543847547186
63.016873256062674,0.8662822795147457,2.5757729295326888,-0.0,-0.4361639623612277,-1.7060030507645025,0.14428501952537098
63.00143154187943,0.8778057205770594,2.6573732656816293,-0.0,-0.5014668769917345,-1.7547263789508103,0.16536546374920705
63.042458080635974,0.8488975052371448,2.6279586744403693,-0.0,-0.5575491106194577,-1.6764885973606938,0.12232825751999958
63.07949312265684,0.8202564669091889,2.633918730254333,-0.0010047556105989648,-0.5031054931630303,-1.6384693824180543,0.15247690080533494
63.08239297724436,0.8614556971169031,2.6397706969973163,-0.005794718314843248,-0.4982384724417816,-1.6681284049841238,0.1201722841046032
63.01093508658295,0.8307864691572117,2.6021620062585065,-0.013265550779372453,-0.434482701181038,-1.6864192212742863,0.17382608697794164
63.12195086173994,1.029506941097787,2.3639230101019657,0.0,-0.4627740061448711,-1.678821441240599,0.03242691961076325
63.03226796524841,0.8371350741223982,2.6079361268688106,-0.0,-0.4640594018039395,-1.677314740237612,0.1369429449267231
62.979918203505704,0.8417679622845808,2.588057130811347,-0.062364172891623174,-0.4439493024040013,-1.7085841313523906,0.18143706529301856
62.98900086851966,0.8207675093382313,2.577699503676632,-0.0099962870557149,-0.48526507689695275,-1.7012222842094173,0.15690477167078762
63.10862743822262,0.8850381206480873,2.7224720398454347,-0.030893438079077698,-0.4566460193444559,-1.6887062134479849,0.04457562373523476
63.04837627918541,0.844198334287685,2.5835919282291853,-0.0,-0.45289287905339054,-1.70328359383046,0.12475877763601664
63.07025326492541,0.8182563470108284,2.631502813592742,-0.0,-0.44040694210504605,-1.697511399501073,0.1033641813502051
63.06385265635797,0.850070192339738,2.613509331762065,0.0,-0.49468554712881063,-1.6875563334670858,0.11653089074803545
62.92557497618913,0.7255324721843481,2.5276924093079596,-0.0,-0.35710104821922534,-1.590899627651113,0.11417088569332126
63.06524757229694,0.8669239224685814,2.5728700206975406,0.0,-0.5106998400738623,-1.6972397975105846,0.11382588964681008
63.0449383755,0.8465893858539145,2.6232448508585486,-0.0,-0.4572612087937792,-1.6825770798031312,0.11903938487118854
63.11525327887122,0.8533037374441516,2.492399301492187,-0.0,-0.4212161383192837,-1.6203595123556542,0.15431233940619668
63.03009949281362,0.8863709982260802,2.595268091947892,-0.0,-0.5138337103170985,-1.7026402288852815,0.1139603185240026
62.99265927801072,0.8254396160403951,2.6758370764933246,-0.0,-0.5011043070150946,-1.4943846491677832,0.0895929799629504
62.86670636416794,0.794178487410503,2.3405711009255956,-0.07156261684201252,-0.019292458155099456,-1.6915004587928986,0.1610757695480101
62.99918223520198,0.835150952923448,2.6477784604162404,-0.0,-0.47924848536876874,-1.760437081533399,0.1288870737716643
63.058335953809824,0.8814373709797219,2.500960224625765,-0.0,-0.45868230252945746,-1.641512906831597,0.13125986565490938
63.008893712500424,0.831233013877585,2.605947066477252,0.0,-0.4019029110846059,-1.6727243483861,0.136563768047204
63.02021370371917,0.8388378434327207,2.619473464912279,0.0,-0.4801808162024276,-1.6905638269241023,0.13912354631877588
62.991082768062626,0.7659665803594271,2.63989582452137,-0.0,-0.3692817114430559,-1.6601361190934578,0.10414198388540948
63.07227666301201,0.8276539888683114,2.5850241026453977,-0.00542343515095281,-0.44582874701408154,-1.657110044953234,0.13432048342922562
63.0131652604178,0.8402870563731347,2.62407306881319,-0.0,-0.47735720032837087,-1.6887226939899445,0.14405541902474195
63.05023183727679,0.8240038777699799,2.570769305957952,-0.0,-0.4906176714392856,-1.5833982710355543,0.14374300444674767
63.03775980132617,0.8429143963886043,2.609405721322718,-0.0,-0.47093865671861695,-1.6829493369984665,0.12276065783641954
63.016876638925574,1.0157414253888832,2.698074555369048,-0.0,-0.46841162747991943,-1.7297800184527834,0.12962887925179495
63.017243631642096,0.8500125786144063,2.542045324748775,-0.0,-0.45225784935562796,-1.6782367614261722,0.16666614347399158
63.0901158656479,0.8506052060322474,2.5489312708246117,-0.0,-0.49317032695029406,-1.639435560144208,0.1224546237002044
62.966340828401584,0.9082607160467285,2.6191297315258093,0.0,-0.4883418072449483,-1.684212736189847,0.0747602129425735
63.029055383411794,0.838348004690146,2.614515569677118,-0.0,-0.4733189216056105,-1.6889020084693322,0.11697370711380503
63.10095933633769,0.6761131282315574,2.6816504412660356,0.0,-0.48079938720798,-1.6215585391393357,0.091273217291736
63.07983279118742,0.8212496966691346,2.5511735115840377,-0.0,-0.4791814956637777,-1.6314662022177497,0.19559156606236994
63.00144705953178,0.7824072325697348,2.6293317458785426,-0.0,-0.462460102718361,-1.7070997279646811,0.14087959750724355
63.08385982310467,0.8276005751832054,2.6594617187952556,-0.0,-0.527463612871545,-1.7169846321103108,0.11382397778738143
63.16426063365775,0.7356949225398527,2.3981301762114575,0.08292409797738147,-0.21471065085052427,-1.5720928729225498,0.3717931407431401
63.17110791735583,0.9267976483912489,2.460165762791782,-0.04170182011579148,-0.3448049480570451,-1.710030012516715,0.043121044756370464
63.1044239787034,0.8138275444017957,2.680961121108265,0.0,-0.434114467577374,-1.6058519919120169,0.11507830712617173
63.00632185996885,0.8965157329169882,2.630003324283604,-0.0010298464417979735,-0.546459822109423,-1.7277683935290462,0.06573922656622747
63.0531728853563,0.8386018129974584,2.60482468448042,-0.0,-0.46832864946758695,-1.7033951552993387,0.1213350478054563
62.95067491696119,0.8629640851934975,2.7265671793621826,0.0,-0.5460331622378777,-1.7502050727425074,-0.0
63.002382800305426,0.8226800520210722,2.65079122992354,0.009688494636825876,-0.45868255561212684,-1.6699116617831542,0.03575646876652225
63.118050386914746,0.8803693845104745,2.7258398887764965,-0.0,-0.566258418640557,-1.8067975531451155,0.08149131636012044
63.136030705960806,0.8855291969566045,2.755905823899013,-0.06707702232768065,-0.48768692707592837,-1.67411424944574,0.07637553103486645
62.95123869013934,0.8581015974092977,2.7032137616245486,-0.0,-0.5512895939131475,-1.7074680984068784,0.11754487307967726
63.015677955045206,0.8188627530892622,2.646250430374266,-0.0,-0.45188164030834893,-1.6044051905693901,0.13647183843159333
63.00173136486154,0.8796622896735249,2.5798597776879477,-0.0,-0.5098259061215136,-1.734811105484969,0.1301781003968129
62.96285695851728,0.7699026124061609,2.5669753820764982,0.0,-0.42701232698489705,-1.6760994916492282,0.16822202856982055
63.076207044901594,0.8318018640961541,2.6283214161231085,-0.0,-0.5068889150557365,-1.6992775255234644,0.1024519308058906
63.19331332871275,0.8080692398848691,2.487260043363127,0.04072190260631565,-0.28617311047388555,-1.3198352979263894,0.2093556607532748
63.06019732949626,0.8244102173605407,2.612300440005487,-0.0,-0.48095100479945696,-1.6516147817186007,0.11727968191434843
63.04210296066035,0.9194470717004805,2.531786627045403,-0.0,-0.4783703677158512,-1.6956049759090246,0.12045174117638664
63.10304880927274,0.7949344038641761,2.6868498532980594,0.003521381423189944,-0.48284111476766894,-1.587248306914257,0.1516346853873334
63.00282958785426,0.8702990898716173,2.598157583758348,-0.0,-0.46290671359260516,-1.7559547242543263,0.04655540478953409
63.003965902315926,0.7967323025323317,2.614068222004749,-0.0,-0.5278432544393106,-1.6583106821290357,0.14701617280806237
63.07637153621288,0.8443919335830887,2.638581609988522,-0.0008811753378911163,-0.4503844082374164,-1.6771535201682766,0.10426662987449706
63.079517299142154,0.7829304560073281,2.622325372312682,-0.0,-0.5550330974719463,-1.6253160118340206,0.18891042223557575
63.0820514594255,0.865030054241918,2.63697166000112,0.004015693831406998,-0.47987035221524227,-1.6403062727431459,0.1579040162480041
63.098566534053994,0.8361651625918968,2.589669593407036,0.0,-0.5172200932758109,-1.6595435602750597,0.13709996383141762
62.95006508834368,0.7797961044038646,2.5740273992630662,0.0,-0.40867360262955704,-1.5607496811364692,0.07171950577655362
63.09740865812205,0.8346000003830977,2.530722431407393,-0.0,-0.49036512515425185,-1.6026691735972314,0.11317817321699349
63.056052999866495,0.844346046811581,2.6116330100786977,-0.007268927725254945,-0.45103868408867537,-1.690230133725489,0.1554707886038714
63.030565732688125,0.8393456250532462,2.598378149612974,-0.0,-0.4730666001883853,-1.6548651419536606,0.11842021208907069
63.04889625487166,0.8338921110790617,2.5948695048236408,-0.008135215775197794,-0.45400337219042974,-1.6750956122753993,0.13712618148343925
62.99789543311845,0.8013133387603754,2.649444927861992,-0.0,-0.4316512513669795,-1.6948571955503273,0.1301196360906491
63.08572892914925,0.7998222144956342,2.684926368622045,-0.0,-0.49177670681074553,-1.7822867061594387,0.05969287827673119
62.97939969646857,0.8218615790232929,2.561337596534456,-0.05814963392485492,-0.4160468769750217,-1.6643535939054515,0.30160539624716226
63.143188715294656,0.8186815568037411,2.4385457659940255,0.0,-0.6272363529068073,-1.5733654568887767,0.11213817554194451
63.018628813204884,0.8334157824634194,2.5989677189902096,-0.0,-0.4598169900502689,-1.6768261670956635,0.11541020434571365
62.98945887635238,0.8209056247463753,2.704163682348801,-0.005781829709586654,-0.5020955105499242,-1.728786678411815,0.08479589601282725
63.043882287652764,0.7687831382948758,2.5580447979912124,-0.0,-0.5809533468967062,-1.4065375910486706,0.13461048154868083
63.10700744703204,0.5421104567759475,2.485174229448892,-0.020380141373885604,-0.3506093861167003,-1.4239702775168064,0.1135917087793927
63.04226589394641,0.8397833458246988,2.6048429530468464,-0.0,-0.4739824410222453,-1.6768477453461814,0.12862367169433256
63.07322614915182,0.8645866255692314,2.633311834366963,-0.0,-0.47103723500708844,-1.8264323847713821,0.32941314029512275
63.177314250820075,0.7341333641447245,2.3778252020511887,0.02633174454831836,-0.5491215497975316,-1.4430454809354296,0.0
63.08908625397143,0.869485799344526,2.62138430192414,0.0,-0.4158321755723936,-1.8320180486402515,0.12496741945472609
63.03489861497848,0.8489063589770022,2.6109070646802017,-0.0,-0.471318280669162,-1.6882587479303262,0.12092268183440673
62.96325538264682,0.7800562720358206,2.6925511565522218,0.0,-0.4847818095892345,-1.700619830264007,0.1471225239862604
63.123682674168094,0.8151391566306023,2.499654938085986,-0.054823629031436914,-0.36579385900537914,-1.4683229112227902,0.26539032415969754
