Intercept,CCL28,CXCL5,LPO
62.83238622700695,2.298832682982759,0.587986150548479,1.1259275510492954
62.92279881993777,2.36436712656642,0.5588053628317066,1.1497585772478969
62.82124278141938,2.304932966266072,0.5226554084168029,1.1348866224328895
62.75838815779748,2.343313492552269,0.7049731213885752,0.8106784313828205
62.79849777349956,2.4666028110074905,0.616717255729035,0.9855551786905112
62.90740580122176,2.3665220858833838,0.623026762785454,0.9442760279645438
62.91712855761989,2.3917828309334768,0.6331858105532182,1.0295000067175557
62.75682903865273,2.174423684605145,0.6528626859961683,1.0050721274966592
62.86150797419403,2.3512153699133997,0.6053870289142488,1.0562218027126704
62.89919684002553,2.323761811179961,0.6213131291734402,1.0317102749324292
62.83237609033636,2.3821294286555643,0.5745193855066653,1.1024157218094486
62.816250110742736,2.2431938317642106,0.621018088609704,1.0658030433598176
62.84072681910731,2.3756269121097655,0.6127081752528876,1.0340014427280726
62.85336601891029,2.327583522576912,0.604318521380022,1.0631477062765313
62.79873116494519,2.4314313071232085,0.5962542546051031,1.2745538414534845
62.86881516051437,2.3527807705310533,0.6031304682025667,1.0576065225578177
62.85467277740984,2.3516689492692837,0.5948689303158261,1.0669045140578683
62.82947814750274,2.350009117954314,0.5519828677653472,1.149857904576988
62.86597678271742,2.3571766007055857,0.6015347990641282,1.0593594273442484
62.8914014850731,2.4022163123879317,0.5806369871634648,1.1216698234765705
62.798386934502176,2.432371173616682,0.5708079757610202,1.0078502299910197
62.88905300184317,2.34458458596168,0.6225065878368929,0.9877551170971256
62.76734260737061,2.233459163186596,0.5405981661455829,1.1578214654472014
62.89748673963224,2.3722115429379236,0.5877990914360759,1.0422270917933867
62.94217056641209,2.1507986659187437,0.6035673807744104,1.0891505462514055
62.80862843492351,2.3392899744463485,0.5554860437433679,1.2074877174571124
62.78202118727665,2.206152065081405,0.678990156684877,0.893232330200714
62.85893650829555,2.3844411663261678,0.5842337815906449,1.064908509674327
62.87471583505185,2.360460082037484,0.6033335398047082,1.071480887106846
62.93443919879116,2.436322498771645,0.5457001458931461,1.1529114378547685
62.89256184914656,2.3799616595119546,0.6235114871707463,1.0636149783716733
62.829340175104754,2.305806459317684,0.7075837561635403,0.9573344198683171
62.928182610051635,2.46078101587794,0.6564682006832536,1.0138434670577707
62.875115174726986,2.378248270500966,0.5974985513892161,1.0717295872294736
62.79618083151209,2.496386440622504,0.5706055157581058,1.0364973732335745
62.83975375813584,2.357758940450072,0.619941188021547,1.0417811391046248
62.8940599344829,2.3760234865591943,0.5813711009918784,1.0655811375418927
62.88214235284582,2.3554325256887925,0.6025898637460863,1.0606159157497574
62.97965874264542,2.4549872437514613,0.5279118954589744,0.976521553166714
62.82199270273592,2.3021557952656413,0.6007521005865011,1.0660521999309527
62.82297178799418,2.3172119249982,0.6091367984617283,1.0975402420753606
62.89863185244257,2.3595856282267436,0.6193483014566324,1.0449596837502657
62.89640294751878,2.3421090857194407,0.5973333727662847,1.0829628968764917
62.96894660424284,2.4488944311111527,0.721665089097625,0.7453683318900179
62.827541630779685,2.391238121110863,0.6339763443005546,0.9819501352585573
62.833825589802096,2.297999447568859,0.577287369632801,1.0971613395869952
62.82897605939981,2.393048651416256,0.5722638188690193,1.088426712084536
62.83017255533984,2.301059339305035,0.6308044750965425,1.0678218238727035
62.85873988242932,2.394607934552685,0.6047442178100845,1.0522306934563355
62.84787919081327,2.403938274093863,0.6188822077886625,1.0378617584417018
62.821302756216625,2.4412324212376193,0.6287016037291738,1.030687434659157
62.82394401976877,2.3274273226422078,0.5901634388996253,1.0216175099045124
62.976979377722564,2.4185182500097175,0.6285515830821453,1.246189029395383
62.83755651728939,2.386647420884904,0.6623684347583068,0.9918135190523871
62.91132949292616,2.4104992597439883,0.5990486044594461,1.0026933936428193
62.836521891023494,2.4177457513639786,0.6024455321648114,1.084925114945038
62.90631977977018,2.333379670639074,0.5178366303508574,1.1672460583707271
62.800058038778204,2.362567221075864,0.6165133061933783,1.086866517425574
62.77563273811991,2.415054099293179,0.5313770044576963,1.1143263998232684
62.79384064962526,2.2651912781019683,0.7018674466401914,0.9488324848857167
62.8239576686953,2.4509944342208945,0.6004786407304774,1.0384304303375866
62.81231273379858,2.453848992895535,0.5951873009497348,1.0259055764911729
62.85707762926966,2.365878751101562,0.603208806905887,1.0345734929083923
62.866131671168944,2.3563170826839115,0.6016789489487803,1.0594228678810478
62.8845567925552,2.3494939159125923,0.5883844495091712,1.105078181210842
62.95121583933795,2.269879680658042,0.5813824670218695,1.004221614548775
62.87590727244239,2.3467456203349766,0.5949428926601288,1.0670853462980934
62.897287058825334,2.332365377933513,0.6136941885907917,1.0592770108034555
62.83536037907046,2.3379545126566623,0.5896847380840552,1.0347047212535845
62.83384431955329,2.3381359619198867,0.5959322750193699,1.0985717901263652
62.858713700902904,2.3809563663059596,0.510824616413571,1.2458308041809742
62.821510039391846,2.42085399346034,0.6305991891895943,1.1014013594976413
62.842993339396024,2.3734006905692273,0.6035194595756048,1.0934299599714068
62.919572955525574,2.39998800786531,0.585554614222327,1.144037375200022
62.925700489887284,2.429378893460089,0.6520014252381059,1.056979839868823
62.85060908587342,2.3475464684310228,0.6448116453873006,0.9721100464318942
62.94258903210071,2.4097088623011067,0.6354235222019081,0.9259807492458414
62.84766156745973,2.3803105207114412,0.6015932761694275,1.0661628045400526
62.83832136070156,2.4020987604199493,0.5138625384026504,1.1100403173934839
62.82211019529946,2.3554120135486643,0.5754675185014001,1.0608129680806644
62.89645549782039,2.286354871879588,0.6097089961616126,1.1257966122668188
62.872907915531066,2.3662510245017025,0.583009640116784,1.0644267743351175
62.89597296731775,2.346350621895466,0.6024947424187016,1.0348901538892852
62.89115268749908,2.359156637836255,0.6023051174682154,1.0722792322932773
62.773191883682934,2.217732450713432,0.6220734240792923,1.0077653463575988
62.89927615729273,2.4107475694584264,0.5795321632368096,1.0120524404707463
62.87633164259435,2.3654429398082675,0.6051971667728253,1.0853221837640554
62.94940880421067,2.3698724685063706,0.6307983001662473,0.977500228096138
62.85945540945004,2.3610583516928054,0.5990039642641973,1.0650444844434523
62.84199572107211,2.3182071012698686,0.5963597571754458,1.1047612449396174
62.746095224945506,2.463117760563401,0.3980952520628861,1.1167590258813735
62.851555333052936,2.3367892822101286,0.603396659635786,1.0338984978580126
62.88062498596197,2.283341330478121,0.6197802700827945,1.0466402152980347
62.828671212889724,2.425679204680061,0.6013991544476395,1.0795788240369621
62.84792023131739,2.4351062333322253,0.5763917829797476,1.068817372547307
62.83893814392184,2.3270028048193363,0.5789783688402264,1.0596799881914758
62.90888040502589,2.352600991324895,0.5994671239282706,1.0315556495938576
62.836722371961336,2.370514381221722,0.6198903065574574,1.0681288701269038
62.85481560727133,2.362072015962539,0.6001747528422443,1.0642594234827882
62.87094362375657,2.351078865958232,0.6037590948891439,1.069915450264572
62.85077400867886,2.345936650161685,0.6533728632199386,1.043016894822439
62.849214548501834,2.36679008770468,0.5792164539076771,1.0486667548058768
62.927314841755496,2.41999757804803,0.5894947951241464,1.0007746281987426
62.76909930332828,2.743385404574288,0.5945129047538461,1.10418425000554
62.848402935618594,2.3842204513769567,0.5898743633932846,1.0679122110059278
62.93574296680116,2.3902700028268735,0.48718161163721835,1.0403798826731097
62.908946636958035,2.3733087103496073,0.5421964058103845,1.0653269352702006
62.843595755936086,2.3917117080902344,0.5587113915211763,1.063806918207504
62.89597828012489,2.3451482619580264,0.5995575602059824,1.0435389042238683
63.005048899015975,2.3540789037551084,0.4700572823701482,1.0764449130977263
62.981261731727194,2.2137730671989813,0.5024603638402173,1.1283695667015659
62.95584562442697,2.465227912050954,0.6608156723653086,1.0306336146337653
62.80254535032865,2.32863516560613,0.5468186541564563,1.1469830164140051
62.8719211447824,2.35213830771316,0.5964615511525804,1.0608151789610505
62.73914446109655,2.295514664572338,0.40691436370725625,1.5025160779884372
62.832276997796185,2.370002985836918,0.7184397652488387,0.8028712571495177
62.905487733770244,2.370619218939077,0.6055410892852269,1.006711009441068
62.96504213770287,2.3856820064667676,0.6521229979149905,1.15242149027793
62.78248608662663,2.3300768270915317,0.6691181642142445,0.9563607225752
62.834901152375764,2.382763360542363,0.5917636615346942,1.108289160711249
62.839871504146906,2.323417656333587,0.5836386978519642,1.073645966581498
62.80487075723025,2.2259155735571845,0.5734547781506012,1.1009784905867268
62.91397976593808,2.456179188883985,0.5897478216158238,1.021116963455621
63.07824441280847,2.274312906208641,0.9373667133152552,0.8118878419028414
62.88933437577269,2.329154481203278,0.5671036383954325,1.1401333520734163
62.84706851775448,2.3637573462231214,0.6265764083874611,1.0469887641183537
62.944908323031264,2.2728865555219446,0.7064210258149168,1.0466475672304991
62.85793161071446,2.3255512884032483,0.6588082557112548,0.9691240120415316
62.843478734708604,2.376030166994334,0.5784988117907448,1.0253965995064205
62.91630431234535,2.339645506888312,0.6473630346837566,1.099483436537796
62.924443482757866,2.306346067577116,0.6349153350230576,1.0903939739344373
62.93176310890342,2.4833395190318597,0.6627842446676419,1.062869035656116
62.920191251397384,2.2418766568326847,0.6403043386414946,1.0203864199464392
62.76897820758588,2.427824331115926,0.4466388100401408,1.2377460320369762
62.94008150082599,2.39135626494715,0.5762579780020182,1.0605597754164973
62.87899237611621,2.3775124739621964,0.5897807877036817,1.055564151609353
62.850781765997205,2.322560587442276,0.6038910366252539,1.0602541494446514
62.88688072504975,2.4063334308600526,0.5666623988882832,1.057802607911809
62.829040591240926,2.387583721152748,0.6310175946536705,1.0097457207220666
62.90450328164278,2.3432970902669394,0.6187603057620431,0.9919334693710196
62.82040105044657,2.391904341835214,0.4903003277169219,1.2816638054283707
62.95890186393419,2.247118580161032,0.5238048069406871,1.0276424107687523
62.83373151508459,2.5862138785009186,0.5704614311448101,0.9831164025457455
62.83604569551916,2.310927408079993,0.6461882483747183,0.9585497712385468
62.8917505836655,2.3453507001591283,0.6070804466249496,1.0358174430188634
62.98431321756395,2.0868198408488223,0.5109729170727209,1.1301948277591691
62.87698718667149,2.360593249811492,0.6039483221407322,1.0426715337420756
62.87121627193577,2.3609274917807275,0.5962211448521284,1.0663553712414942
63.00450787124951,2.24096055579282,0.4301284121465524,1.1783696645529658
62.89828303418356,2.3340390359744556,0.6128622996101453,1.03507795514241
62.8741515153134,2.3520470509894094,0.604867781257621,1.055548216261326
62.81556483929667,2.172301343988672,0.6649961234237189,0.9907029736927547
63.01435096031278,2.4536447346803896,0.7235025231908415,0.8667290491887537
