A1BG,ADH4,AFM,AGT,AGXT,AHSG,AKR1C4,AMBP,ANG,ANGPTL3,APCS,APOA1,APOA2,APOC1,APOF,APOH,ASGR1,ASGR2,C2,C4BPB,C5,C8B,C9,CA5A,CCL16,CFB,CFHR2,CFHR4,CFHR5,CLEC4M,CPB2,DCXR,DHODH,EPO,F11,F12,F13B,F2,F7,F9,FETUB,FGA,FGF21,FGL1,GC,GDF2,HAO1,HGFAC,HRG,HSD11B1,IGFBP1,INHBC,ITIH1,ITIH3,ITIH4,KLKB1,LBP,LECT2,LPA,MBL2,MST1,ORM1,PGLYRP2,PLG,PON1,PON3,PROC,PZP,SAA4,SERPINA1,SERPINA11,SERPINA6,SERPINA7,SERPINC1,SERPIND1,SERPINF2,TDO2,TTR,UPB1,Intercept
-0.1524360764017455,0.027281115844424875,-0.27313773392474494,0.04576634033654248,-0.042207347667754316,0.09065897759043769,-0.010679121460093253,-0.3722210447067332,-0.10187508834838041,0.02238296134084027,0.016896753127256154,-0.0707074549970254,-0.06519161674737224,0.02999236563871009,0.06502183316003708,-0.021105804618315092,-0.2531726297623555,-0.10833356496640062,-0.006666878806113271,0.04516668253743735,0.048674600071848345,0.019169821212055564,-0.057744455753638325,0.01332930277745219,-0.07454918873956318,0.12147542652808253,-0.02803218739599414,-0.01834794635919531,-0.05016501271477951,0.05340928749409376,-0.15601872989727794,0.029737627793668727,0.02354853801950706,-0.04462572951105856,0.10649089007673504,0.003138999215297101,0.21474566983793072,0.18170906950446253,0.2818385314770475,-0.16802617727997213,0.0630702664154991,-0.24213550310337106,-0.043618940215883535,-0.11300759948009925,0.018248230410909252,0.1351043123772215,-0.01461696590220321,0.022863733880894417,0.03855975694761797,0.03595402652749109,-0.03175518967696438,-0.03387489080586573,0.016768497601214807,-0.17034905120839605,0.017314120508704206,0.16546738654884302,0.014617598377850531,-0.16658154396036698,-0.006833289112548541,-0.030962876490632275,-0.008338975648331855,-0.1025567627479754,-0.035335687200977,0.034491003265563036,0.1263270504498613,0.07179561929516268,0.12134788070137788,0.11302343701566005,0.0638839533638251,-0.8057300584940262,-0.11067123779034918,0.029181297268674734,0.01697607287100478,0.13081470528960534,-0.15655045805774292,0.7816898218050649,-0.004085611720332816,0.011827111050449951,0.016534463318606786,10.067616825668141
