ABCA2,ADAM22,ADCYAP1R1,AMBN,ANGPTL7,APLP1,APOD,ATP1B2,ATP6V1G2,BCAN,C1QL2,CA11,CA14,CBLN1,CDH22,CEND1,CLEC2L,CNDP1,CNP,CNTF,CNTN1,CNTN2,CNTNAP2,CNTNAP4,CPLX2,CRH,CRTAM,CSPG5,DNAJC6,DNM1,DNM3,ELAVL4,ENO2,ENOPH1,ENPP6,EXTL1,FGF3,FKBP1B,GABRA4,GAD1,GAD2,GFAP,GPC5,GPR101,GPR158,GPR37,GRIK2,GRIN2B,HTR1A,IDS,IGLON5,IGSF21,IL9,IMPG1,KCNIP4,KIAA1549L,LCN15,LHPP,LRFN2,LRTM2,MAG,MAP2,MAPK9,MDGA1,MEGF10,MEGF11,MEPE,MOG,MZT1,NCAN,NEFL,NGFR,NPTX1,NPTXR,NRGN,NRXN3,OMG,OSTN,OXT,PACS2,PENK,PMCH,PNMA2,POLR2F,PPP3R1,PTPRR,PTPRZ1,PVALB,QDPR,RAB6B,RASGRF1,RGS8,RTN4R,SCN2A,SCN2B,SCN4B,SCRN1,SEPTIN3,SEPTIN8,SERPINI1,SEZ6,SEZ6L,SLITRK1,SNAP25,SOWAHA,SPOCK1,STX1B,SV2A,SYT1,TAGLN3,TBR1,TMPRSS5,TNR,TSPAN7,TUBB3,VSNL1,VSTM2B,VWC2L,Intercept
-0.020174574151358936,-0.0013034697050659718,0.023157053719088883,0.03347628477662801,-0.047720467266505466,0.04715800607909039,-0.034273628935347696,-0.006479513858899402,0.012343682701035997,0.3701628236891915,0.08522921057589374,0.0431086275508007,0.23859679917396115,-0.00431463128357417,-0.028008100297298135,-0.028479133551966806,0.0016181234212941042,0.15085652503888453,0.09075130050606894,0.037479335900334684,0.1459341172241076,-0.031007351183235568,-0.14369499092212484,-0.041869757477440595,0.00989914699880863,0.05948948783568556,-0.06419830555031406,0.004423651416677206,-0.021872232644110087,0.03931373241211402,0.04416497692015133,-0.004406209929242626,-0.021045009956519794,-0.015027032123816023,0.14523019425641798,0.039879304505459734,0.003373230420727536,-0.002150970371146267,0.005692412547306341,0.02302758184932046,-0.02021667589817484,-0.1949289709608821,0.07439149240153946,0.020195009305132985,0.061890467193981766,-0.0819081813908843,0.01755304762748447,0.04899486530309416,0.0012955526650556383,0.07223671156208335,-0.004668149509186944,0.1166640233979915,0.023827109186645132,0.03794241640820226,0.022699228569369644,-0.09338836244772995,-0.07045020690563293,0.018904393906144793,0.01095338970073486,0.09948850570171595,0.01990044219082132,-0.04591285782867932,0.02618768562711805,0.01006653960234472,0.01667351920638709,-0.053551311845568675,0.24690363383915878,-0.2589478011872042,0.0535623781590454,0.14378508909580548,-0.38323932793764237,-0.022591379099762547,-0.08350414057334078,-0.008517801066371011,-0.0631702322616531,0.027337474812509484,0.03900956276398855,-0.009990140850599585,0.006860975575388136,0.042688013273441926,-0.1120705812272064,-0.0003151014969162267,-0.03977504567127469,-0.09598368275432008,-0.023344979768345712,0.25089472995906736,-0.3096591359003286,-0.01469152273598182,0.08111525493758494,-0.020985773908444492,-0.017146743449464208,0.017746623551694565,-0.043070964297774544,-6.26268576215015e-05,-0.07355147514869263,-0.02218820651270707,0.026027617012903383,-0.04886010102195552,-0.3596463575189435,0.019466815606450555,-0.0793780894171285,-0.10096538681259412,0.20919317221786082,-0.03306202543334786,-0.009462688674835325,-0.30779976468117004,0.006105931864997562,0.00642132785746588,-0.03580265081385962,-0.0032430066079463175,0.0012180632761927147,-0.04152563155425123,0.1931508281871262,0.01267125953709819,-0.030411342664009012,-0.0731060111130977,0.052513980774188805,0.03642160379538389,10.18164441384931
