A1BG,ADH4,AFM,AGT,AGXT,AHSG,AKR1C4,AMBP,ANG,ANGPTL3,APCS,APOA1,APOA2,APOC1,APOF,APOH,ASGR1,ASGR2,C2,C4BPB,C5,C8B,C9,CA5A,CCL16,CFB,CFHR2,CFHR4,CFHR5,CLEC4M,CPB2,DCXR,DHODH,EPO,F11,F12,F13B,F2,F7,F9,FETUB,FGA,FGF21,FGL1,GC,GDF2,HAO1,HGFAC,HRG,HSD11B1,IGFBP1,INHBC,ITIH1,ITIH3,ITIH4,KLKB1,LBP,LECT2,LPA,MBL2,MST1,ORM1,PGLYRP2,PLG,PON1,PON3,PROC,PZP,SAA4,SERPINA1,SERPINA11,SERPINA6,SERPINA7,SERPINC1,SERPIND1,SERPINF2,TDO2,TTR,UPB1,Intercept
-0.16061083131767184,-0.005215585148054696,-0.26198417415886305,0.09471796195432365,-0.01982699313866882,0.08169893775909864,-0.009686676897241358,-0.32583839012404436,-0.08188229154585933,0.025419168384164813,-0.010103603978313794,-0.04355783946779124,-0.08730990940774065,0.03724627623806332,0.03280994981818677,0.004711723692218195,-0.22767193994468443,-0.10229059739943451,0.0069060590409568785,0.040065666529910574,-0.011650532174257674,0.020125438836050245,-0.05841869008479361,0.006883010400152149,-0.10083937176784219,0.10888526082453445,0.004762419232852271,-0.02654563680815535,-0.04740676400134409,0.05327175389581947,-0.14384343647842124,0.03534571716086219,0.013591201713863577,-0.05595979810720393,0.09322576599961578,0.00424651555612354,0.19011516119383648,0.1464315730409715,0.22768336808551587,-0.1929398478944224,0.05456846922862784,-0.24962189811802435,-0.054165519723442614,-0.09910120790764283,0.03354662519232013,0.08126412745443455,-0.021138616908872306,0.04336604514297831,0.023652829685809902,0.02832448238133474,-0.03426933807940201,-0.006312757747265642,-0.03654984480778832,-0.2002522693154794,0.004938901302565569,0.2041513455907472,0.016390891040618583,-0.17066594100610052,-0.0005105792806205567,-0.02768920180286117,-0.00832738247275544,-0.052955310823373014,-0.039336845110966565,0.10103601882120966,0.12819902373155587,0.10191953674650976,0.13424923452264284,0.10251787074403612,0.01242464204512941,-0.6682450732320341,-0.11541022614381206,0.052876317987514763,0.021650153616876024,0.11893765598272968,-0.12113037413360085,0.8318188654739818,0.0062861118859870255,-0.04070613250248119,0.044394015323022416,10.061279281895384
