ADAM8,ADGRE1,ADGRE2,AHSP,AIF1,APBB1IP,ARHGAP30,AZU1,BIN2,BST1,CCL5,CD177,CD244,CD300A,CD5L,CD7,CD72,CD8A,CEACAM21,CEACAM3,CEACAM8,CFP,CLC,CLEC12A,CLEC4D,CORO1A,CPPED1,CR1,CSF1R,CSF2RA,CSF2RB,CSF3R,CST7,CXCL1,CXCL13,CXCL6,DEFA1_DEFA1B,DPEP2,EVI2B,FASLG,FCAR,FCGR2A,FCGR3B,FCN1,FCRL6,FGD3,FGR,FMNL1,FOLR3,FYB1,GMFG,GNLY,GZMA,GZMB,GZMH,HBQ1,HCLS1,HMOX1,ICAM3,IL17RA,IL18RAP,IL1R2,IL2RB,IL2RG,ITGAM,ITGB2,KIR2DL3,KIR2DS4,KIR3DL1,KIR3DL2,KLRF1,LAT2,LCP1,LILRA2,LILRA5,LILRA6,LILRB1,LILRB2,LRRC25,LRTM1,LYN,MCEMP1,MMP8,MMP9,MNDA,MPO,MZB1,NCF2,NCR1,NFE2,OSM,PADI4,PF4,PGLYRP1,PILRA,PPBP,PRG2,PRG3,PRTN3,PSTPIP2,PTPRC,RETN,RNASE3,RNF149,S100A12,SELL,SELPLG,SIGLEC5,SIGLEC7,SIGLEC9,SIRPB1,SLA2,STAB2,TARM1,TLR1,TNFAIP8L2,TNFRSF10C,TNFRSF1B,TREML1,TREML2,VNN2,VSIR,VSTM1,WAS,Intercept
0.01724662444757608,0.11369947227507922,-0.18020009295537015,0.009240580980996704,-0.04719924629107522,0.048047185572090124,0.04041064727270785,-0.011604358397747443,0.04400378098976765,-0.037240304202916234,-0.00016933875399526715,0.011993382926423974,-0.017414952132590113,-0.048117096399876255,-0.04376670114944823,0.008464081585644085,-0.08458835784526614,0.07637136735820639,-0.004774026109983929,0.013327387345953012,-0.10436120589504026,0.40471711927788456,-0.034153813930844795,-0.10320253122971917,-0.03638157328313572,-0.036728527042224575,0.008618986859667008,-0.04218822385419224,-0.049844433640422944,-0.03719442659058508,0.02458347855483157,0.09321549803579414,-0.013276282634661572,-0.001831429040328874,-0.10021909826876911,-0.035656844052778865,-0.01146091438157635,0.03496310898647623,-0.00601348799353819,0.3098610624313743,-0.0035676009836179807,-0.040396215974908146,0.06141913310867389,-0.04183919852005068,-0.011595253835945755,-0.012509782655720341,-0.03553617304057595,0.01781354857066165,0.0022848699743533226,-0.018055755846153602,-0.05379749124912451,0.012213513296488978,0.09875004019122309,0.027116672658291697,-0.050060739612579924,0.03355603955572383,-0.03403167846321878,-0.009000905954306563,-0.12281555411421197,-0.00994212890289059,0.02040054914786641,0.14064889953852494,0.008559711419459616,-0.01450341690370952,0.39682123078799764,-0.08831598462573394,-0.05039419456449977,-0.005015232063935321,-0.003459250524516003,0.016228000677506935,-0.07372459625871505,-0.002974487380727559,0.06640645091871447,-0.012054838607435697,-0.08187674410712595,0.0027506452591116158,0.07182146461392827,-0.10855279649973837,-0.04595871162467037,0.04483089136926792,0.010091191346877382,-0.03324238531795261,-0.0049509498386731765,-0.12903451354865636,0.015201314111013213,-0.024564832928574254,-0.1053742271287085,0.026502311518480405,0.03924196728128171,-0.007784433838760884,0.05681925404241633,-0.017635614407858345,-0.04295368368351987,-0.01525014352831153,-0.10151230112778889,0.006651504286602027,-0.2988203331766724,0.258858961487126,0.05950448164636051,0.0046943996479588985,-0.132353288864612,0.10640563439180421,0.01485125162328364,-0.19566199519142907,-0.03322169795508671,0.4111982195927291,0.1343841498341158,-0.0076920433164863,-0.36728677684482586,0.0461885297173494,0.0404112452989311,0.04610707897192438,-0.059122464629241,0.012574014658903024,-0.11539654498242297,0.0910894627332934,-0.05093485553197101,-0.16974385193994085,0.02794984170241277,0.2895392653397827,-0.01694771257868305,0.009847043123885808,0.027149621975887547,0.015152563419564962,10.102793688958794
