ABCA2,ADAM22,ADCYAP1R1,AMBN,ANGPTL7,APLP1,APOD,ATP1B2,ATP6V1G2,BCAN,C1QL2,CA11,CA14,CBLN1,CDH22,CEND1,CLEC2L,CNDP1,CNP,CNTF,CNTN1,CNTN2,CNTNAP2,CNTNAP4,CPLX2,CRH,CRTAM,CSPG5,DNAJC6,DNM1,DNM3,ELAVL4,ENO2,ENOPH1,ENPP6,EXTL1,FGF3,FKBP1B,GABRA4,GAD1,GAD2,GFAP,GPC5,GPR101,GPR158,GPR37,GRIK2,GRIN2B,HTR1A,IDS,IGLON5,IGSF21,IL9,IMPG1,KCNIP4,KIAA1549L,LCN15,LHPP,LRFN2,LRTM2,MAG,MAP2,MAPK9,MDGA1,MEGF10,MEGF11,MEPE,MOG,MZT1,NCAN,NEFL,NGFR,NPTX1,NPTXR,NRGN,NRXN3,OMG,OSTN,OXT,PACS2,PENK,PMCH,PNMA2,POLR2F,PPP3R1,PTPRR,PTPRZ1,PVALB,QDPR,RAB6B,RASGRF1,RGS8,RTN4R,SCN2A,SCN2B,SCN4B,SCRN1,SEPTIN3,SEPTIN8,SERPINI1,SEZ6,SEZ6L,SLITRK1,SNAP25,SOWAHA,SPOCK1,STX1B,SV2A,SYT1,TAGLN3,TBR1,TMPRSS5,TNR,TSPAN7,TUBB3,VSNL1,VSTM2B,VWC2L,Intercept
-0.046547931852151454,-0.014406989208664183,0.03922974077543699,0.023179166147489667,-0.06193186091887561,0.07275282989522283,-0.04850260565069905,-0.0019413959635601846,0.01438176657315384,0.36250166583621296,0.07652771559060578,0.03702028985406938,0.2355960949524901,0.0007746481244278236,0.01675146896772992,-0.04153882514814156,0.0278943907377976,0.1469837359617336,0.04961673954144022,0.06854797557465797,0.1610384163755777,-0.052935092581896374,-0.16756394285182005,-0.026804590568846376,0.0020938963734277102,0.05135476236968833,-0.07345945688905303,0.019647432122920108,0.005349779637387813,0.048223583045078185,0.01876354612224321,-0.005401132903830581,0.012501453069895,0.004003985966709631,0.12261881173300994,0.04187276671555909,0.007190791926954497,-0.008733960862837797,0.013460991361531451,0.04530915934078991,-0.03289837969047772,-0.19116163673245326,0.08747535574432,0.02665237446632177,0.07608136841765684,-0.07214577701437688,0.007108790031341667,0.045476846108106546,0.010320589848994774,0.028575866871369746,-0.016501981472722017,0.1365343208877308,0.01102017025984276,0.012876200843469547,0.005539930841833139,-0.11152530753987197,-0.06653114980153316,0.020190863770279555,0.010061109014229115,0.07515671935708439,0.020810414555175575,-0.06948611158474738,0.05303967442690121,0.01885205210241087,0.03643259929565881,-0.06210983682900823,0.26914076656748254,-0.24357711912344523,0.047196639969011946,0.13792768119282048,-0.3794066538833622,0.0021839203811507136,-0.08627519298352453,-0.012776776767150812,-0.07703031565840543,0.024005757272121234,0.05868414060684445,-0.0497985827299766,0.007177621250424794,0.08543360049936664,-0.08859479373637441,-0.0059994742584364305,-0.043935976720163195,-0.12399324851860316,-0.006058055606107072,0.2682983441234003,-0.33520697326941024,-0.02656778715862222,0.057997877381733606,-0.01940250680078171,0.013208044658371389,0.01168971483461063,-0.04183779480210648,-0.011442746434654726,-0.07953876585045964,-0.03953344985773104,0.021724463331133568,-0.05396171793929299,-0.3485788454097842,0.06970214115613904,-0.08088344269040294,-0.12561811784469162,0.2528126592602144,-0.018697856036208993,0.001972012293837154,-0.3241143112958268,0.0004919294539354376,0.016554460630944734,-0.08225452690671753,0.0006994407639069913,0.010049506969525852,-0.041943954564858,0.18927958482752993,0.006534227763698093,-0.04393202090238724,-0.069451666287563,0.025195620893229513,0.02397552487326549,10.198696965887208
