ADAM8,ADGRE1,ADGRE2,AHSP,AIF1,APBB1IP,ARHGAP30,AZU1,BIN2,BST1,CCL5,CD177,CD244,CD300A,CD5L,CD7,CD72,CD8A,CEACAM21,CEACAM3,CEACAM8,CFP,CLC,CLEC12A,CLEC4D,CORO1A,CPPED1,CR1,CSF1R,CSF2RA,CSF2RB,CSF3R,CST7,CXCL1,CXCL13,CXCL6,DEFA1_DEFA1B,DPEP2,EVI2B,FASLG,FCAR,FCGR2A,FCGR3B,FCN1,FCRL6,FGD3,FGR,FMNL1,FOLR3,FYB1,GMFG,GNLY,GZMA,GZMB,GZMH,HBQ1,HCLS1,HMOX1,ICAM3,IL17RA,IL18RAP,IL1R2,IL2RB,IL2RG,ITGAM,ITGB2,KIR2DL3,KIR2DS4,KIR3DL1,KIR3DL2,KLRF1,LAT2,LCP1,LILRA2,LILRA5,LILRA6,LILRB1,LILRB2,LRRC25,LRTM1,LYN,MCEMP1,MMP8,MMP9,MNDA,MPO,MZB1,NCF2,NCR1,NFE2,OSM,PADI4,PF4,PGLYRP1,PILRA,PPBP,PRG2,PRG3,PRTN3,PSTPIP2,PTPRC,RETN,RNASE3,RNF149,S100A12,SELL,SELPLG,SIGLEC5,SIGLEC7,SIGLEC9,SIRPB1,SLA2,STAB2,TARM1,TLR1,TNFAIP8L2,TNFRSF10C,TNFRSF1B,TREML1,TREML2,VNN2,VSIR,VSTM1,WAS,Intercept
-0.022694052258216968,0.11100302232908033,-0.16998023944364746,0.0018830918954350032,-0.02670921776248324,0.05674046395243674,0.04197470027803848,0.006391077490803317,0.029588148612900808,-0.024103771032304832,-0.00927038163486707,0.00800079441386466,0.013993617647974613,-0.11750304429112096,-0.03476680162962368,0.04264473910853352,-0.08929117025827786,0.07622646400104618,0.004380098875148918,-0.0016304288586026072,-0.12703523229129018,0.4002040946898666,-0.017827493764329565,-0.12316138221928602,-0.05342725483589659,-0.03857528358954151,-0.004680143634163403,-0.06502867096206902,-0.06975069542058455,-0.03463460336552533,0.030713910598979603,0.07381481756602065,0.002812723011872906,0.0012288034978272828,-0.09968116243388452,-0.039749806604805704,-0.03645877980390339,0.00495062909306611,0.0015265005841585378,0.3092271243351038,-0.0004425491091616867,-0.046803640299779105,0.07905580221374833,-0.02123643833061869,-0.0036639900906641175,0.0024780421981045824,-0.02185174589200921,0.027241226019371578,0.008727655328506145,-0.024007826938335197,-0.049368147704867346,-0.039712673250155144,0.06819749485423503,0.04445716733141059,-0.04170774549814326,0.025285362795848032,-0.05142537867872558,-0.02403922523798283,-0.14594913269462342,-0.007456306915986944,0.0160985340399537,0.14730590260409604,0.018400078421817456,-0.02856085302670558,0.3779383080606113,-0.046573663946053244,-0.05138216181465537,0.0050690847899251,-0.006558567460388659,0.006730520369049557,-0.06798798209169747,-0.007244481521019855,0.08266039477636138,-0.005581816215628571,-0.03354117057164373,-0.001718966241494651,0.07262841528518889,-0.0802629569080243,-0.041474800470294275,0.014241667454372569,0.026122728170418046,-0.026854361155985804,-0.019395066350365482,-0.11572654596588373,0.023985694228982363,-0.037504596906957746,-0.09998148719527722,0.02317156982547214,0.033085538115586594,0.01686560011268605,0.06358142509490569,-0.03370937997308932,-0.03284863902682076,-0.021284468249347082,-0.08315209350261878,0.018905684578094127,-0.2832579144224931,0.22844495558382913,0.05357854598433519,0.0002698152343635139,-0.14563191079565888,0.0920505385083642,0.030316184557149413,-0.20347001040607393,-0.04953141246750735,0.4211314194060144,0.10395010309619908,-0.010939941828401693,-0.39527519911102443,0.06530537795113826,0.047777328371176285,0.04289388264715588,-0.05918265639878633,0.014042123641921254,-0.060532070083897306,0.057124681417330826,-0.051373384678896475,-0.14980337225478876,0.0064279216122133205,0.31903227148304797,-0.02233238279996053,0.003048433994905099,0.017142215291621767,0.025291619499784958,10.101580447295186
