A1BG,ADH4,AFM,AGT,AGXT,AHSG,AKR1C4,AMBP,ANG,ANGPTL3,APCS,APOA1,APOA2,APOC1,APOF,APOH,ASGR1,ASGR2,C2,C4BPB,C5,C8B,C9,CA5A,CCL16,CFB,CFHR2,CFHR4,CFHR5,CLEC4M,CPB2,DCXR,DHODH,EPO,F11,F12,F13B,F2,F7,F9,FETUB,FGA,FGF21,FGL1,GC,GDF2,HAO1,HGFAC,HRG,HSD11B1,IGFBP1,INHBC,ITIH1,ITIH3,ITIH4,KLKB1,LBP,LECT2,LPA,MBL2,MST1,ORM1,PGLYRP2,PLG,PON1,PON3,PROC,PZP,SAA4,SERPINA1,SERPINA11,SERPINA6,SERPINA7,SERPINC1,SERPIND1,SERPINF2,TDO2,TTR,UPB1,Intercept
-0.1384093707142197,0.014968221993200108,-0.27204853475939944,0.07159784268261526,-0.019483983343226912,0.10375864806702462,-0.007921443730467874,-0.4065609059262415,-0.06765913649627969,0.01506085469930349,0.01413898335459408,-0.039897768853541245,-0.06829918720297384,0.06640261789170114,0.04055723049422161,-0.03553192181470389,-0.20864267156122968,-0.10378421118773172,0.00907607083693892,0.04444331768451869,-0.02769792110234889,0.0034075396482793783,-0.06506128200949646,0.00634150936014012,-0.11813273601134297,0.13129047287248494,-0.005372469636529465,-0.013201838033788004,-0.060225253192316267,0.04438762914843254,-0.15269744282741207,-0.0019229014787446534,0.012730795936357802,-0.05017201592985438,0.0973819367254593,-0.008401884182206863,0.1826647917447553,0.14009139363270623,0.2549120447950592,-0.0711236621074832,0.043015128518256264,-0.21700462739395915,-0.054548173260173756,-0.112264859052923,0.04375055710391686,0.11889882503653657,-0.014007985711984736,0.052450525215714076,0.013960325913014963,0.04325485679576064,-0.030361018826794015,-0.0027068899180261474,0.042180914345314645,-0.1887328907077708,0.03133804466215678,0.21081391440238836,7.854334182212992e-05,-0.16474984772043516,-0.007976273650452736,-0.0364461917182674,-0.0028197456199341177,-0.07902393907456325,-0.04717106302465181,0.08639343367806547,0.11622458226682154,0.08339815232984663,0.060410646753045756,0.09348110308947886,0.04263907243346651,-0.7958951497278401,-0.11334528439718564,-0.02941070362957371,0.015936399331947446,0.027504460376778485,-0.10758331839653912,0.8584218390927955,-0.01862332202600203,-0.04554170109362306,0.031879815418569865,10.047778970670219
