ABCA2,ADAM22,ADCYAP1R1,AMBN,ANGPTL7,APLP1,APOD,ATP1B2,ATP6V1G2,BCAN,C1QL2,CA11,CA14,CBLN1,CDH22,CEND1,CLEC2L,CNDP1,CNP,CNTF,CNTN1,CNTN2,CNTNAP2,CNTNAP4,CPLX2,CRH,CRTAM,CSPG5,DNAJC6,DNM1,DNM3,ELAVL4,ENO2,ENOPH1,ENPP6,EXTL1,FGF3,FKBP1B,GABRA4,GAD1,GAD2,GFAP,GPC5,GPR101,GPR158,GPR37,GRIK2,GRIN2B,HTR1A,IDS,IGLON5,IGSF21,IL9,IMPG1,KCNIP4,KIAA1549L,LCN15,LHPP,LRFN2,LRTM2,MAG,MAP2,MAPK9,MDGA1,MEGF10,MEGF11,MEPE,MOG,MZT1,NCAN,NEFL,NGFR,NPTX1,NPTXR,NRGN,NRXN3,OMG,OSTN,OXT,PACS2,PENK,PMCH,PNMA2,POLR2F,PPP3R1,PTPRR,PTPRZ1,PVALB,QDPR,RAB6B,RASGRF1,RGS8,RTN4R,SCN2A,SCN2B,SCN4B,SCRN1,SEPTIN3,SEPTIN8,SERPINI1,SEZ6,SEZ6L,SLITRK1,SNAP25,SOWAHA,SPOCK1,STX1B,SV2A,SYT1,TAGLN3,TBR1,TMPRSS5,TNR,TSPAN7,TUBB3,VSNL1,VSTM2B,VWC2L,Intercept
-0.019127807443738473,0.004018274206954523,0.024863879692537217,0.007668611922050063,-0.06671150123789248,0.0638981759838184,-0.038328372309012496,-0.004849212582625631,0.014236641800724146,0.31046380072405916,0.05391408271108602,0.030520470165075614,0.21459246969119905,0.011595001221912177,-0.003962731842793054,-0.03507409908362476,0.006367794890829004,0.15188612964635764,0.07801130015739884,0.05697280988179244,0.1591705319746365,-0.03895716619013547,-0.17003018326230582,-0.03844449829708842,0.03786383566937071,0.060515034665148175,-0.05608727439211565,0.007858056274454817,-0.013010217608743024,0.037994872685125046,0.026782747208627306,-0.017353829566939875,-0.025712702900891397,-0.0025744582258094943,0.14998142214115173,0.0385603586175519,-0.0034639163414649115,-0.023245377797934817,0.009725629519609553,0.03953646212181994,-0.01225818477258552,-0.1809032219724409,0.10622886656663764,0.06452658822995182,0.08751428606765681,-0.06530344266135481,-0.008372222800758278,0.044198872561872715,0.0012409365503297635,0.05618197207181588,-0.01097218232405104,0.12058952036486627,0.007572995622124272,0.0022770048368993506,0.013857435982510833,-0.03021151119161932,-0.055138996812834504,0.013469335504950077,0.013658776163568895,0.12047627467139226,0.017793215751002598,-0.06905021187107148,0.0339312966647345,0.009795973777457586,0.019772016503900067,-0.03948868397104377,0.28747302427948873,-0.2784547590109806,0.07169653029732678,0.13743002821002598,-0.3668585491454522,-0.014777160788734362,-0.10753612303672568,-0.006291717444021501,-0.06320972313778009,0.07130943477801371,0.0734752934606075,-0.051292580028545295,0.006227085085085437,0.07731246175859953,-0.08166132392726534,0.0028469314177510803,-0.052625897369354316,-0.12311066040916091,0.00917394296964445,0.1926796082668182,-0.3206632374361145,-0.019674344651615105,0.10231434724871455,-0.013531706135435846,0.004392045817172055,0.013689707783305227,-0.035842148582558304,-0.003969071300734797,-0.12199869334940386,-0.05744783539625873,0.03031217996536847,-0.06725092301442422,-0.3663815058330753,0.05379176000723386,-0.06465216608031774,-0.08654760144017658,0.19414436058420986,-0.03481243138350217,-0.00729532066078771,-0.31634165469332287,-0.026795709088775904,0.01119396972712894,-0.029949172872436283,-0.009854312621627453,-0.0007886131963924927,-0.016321998011166284,0.18460826464388544,0.021929730940514695,-0.06867131007085545,-0.06949889731375303,0.03375078902575726,0.04984368271937205,10.184211561999234
