"AMY2A","AMY2B","CELA3A","CLPS","CPA1","CPA2","CPB1","CTRB1","CTRC","GCG","GP2","KIRREL2","KLK1","PLA2G1B","PNLIPRP2","PPY","PRSS2","REG1A","REG1B","SPINK1"
0,-0.0396777287024674,-0.0938344518359005,0.0377264452523016,0,-0.137703576120765,0.0863003457573931,-0.180405210262094,-0.147713282082978,-0.0512574453990949,0.172424393353253,-0.0581835085388275,0.0628315009127625,-0.511765172524026,0.000177336432646832,0.129963768386049,0.418270000936169,0.321685711810045,0.0260248218287495,0.640024366777908
0,-0.0836834698509931,-0.11424916675039,0.0658416958115901,0,-0.144664060639608,0.0831673241166487,-0.19336524013691,-0.119325571806146,-0.0594411087791636,0.18623565213066,-0.0500853696645999,0.0599361149079475,-0.566107701031257,0.000261879455104371,0.114698808451965,0.491817003961368,0.325113791693701,0,0.664448507078252
0,-0.0448828372334175,-0.0651794780813233,0.0344927301356863,0,-0.148409550731987,0.0765138672216887,-0.233780840954429,-0.134048576751281,-0.039081544150494,0.164274281699716,-0.043036924421791,0.0654101069283696,-0.502401845351734,0.00325230446256925,0.107706582765644,0.451185712694294,0.268041994480617,0.0439155187806647,0.676123953726735
0,-0.0333511542352676,-0.0678790518114362,0.0297243040627192,0,-0.124236634166227,0,-0.176367330702405,-0.164989795476968,-0.0495134572537684,0.177734049912251,-0.0501656861135029,0.0557062010137132,-0.457420321860987,0,0.127005976296385,0.468936659621551,0.310638837799364,0.0175375357228471,0.620640264891348
0,-0.0216004781295157,-0.0831156000342945,0.056477340522366,0,-0.127596203587043,0.0530144777700779,-0.165637265153426,-0.146933352730144,-0.0435062860108032,0.185698648729476,-0.0235293421020061,0.0518439982365433,-0.54879288912563,-0.000748078622860042,0.112431306544539,0.448787535553157,0.307761717539169,0.0099644452597355,0.637249166340953
