"CCL25","CDH17","CDHR2","CDHR5","FABP2","FABP6","GPA33","GUCA2A","LGALS4","LYPD8","MEP1B","MLN","MUC13","RBP2","REG4","SPINK4","TMPRSS15"
0.0894067219816538,-0.0962943238001154,0.299156605087835,-0.237046191460021,-0.227414461552685,-0.116771564099307,-0.0291863040857546,0.307674298935811,0.422627500235098,0.0695118408931834,-0.0798489175432628,0.131813467716551,0,0.149563557383596,0.349540695135599,0.14765901356667,-0.0658860706033748
0.102255477061597,-0.0882551637181964,0.311119585930368,-0.247375361786709,-0.210467158079653,-0.115923347677175,-0.0405827427351253,0.351557397806848,0.391133336165325,0.0546073652169579,-0.0769084627811462,0.136958170332632,0.00702714278210469,0.148752091439101,0.298222240316294,0.148339079621155,-0.0832739419818002
0.0793184657347977,-0.0956088135351156,0.300021641638983,-0.246014173865226,-0.187605975366566,-0.103609406659674,-0.041016952889253,0.319010503253891,0.397689245790476,0.0775480113192164,-0.0711076853991359,0.123186297602166,-0.00317561314412035,0.129347455420654,0.324784536690128,0.166022873130245,-0.0754235809495227
0.124560128803429,-0.112684341225245,0.297854453060261,-0.233585988022604,-0.234229289086654,-0.0892020466289815,-0.0287879372517402,0.316144652291575,0.422100976319127,0.0806407274458982,-0.0784923474018934,0.135791129398058,0.0187190581347053,0.146991138248763,0.348104231089119,0.127249770610728,-0.084844290895708
0.0899632500727658,-0.0798344070491154,0.306088306025086,-0.218996220245722,-0.206006874086683,-0.088468182059148,-0.0396029308838187,0.288556585258191,0.387857181625892,0.063946064348115,-0.0834775651565406,0.124156315428889,0,0.136732981313952,0.325434470708506,0.177929452739704,-0.0585413137950062
