"CCL28","CXCL5","LPO","ODAM"
0.296313332794428,-0.0330707261397735,0.0384938725731064,-0.397742839436129
0.309330097069378,-0.0432354234661257,0.0529669868646807,-0.421410127821722
0.24622387391687,-0.0277331334359748,0,-0.368262445077214
0.300670709814636,-0.0386631434537128,0.0271931211607565,-0.372545886947763
0.280830276188638,-0.0368924365250676,0.0354011171903482,-0.387295458160374
