"AARSD1","ABHD14B","ABL1","ACAA1","ACE2","ACOX1","ACP5","ACP6","ACTA2","ACTN4","ACVRL1","ACY1","ADA","ADA2","ADAM15","ADAM23","ADAMTS13","ADAMTS15","ADAMTS16","ADAMTS8","ADGRB3","ADGRE5","ADGRG1","ADGRG2","ADM","AFP","AGR2","AGR3","AGRN","AGRP","AHCY","AIFM1","AK1","AKT1S1","AKT3","ALCAM","ALDH1A1","ALDH3A1","AMFR","AMIGO2","AMN","ANGPT1","ANGPT2","ANGPTL1","ANGPTL2","ANGPTL4","ANKRD54","ANPEP","ANXA11","ANXA3","ANXA4","ANXA5","AOC1","AOC3","APEX1","APOM","APP","APRT","AREG","ARG1","ARHGAP1","ARHGAP25","ARHGEF12","ARID4B","ARNT","ARSA","ARSB","ART3","ARTN","ASAH2","ATF2","ATG4A","ATOX1","ATP5IF1","ATP5PO","ATP6AP2","ATP6V1D","ATP6V1F","ATXN10","AXIN1","AXL","B4GALT1","B4GAT1","BACH1","BAG3","BAG6","BAIAP2","BAMBI","BANK1","BAX","BCAM","BCL2L11","BCR","BID","BIRC2","BLVRB","BMP4","BMP6","BOC","BPIFB1","BRK1","BSG","BST2","BTC","BTN2A1","BTN3A2","C19orf12","C1QA","C1QTNF1","C2CD2L","CA1","CA12","CA13","CA2","CA4","CALB1","CALB2","CALCA","CALCOCO1","CAMKK1","CANT1","CAPG","CARHSP1","CASP1","CASP10","CASP2","CASP3","CASP8","CBLN4","CC2D1A","CCDC80","CCL11","CCL13","CCL14","CCL15","CCL17","CCL19","CCL2","CCL20","CCL21","CCL22","CCL23","CCL24","CCL26","CCL3","CCL4","CCL7","CCL8","CCN1","CCN2","CCN3","CCN4","CCN5","CCS","CCT5","CD109","CD14","CD160","CD163","CD164","CD1C","CD200","CD200R1","CD209","CD22","CD27","CD274","CD276","CD28","CD2AP","CD300C","CD300E","CD300LF","CD302","CD33","CD34","CD38","CD4","CD40","CD40LG","CD46","CD48","CD5","CD55","CD58","CD59","CD6","CD63","CD69","CD70","CD74","CD79B","CD83","CD84","CD99","CD99L2","CDC27","CDC37","CDCP1","CDH1","CDH15","CDH2","CDH3","CDH5","CDH6","CDKN1A","CDKN2D","CDNF","CDON","CEACAM1","CEACAM5","CEBPB","CEP164","CEP20","CEP43","CEP85","CERT","CES1","CES2","CES3","CETN2","CFC1","CGREF1","CHAC2","CHEK2","CHGB","CHI3L1","CHIT1","CHL1","CHMP1A","CHRDL1","CHRDL2","CIAPIN1","CKAP4","CKMT1A_CKMT1B","CLEC10A","CLEC11A","CLEC14A","CLEC1A","CLEC1B","CLEC4A","CLEC4C","CLEC4G","CLEC5A","CLEC6A","CLEC7A","CLIP2","CLMP","CLPP","CLSTN1","CLSTN2","CLTA","CLUL1","CNPY2","CNPY4","CNST","CNTN3","CNTN4","CNTN5","COL18A1","COL1A1","COL4A1","COL6A3","COL9A1","COLEC12","COMP","COPE","COX5B","CPE","CPM","CPVL","CPXM1","CR2","CRACR2A","CRADD","CREG1","CRELD2","CRHBP","CRHR1","CRIM1","CRIP2","CRKL","CRNN","CRTAC1","CRX","CSF1","CSF3","CST3","CSTB","CTF1","CTSB","CTSC","CTSD","CTSF","CTSH","CTSL","CTSO","CTSV","CTSZ","CX3CL1","CXADR","CXCL10","CXCL11","CXCL12","CXCL14","CXCL16","CXCL17","CXCL3","CXCL8","CXCL9","DAB2","DAG1","DAPP1","DARS1","DBI","DBNL","DCBLD2","DCN","DCTN1","DCTN2","DCTN6","DCTPP1","DDAH1","DDC","DDR1","DDX58","DECR1","DFFA","DGKZ","DIABLO","DKK1","DKK3","DKK4","DLK1","DLL1","DNAJA2","DNAJB1","DNER","DNMBP","DNPH1","DOK2","DPEP1","DPP10","DPP4","DPP6","DPP7","DPT","DPY30","DRAXIN","DRG2","DSC2","DSG2","DSG3","DTX3","DUOX2","DUSP3","EBAG9","EBI3_IL27","ECE1","EDA2R","EDAR","EDIL3","EFEMP1","EFNA1","EFNA4","EGF","EGFL7","EGFR","EIF4B","EIF4EBP1","EIF4G1","EIF5A","ELOA","ENAH","ENG","ENO1","ENPP2","ENPP5","ENPP7","ENTPD2","ENTPD5","ENTPD6","EPCAM","EPHA1","EPHA10","EPHB4","EPHB6","EPHX2","EPS8L2","ERBB2","ERBB3","ERBB4","ERBIN","EREG","ERP44","ESAM","ESM1","EZR","F11R","F2R","F3","FABP1","FABP5","FADD","FAM3B","FAM3C","FAP","FAS","FBP1","FCER2","FCGR2B","FCN2","FCRL1","FCRL2","FCRL3","FCRL5","FCRLB","FEN1","FES","FGF19","FGF2","FGF23","FGF5","FGFBP1","FGFR2","FHIT","FIS1","FKBP4","FKBP5","FKBP7","FLI1","FLRT2","FLT1","FLT3","FLT3LG","FLT4","FMR1","FOLR1","FOLR2","FOSB","FOXO1","FOXO3","FST","FSTL3","FUCA1","FURIN","FUS","FUT3_FUT5","FUT8","FXN","FXYD5","GALNT10","GALNT2","GALNT3","GALNT7","GAS6","GBP2","GBP4","GCNT1","GDF15","GDNF","GFER","GFOD2","GFRA1","GFRA2","GFRA3","GGA1","GGH","GGT1","GGT5","GLB1","GLO1","GLOD4","GLRX","GLT8D2","GMPR","GNE","GOLM2","GOPC","GP1BA","GP6","GPC1","GPKOW","GPNMB","GRAP2","GRK5","GRN","GRPEL1","GSAP","GSTA1","GSTP1","GUSB","GYS1","HAGH","HARS1","HAVCR2","HBEGF","HDGF","HEBP1","HEXIM1","HGF","HGS","HK2","HLA-DRA","HLA-E","HMBS","HMOX2","HNMT","HNRNPK","HPCAL1","HPGDS","HS3ST3B1","HS6ST1","HSP90B1","HSPA1A","HSPB1","HSPB6","HSPG2","HTRA2","HYAL1","HYOU1","ICA1","ICAM1","ICAM2","ICAM4","ICAM5","ICOSLG","IDUA","IFNG","IFNGR1","IFNGR2","IFNL1","IFNLR1","IGF1R","IGF2R","IGFBP2","IGFBP3","IGFBP4","IGFBP6","IGFBP7","IGFBPL1","IGSF3","IGSF8","IKBKG","IKZF2","IL10","IL10RA","IL10RB","IL11","IL12A_IL12B","IL12B","IL12RB1","IL13RA1","IL15","IL15RA","IL16","IL17A","IL17C","IL17D","IL17F","IL17RB","IL18","IL18BP","IL18R1","IL19","IL1A","IL1B","IL1R1","IL1RAP","IL1RL1","IL1RL2","IL1RN","IL2","IL20","IL20RA","IL22RA1","IL24","IL2RA","IL32","IL33","IL34","IL3RA","IL4","IL4R","IL5RA","IL6","IL6R","IL6ST","IL7","IL7R","ILKAP","IMPA1","ING1","INPP1","INPPL1","IPCEF1","IQGAP2","IRAG2","IRAK1","IRAK4","ISM1","ITGA11","ITGA5","ITGA6","ITGAV","ITGB1","ITGB1BP1","ITGB5","ITGB7","ITM2A","IVD","JAM2","JCHAIN","JUN","KAZALD1","KDR","KIFBP","KIT","KITLG","KLB","KLK10","KLK11","KLK12","KLK13","KLK14","KLK6","KLK8","KLRB1","KLRD1","KRT18","KRT19","KRT5","KYAT1","KYNU","L1CAM","LACTB2","LAG3","LAIR1","LAIR2","LAMA4","LAMP2","LAP3","LAT","LAYN","LBR","LCN2","LEPR","LGALS1","LGALS3","LGALS7_LGALS7B","LGALS8","LGALS9","LGMN","LIF","LIFR","LILRB4","LILRB5","LPCAT2","LPL","LRIG1","LRP1","LRP11","LRPAP1","LRRN1","LSM1","LSP1","LTA","LTA4H","LTBP3","LTBR","LTO1","LXN","LY6D","LY75","LY9","LY96","LYPD1","LYPD3","MAD1L1","MAEA","MAGED1","MANF","MANSC1","MAP2K6","MAP3K5","MAP4K5","MAPT","MARCO","MASP1","MATN2","MATN3","MAVS","MAX","MB","MCAM","MCFD2","MDK","MED18","MEGF9","MERTK","MESD","METAP1","METAP1D","METAP2","MFAP3","MFAP5","MGLL","MGMT","MIA","MICB_MICA","MIF","MILR1","MITD1","MME","MMP1","MMP10","MMP12","MMP13","MMP3","MMP7","MPHOSPH8","MPI","MPIG6B","MRPL46","MSLN","MSR1","MSRA","MSTN","MTPN","MUC16","MVK","MYO9B","MYOC","NAAA","NADK","NAMPT","NBL1","NBN","NCAM1","NCAM2","NCK2","NCLN","NCS1","NDRG1","NDUFS6","NECTIN2","NECTIN4","NELL1","NELL2","NFASC","NFATC1","NFATC3","NFKBIE","NGF","NID1","NID2","NINJ1","NME3","NMNAT1","NOMO1","NOS1","NOS3","NOTCH1","NOTCH3","NPDC1","NPPC","NPTN","NPY","NRCAM","NRP1","NRP2","NRTN","NSFL1C","NT5C3A","NT5E","NTF3","NTF4","NTRK2","NTRK3","NTproBNP","NUB1","NUCB2","NUDC","NUDT2","NUDT5","NXPH1","OBP2B","OGFR","OGN","OLR1","OMD","OPTC","OSCAR","OSMR","P4HB","PADI2","PAG1","PAK4","PAM","PAMR1","PAPPA","PARK7","PARP1","PBLD","PCDH1","PCDH17","PCSK9","PDCD1","PDCD1LG2","PDCD5","PDCD6","PDGFA","PDGFB","PDGFC","PDGFRA","PDGFRB","PDLIM7","PDP1","PEAR1","PEBP1","PECAM1","PFDN2","PFKFB2","PGF","PHOSPHO1","PI3","PIGR","PIK3AP1","PIK3IP1","PILRB","PKLR","PLA2G10","PLA2G15","PLA2G2A","PLA2G4A","PLA2G7","PLAT","PLAU","PLAUR","PLIN3","PLPBP","PLTP","PLXDC1","PLXNA4","PLXNB2","PLXNB3","PM20D1","PMVK","PNPT1","PODXL","PODXL2","PON2","PPCDC","PPIB","PPM1A","PPME1","PPP1R12A","PPP1R2","PPP1R9B","PQBP1","PRCP","PRDX1","PRDX3","PRDX5","PRDX6","PREB","PRELP","PRKAB1","PRKAR1A","PRKCQ","PRKRA","PROK1","PRSS27","PRSS8","PRTFDC1","PRTG","PSG1","PSIP1","PSMA1","PSMD9","PSME1","PSME2","PSMG3","PSPN","PSRC1","PTEN","PTGDS","PTK7","PTN","PTPN1","PTPN6","PTPRF","PTPRM","PTPRN2","PTPRS","PTS","PTX3","PVR","PXN","QPCT","RAB37","RAB6A","RABEPK","RABGAP1L","RAD23B","RANGAP1","RARRES1","RARRES2","RASA1","RASSF2","RBKS","RBP5","RCOR1","REG3A","RELT","RET","RGMA","RGMB","RHOC","RILP","RNASET2","RNF41","ROBO1","ROBO2","ROR1","RP2","RRM2","RRM2B","RSPO1","RSPO3","RTBDN","RUVBL1","RWDD1","S100A11","S100A16","S100A4","S100P","SAMD9L","SCAMP3","SCARA5","SCARB2","SCARF1","SCARF2","SCG2","SCG3","SCGN","SCLY","SCP2","SDC1","SDC4","SELE","SELP","SEMA3F","SEMA4C","SEMA4D","SEMA7A","SEPTIN9","SERPINA9","SERPINB1","SERPINB5","SERPINB6","SERPINB8","SERPINB9","SERPINE1","SESTD1","SETMAR","SEZ6L2","SF3B4","SFRP1","SH2B3","SH2D1A","SHMT1","SIAE","SIGLEC1","SIGLEC10","SIGLEC15","SIGLEC6","SIRPA","SIRT2","SIRT5","SIT1","SKAP1","SKAP2","SLAMF1","SLAMF6","SLAMF7","SLAMF8","SLC16A1","SLC27A4","SLC39A14","SLC39A5","SLIT2","SLITRK2","SLITRK6","SMAD1","SMAD5","SMARCA2","SMOC1","SMOC2","SMPD1","SMPDL3A","SNAP23","SNAP29","SNCG","SNX9","SOD1","SORCS2","SORD","SORT1","SPARC","SPARCL1","SPINK5","SPINK6","SPINT1","SPINT2","SPON1","SPON2","SPP1","SPRY2","SRC","SRP14","SRPK2","SSB","SSC4D","SSC5D","ST3GAL1","ST6GAL1","STAMBP","STAT5B","STC1","STC2","STIP1","STK11","STK24","STK4","STX16","STX4","STX6","STX8","STXBP3","SUGT1","SULT1A1","SULT2A1","SUMF2","SUSD1","SUSD2","TACC3","TAFA5","TANK","TARBP2","TBC1D17","TBC1D23","TBC1D5","TBCB","TBCC","TBL1X","TCL1A","TCL1B","TCN2","TDGF1","TDRKH","TEK","TFF3","TFPI","TFPI2","TFRC","TGFA","TGFB1","TGFBI","TGFBR2","TGFBR3","TGM2","THBD","THBS4","THOP1","THPO","THY1","TIE1","TIGAR","TIMP1","TIMP3","TIMP4","TINAGL1","TJAP1","TLR3","TMSB10","TNC","TNF","TNFAIP8","TNFRSF10A","TNFRSF10B","TNFRSF11A","TNFRSF12A","TNFRSF13B","TNFRSF13C","TNFRSF14","TNFRSF19","TNFRSF1A","TNFRSF21","TNFRSF4","TNFRSF6B","TNFRSF8","TNFRSF9","TNFSF10","TNFSF11","TNFSF12","TNFSF13","TNFSF13B","TNFSF14","TNXB","TP53","TP53INP1","TPMT","TPP1","TPPP3","TPSAB1","TPT1","TRAF2","TREM2","TRIAP1","TRIM21","TRIM5","TSLP","TSPAN1","TST","TXLNA","TXNDC15","TXNDC5","TXNRD1","TYMP","TYRO3","UBAC1","ULBP2","USO1","USP8","UXS1","VAMP5","VASH1","VASN","VAT1","VCAM1","VEGFA","VEGFC","VEGFD","VIM","VMO1","VPS37A","VPS53","VSIG4","VSTM2L","VTA1","VTCN1","VWA1","VWC2","VWF","WARS","WASF1","WASF3","WFDC12","WFDC2","WFIKKN1","WIF1","WNT9A","WWP2","XCL1","XG","XPNPEP2","XRCC4","YES1","YTHDF3","ZBTB16","ZBTB17"
0.0550178693339601,0,0,0,0.0102346723884985,0,0,0,0.105293819846849,0,0,-0.0439473186653431,0,0.0619723277418537,0,0,0,-0.0399084842172793,0,-0.00239746882812279,0,0,0.0455144211907249,-0.00367968964671186,0.0061739870844754,0.0267983705828505,0.0407528144119141,0,-0.0538085274473499,0,0,0,0,0,-0.0133656089272006,0,-0.00444721112692534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847953625718696,0,0,0,0,0,0,0,0,-0.188832621240024,0,0,-0.0119551068924463,0,0,-0.00854115556388462,0,0,0,0,0,0,0,0,-0.00709720745731158,0,-0.0941567143977503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559545588084516,0.0921009319353769,0,0,0,0,0,-0.0104134497041466,0,0,0,0,0,0,0.0247288188508507,-0.0990528581844726,0,0,0.0348982634544445,0,0,0,0,0,0,0,0,0,0,0,0,0.0935772079697304,0,0,0,0,0.0431958586528912,0.0072638019112619,-0.0618608598805498,-0.0180255606910945,0,0,0,0,0,0,0.00987348939006199,0,0,0,0,0.0457100240224929,0,0.0225278801543089,0,0,0,0,-0.0188672614345152,0,0,0,0,0,0,0,0,0,0.0435406032366569,0,0,0,0,0,0,0.00679456671731163,0,0,0,0,0,0,0,0,0,0,0,-0.00918111200794089,0,0,0,0,0,-0.0164635113301165,0,0,0,0,0,0.0659556871573688,0,0,0,0,0,0,0,0,0,0,0,0.184159825504398,0,0,0,0,0,0,-0.0115625941236185,-0.0116400975884472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365790000845891,0,0.00797597424987446,0,0,0,0,-0.0203867016872966,0,0,0,0,0,0,0,0,0,0,0,-0.00644811421983526,0,0,0,0,-0.0336382643505327,0,0,0,0,0,0,0,0,0,-0.00585849199878123,-0.0513433964038324,-6.99695677130055e-05,0,-0.0487366944669726,0,0,-0.00663904638229465,0,0,0,0,0,0,0,-0.0165806055482272,0,0,0,0,0,0,0,0,0.0751109815197476,0,0.028485123134401,0,0,0,0.00021720512545797,0,0,0,0.0386255839473881,0,0,0.0253014754151669,-0.00232125018751104,0,0,-0.0366975422325743,0,0,0,0,0,0,0,0,-0.0266119534975575,-0.0234190186040372,0,0,-0.000783185283006864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160863979160922,0,0,0,0,0.367113055974239,-0.00548507755255392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579360959927195,-0.0097001212305764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852834660582135,0,-0.0227146941201326,0,0,0,0.0326237920771565,0,0,0,0.0517619482801271,0,0,-0.0120738261582415,0,0,0,0,0,0,-0.00785551163303135,0,0,0,0,0,0,-0.0161047108481558,0,0,0,-0.0390032330912612,-0.000853440672185882,0,-0.0093378345490687,0,0,0.0199540055893869,0,0,0,0,0,0,0,0,0,0,0,0.302762299279549,0.0206320462139481,0,0,0,0,0,0,0,0.0348803541432203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034110411518542,0.00127093352124036,0,0,0,0,0,0,0.109126998021195,0,0,0,0,0,0,0,0,0,-0.0531755523316859,-0.0221554343452406,-0.0114147192484324,0,0,0,0.0441880528610336,0,0,0,0,0,0,0,0,0.03877954564144,0,0,-0.0242774981058057,0,0,0,0,0,0,0.0125661172649916,-0.0202226068179458,0,0,0.0689806737960733,0,0,0,0,0,0,-0.00819009846701581,0,0,0,0,0,0,0,0,0,-0.00317256071372177,0.00987464136006619,0,0,0,0,0,0,0.0483031770352655,0,0,0,0,0.0426005861355139,-0.00445030334870489,0,0,-0.00707285408987215,0,0,0,0,0,0,0,0,0,0,0,0.0556748135670068,0,0,0,-0.0837770592183023,0,0,0,0,0,0,0,0,0,0,0,-0.0483169882043083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895708102907368,0,0,-0.0251494102628459,0,0.00582040357196702,0,-0.027066748835224,0,-0.0646355439318574,0,0,0,0.0737403528441945,-0.00105134814493591,-0.0113474666539573,-0.0540186215417162,0,0,0,0,0,0,0,0,0,0,0,-0.0136496649206424,0,0,0,0,0,0,0,-0.017000881625835,0,0,0,0,0,0,0,0,0,-0.0619280919259685,0,0,0,0,0,0,-0.00401801489420836,0,-0.022493081362468,0,0,0,-0.000622116035725549,0,0.0321317853719111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118655604467229,0,0,0,0.0107195731590425,0,0,0,0,0.00946340206584392,-0.100586776148955,0.162561504272052,0,0.0237191435541862,0.0613361798358356,0,0,0,0,0,0.0151321911533536,0,-0.00820090611583213,0,0.00241625593622749,0,0.00408688425121452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613416991148832,0,0,0,0,0,0,0,0,0,0.00509901326211657,0,0,0,0,0,0,0,-0.0165680739704493,-0.0467944420314986,0,0,0,0,0,0,0,-0.0353256848596998,-0.0564771724050337,0,0,0.106073704866695,0,0,0,0,0,-0.0661347001461464,-0.0345802063112049,0,0,0.0269812098434401,0,-0.0243818150063079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141681623160239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138923204720151,0,0,0,0,0.0145867755968099,0,0,0,0,-0.000328433994304293,0.017065427751248,-0.0257302773818032,0,-0.0537130023111721,0,0,0,0,0,0,0,0,0,0,0,0,0.00241265342949407,0,0,0,0,0,0,0,0,0,0.120346032623595,0,0,0.0328498477541375,0,0,0,0,0,0,0.0425070075911823,0,0,0,0,0.0535158251336029,0,0,0,0,0,0,-0.0116023673207436,0,0,0,0,0,0,0,0,0,-0.0296728656096525,0,0,0,0,0,0,0,0.0391759182933437,0,-0.0539438688256538,0,-0.0527154550503453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000796757482888775,0,0,0,0,0,0,0,0.0734613629417084,-0.0835629996801425,-0.0583940828129979,0,-0.0100533187156817,0,0,-0.0727697783596709,-0.062566928033757,0,0,0,0,0,0,-0.00053822477116964,0,0,0,0,0,0,0,0,0,0,0.0267630949130609,0,-0.0208543354017161,0,0,0,0,0,0,0,0,0,0,-0.0563456641294395,0,0,0,0,0,0,0,0,0,-0.0111733623566141,-0.0535728996578256,0,0,0,-0.00868213599269958,0,0,0,0,0,0,0,0,0,0,-0.00332819843579611,0,0,0,-0.0170831473417958,0,0,0,0.0542046592066171,0,0.00263356596617854,0,0,0,0,-0.00581332164079012,-0.0120271627730555,0,-0.00998542230571364,0,0,-0.00011063245979155,0.0571065756583794,0,0,-0.00660298722197969,0,0,0,0,-0.0149406469149945,0,0,0,-0.00172130887506286,-0.0140376041764426,0,0,0,0,-0.108562236857501,0,0,0,0,0,0,0,0,0,-0.00318861694397473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356739552826314,0,0,-0.00695044047021312,0,0,0,0,0,0.0304908577195393,0,0,0,0,0,0,0,0,0,0.028355175054657,0,0,-0.00696586299241027,-0.018480629791476,0,0,0,0,-0.0377163861177489,0,-0.0154890741744414,0,0.00196031247163825,0,0,0,0,0,0,-0.0411625266518905,0,0,0.0493973855525631,-0.0103273457331364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122837946989998,0,0,0,0,0,0,-0.0263578793473436,0,0.000143035118858134,-0.00155713693740788,0,0.00966149113911442,0,0.172740924548437,0,-0.0185214299494635,0,0,0,-0.18022663728896,0,0,0,0,0,0
