"ADAM22","ADCYAP1R1","AMBN","ANGPTL7","APLP1","BCAN","CA11","CA14","CNDP1","CNTN1","CNTN2","CNTNAP2","CRH","CRTAM","ENO2","FKBP1B","GFAP","GPC5","GPR37","IDS","KCNIP4","LHPP","MAPK9","MDGA1","MEGF10","MEPE","MOG","MZT1","NCAN","NEFL","NPTX1","NPTXR","OMG","OXT","POLR2F","PPP3R1","PVALB","QDPR","RAB6B","RGS8","RTN4R","SCRN1","SEZ6L","SPOCK1","TMPRSS5","TNR"
0.00939403605468615,-0.0227448592008929,0,0.135227561326081,-0.130739564426578,-0.824802662020765,-0.0137801723594119,-0.408532104665952,-0.248291221034586,-0.181497647139133,0.15700603478963,0.296907607780582,-0.10885594969702,0.153113753981477,-0.0202938002797141,0,0.339455063674583,-0.202560569639904,0.168269660220547,0,-0.0260638590305384,0.0697524390023427,0,-0.0165751617708988,-0.0202104312059852,-0.313267042498946,0.346303502628879,-0.172732461470681,-0.31611079765761,0.679047329065267,0.193088891995534,0,-0.157412589847538,-0.00160231294965217,0.274889736418342,0.0405500199494144,0.0130139810156659,-0.0408889281482176,0,-0.0172582408514186,0.103869107361569,0,0.112067523611942,0.565474913767528,0.0767600928009771,-0.299172825994557
0.0208790519851891,-0.0279456839547186,0,0.0919049244959612,-0.0589037442153516,-0.853993749334119,-0.0220839585441244,-0.3772718590606,-0.274729272292211,-0.145606224053204,0.163181868659487,0.333598542091799,-0.107323161082036,0.146484904896244,-0.0249307669569747,-0.00250516758726654,0.315869381762714,-0.191106140606689,0.167239946390417,0,-0.05820264049763,0.0619560820700036,0,-0.0046529613134832,0,-0.198834702025451,0.310514948738653,-0.110751611937911,-0.284550719386554,0.7200747440241,0.174518344279625,0,-0.167733290508298,0,0.219382077157083,0.0604620875779767,0.0196028382770473,-0.0240877980275541,0,-0.0252648714301225,0.0688303413752659,0,0.0466485505239109,0.49922801607639,0.0460161297653462,-0.276193995407092
0.0690970524925483,-0.0974029198255594,-0.000456456794908041,0.138342854111073,-0.0962394906404609,-0.883884580145899,-0.0236716595281014,-0.353100931280486,-0.271199236877903,-0.157475809497445,0.163786616438302,0.300388817548419,-0.118159472951698,0.170507619443976,0,0,0.341190759754437,-0.195653578407421,0.16443897377614,0,-0.0760323712939289,0.0625446948994324,0,-0.00911818936430341,0,-0.250728582999666,0.32751674028235,-0.113405046010145,-0.309329418300175,0.703397951249763,0.201942069749747,0,-0.142429982080367,-0.00621535021843569,0.217122944887201,0.0410892295035372,0.0050020935228228,-0.044226483521712,0,-0.0236837622361174,0.0933423929528384,-0.00583565602693652,0.042727890024756,0.56615405441426,0.0429706566370021,-0.29328829573179
0.0509262111624672,-0.0170010784371493,-0.0394635298111213,0.123486695021177,-0.118534504122935,-0.860710144431168,-0.0041685233303432,-0.378848543063755,-0.261906425482715,-0.199918618060998,0.146844734201144,0.271112200043694,-0.106300234541683,0.142894738724344,-0.0518052042691714,0.00213599667990386,0.340542779363538,-0.180587109938286,0.16781743397599,0,-0.0464771500873384,0.0593843620672893,-0.0172165101484668,-0.00317994286668901,0.00929857791055491,-0.280964498158411,0.319160308524966,-0.124086083498389,-0.265059266012135,0.694155883996912,0.185512580065833,0,-0.133206400368752,-0.00636490172241481,0.212337196238439,0.0858561176439239,0.000856327690709301,0,0,-0.00945221782975949,0.114358476048044,0,0.135054365794032,0.554061213966817,0.090489980061551,-0.32081871047589
0.0235732190481986,-0.0239915266281278,0,0.139191280551732,-0.0810287584087329,-0.800979836582717,0,-0.414878046628004,-0.279087704204366,-0.148964436033847,0.157165988299399,0.293979472434916,-0.100762935350656,0.146450736459412,-0.00802901683607943,0,0.326598495059512,-0.188370633553694,0.169132953312416,0,-0.0456527636885979,0.0520833112936705,0,-0.00784677564191935,0,-0.212635218021479,0.32537351115161,-0.144047527890137,-0.311561583935345,0.698149297897836,0.178422742153788,0,-0.151477546534932,0,0.212376389039367,0.021600688217574,0.0154085095337552,0,0.00377476675183905,-0.0343866510327408,0.0711165354089996,0,0.054195480236921,0.51946750784013,0.0294705857968565,-0.284246349810729
