"AGER","ALPP","CCL18","LAMP3","SCGB1A1","SCGB3A2","SFTPA1","SFTPA2","SFTPD"
-0.292005302993374,0.0432066148815544,0.217544918612519,0.535031102149211,0.146191049255781,0.0559362046462257,0.02582564983501,0.0523222121372943,0.166562518370954
-0.293162804530248,0.0334272292362792,0.209287559560282,0.554691811014086,0.130162697480783,0.0505852245091675,0.0315425385152538,0.0687585918479202,0.183146330828248
-0.259990314969121,0.0287689288945005,0.205557239533294,0.539181660329125,0.127057493002723,0.0517251897341693,0.0157921807852516,0.0880057786987504,0.16182539809441
-0.211888828029413,0.0497450022327139,0.210833812062229,0.513701004361213,0.120779657463351,0.0466563880244014,0.0087084715779702,0.0558659950173342,0.158713721365329
-0.264985564743569,0.0302858112928083,0.206382820217489,0.545430797682264,0.134617774488023,0.0594707760255257,0.0279924030691236,0.0667014071220831,0.175535922049722
