"ACAN","BGN","CRLF1","FRZB","LTBP2","MFGE8","SOST","THBS2","TNFRSF11B","VCAN"
-0.597981303204139,-0.124965629595821,0.0319864245731482,0.0296207056612183,1.33687664925695,0.130358170251215,0.164907484708226,-0.0414627905464269,0.647923147419799,0
-0.500189588580816,-0.108761181440739,0.0291496923879556,0,1.29377806112472,0.0911438954665754,0.136223026786552,0,0.655523078246002,0
-0.572733013811884,-0.113617383985586,0.0536087282935559,0,1.32612833725409,0.119185425999147,0.155890524718873,-0.00144500646873815,0.624325098875965,0
-0.560171892568656,-0.119426547403146,0.0325700468021663,0,1.33141893210762,0.104926058089662,0.160759813990914,-0.0177963626668811,0.66027920527344,-0.00648175865050317
-0.558557180333492,-0.0938695789489761,0.0081314261061078,0.0156454637666604,1.29015518624867,0.109495052050508,0.160814213767742,0,0.670130421802923,0
