"ABCA2","ADAM22","ADCYAP1R1","AMBN","ANGPTL7","APLP1","APOD","ATP1B2","ATP6V1G2","BCAN","C1QL2","CA11","CA14","CBLN1","CDH22","CEND1","CLEC2L","CNDP1","CNP","CNTF","CNTN1","CNTN2","CNTNAP2","CNTNAP4","CPLX2","CRH","CRTAM","CSPG5","DNAJC6","DNM1","DNM3","ELAVL4","ENO2","ENOPH1","ENPP6","EXTL1","FGF3","FKBP1B","GABRA4","GAD1","GAD2","GFAP","GPC5","GPR101","GPR158","GPR37","GRIK2","GRIN2B","HTR1A","IDS","IGLON5","IGSF21","IL9","IMPG1","KCNIP4","KIAA1549L","LCN15","LHPP","LRFN2","LRTM2","MAG","MAP2","MAPK9","MDGA1","MEGF10","MEGF11","MEPE","MOG","MZT1","NCAN","NEFL","NGFR","NPTX1","NPTXR","NRGN","NRXN3","OMG","OSTN","OXT","PACS2","PENK","PMCH","PNMA2","POLR2F","PPP3R1","PTPRR","PTPRZ1","PVALB","QDPR","RAB6B","RASGRF1","RGS8","RTN4R","SCN2A","SCN2B","SCN4B","SCRN1","SEPTIN3","SEPTIN8","SERPINI1","SEZ6","SEZ6L","SLITRK1","SNAP25","SOWAHA","SPOCK1","STX1B","SV2A","SYT1","TAGLN3","TBR1","TMPRSS5","TNR","TSPAN7","TUBB3","VSNL1","VSTM2B","VWC2L"
0,0,-0.00684816688808332,0,0.0686733795645559,-0.0728031247868558,0.0184227802133591,0,-0.0123981661610285,-0.602486379785302,-0.119882900447507,-0.0104752164030005,-0.355347938114703,0,0,0.029096772487032,0,-0.239267874822432,-0.137028054583877,0,-0.153236404923127,0.0542377515999538,0.211910870539013,0.0517618844347088,0,-0.107034048686165,0.105015419954043,0,0,-0.0449856154511979,-0.00276962017783723,0,0,0,-0.221301008929452,-0.0432848105116888,0,0,0,0,0,0.324902729504334,-0.128390005614816,-0.0136916308761965,-0.00503734211604269,0.156621696863915,0,-0.0628561676909738,0,0,0,-0.145292923395447,-0.0091956854191854,0,-0.0205069578192719,0.0584010357317493,0.11672790280436,-0.0106186727567612,0,-0.0791988765737696,0,0.0500495476327223,0,-0.00775883090194329,0,0.0353868412005731,-0.292798723296805,0.27623975937348,-0.0624304716749801,-0.203548719074469,0.675478144480308,0,0.126268802546847,0,0.0645506447353309,0,-0.0551894716290335,0.000393243520224331,-0.00328218218400113,-0.0132137858986825,0.140891755911283,0,0.0194984348794791,0.121226748681384,0.00323339995201566,-0.275381905493789,0.457909479925009,0.0188535354876587,-0.0405705283948539,0,0,-0.0201884223574328,0.0304582745875048,0,0.00548028785236498,0,-0.017867599544328,0.0897627560656074,0.545705910959609,0,0.0499727842002814,0.00416844697643744,-0.268199011937425,0.00475830675593172,0,0.414713052223336,0,0,0.0280841694922166,0,0,0.0280620401112916,-0.305055859672785,-0.0210136976437853,0,0.0932089609678853,-0.030945307141752,-0.0457849253427206
0,0,0,0,0.101300870831522,-0.105009583033554,0,0,-0.00785926919429636,-0.624880014422287,-0.113531156098359,0,-0.314593362071932,-0.00672786682406622,0,0.00987383864488481,0,-0.230465736776938,-0.151833011493434,0,-0.0724628155136997,0.0432077376322767,0.234703562495364,0.0269106424363668,0,-0.0883741264834522,0.112071017712882,0,0,-0.0156013983969633,0,0.0104314620187144,0,0,-0.192559972629094,-0.0706731861109055,0,0,0,0,0,0.314268317502664,-0.153716690268769,-0.0183620265350065,-0.0130809408524647,0.12451960158183,0,-0.0441088043127017,-0.00182277254184585,0,0.00467414076858898,-0.140566396193787,0,0,-0.0084783024963115,0,0.0943494618960952,0,0,-0.0726394238958732,0,0.0372193427589152,0,0,0,0.0739159064037661,-0.302267131988467,0.322260380978403,-0.0290512475546411,-0.21227396456709,0.631122866412147,0,0.12677049346035,0,0.0475172532082149,-0.0335660415960429,-0.0866898028960116,0.00975549346919483,-0.0112977849489089,-0.0412668941335694,0.057804932773546,0,0.0451033877117201,0.144022808786577,0,-0.178431742366687,0.401994460866281,0.022458184491324,-0.00941665004842511,0,0,0,0,0,0,0.0420663095092683,-0.0340674665170709,0.0813266744718689,0.576037901991358,-0.0275255061407073,0.068434981055354,0,-0.259966492164066,0,0,0.414625622266415,0,-0.000931581808150098,0.0610770035328271,0,0,0.0146190753553294,-0.293381827813553,-0.0393865560760298,0,0.132946289514362,0,-0.03808435006978
0.000853426671656223,0,-0.0124361227505012,0,0.0953559528621903,-0.0954009485510786,0.0316203409580735,0,-0.0176479679572386,-0.555220659395802,-0.0787819306569488,-0.006575182470751,-0.322274428937185,-0.0140620829906349,0,0.0425764171652605,0,-0.244895554864766,-0.126386343813898,-0.0117756430824859,-0.208528484677681,0.0604093708962693,0.268867587209187,0.048868929877373,-0.00696401418377228,-0.104454298520801,0.0865323786578628,0,0,-0.0506983631127883,0,0.0218261776726366,0,0,-0.241937382876772,-0.0469498497449828,0,0.021980702229563,-0.000650130803150672,0,0,0.301702819772796,-0.178355706877372,-0.0928702515199096,-0.0694800391302983,0.119976312599672,0,-0.059034750378093,0,0,0.0112108116314175,-0.163049334720754,0,0,-0.00872070063554757,0,0.0903947644731411,-0.0125020586840689,0,-0.120362905153383,-0.000861295027421981,0.0855573013550286,-0.0147551112846569,-0.00927557264148391,-0.00449557387447724,0.0140371924772753,-0.408674445068478,0.398728786758737,-0.10399275473434,-0.197989873345858,0.634374893974071,0,0.164041355633852,0,0.0987414641372723,-0.0671385170709065,-0.116199466566702,0.0740329240916083,-0.00402905684695629,-0.0887236541161569,0.0764931259855782,0,0.0571963629235712,0.159549972130271,0,-0.247286526206584,0.512789622352223,0.0292248313229653,-0.110635771782027,0,0,-0.0141287994288014,0.03228431153901,0,0.108816508829477,0.069363976818509,-0.0370677174971449,0.11253087345935,0.607020454120472,-0.00929617949622813,0.0533826823995595,0.0244909933180115,-0.268300087368296,0.0229768952939679,0,0.484046943656693,0.0147286527342695,0,0.0220092018078304,0,0,0,-0.29964516250094,-0.0356810089443741,0,0.0918903905429669,-0.0261258439175182,-0.0719830972399703
0.0359415305726016,0,0,0,0.0951988429123176,-0.0780198228454644,0,0,-0.0216877013407627,-0.615708848597123,-0.0995851363173389,-0.00368212790154842,-0.320612155494116,0,0,0.0243675812864846,0,-0.241451974146709,-0.12811869748869,-0.00175964792996423,-0.133594485961507,0.0667556671320052,0.214299940535318,0.0339211616799488,0,-0.0810272378030141,0.117325449741664,-0.0179458504822159,0,-0.0704408361103289,0,0,0,0,-0.225706548157507,-0.0550850254299927,0,0,0,0,0,0.328535061355094,-0.162731754851748,-0.0354426003364103,-0.0133836498529706,0.15058497998386,0,-0.032865193999514,0,0,0.00675731720185657,-0.170233772445838,0,0,-0.0295426794041442,0,0.0783180554470433,0,0,-0.0936240194534179,0,0.08970143603988,-0.0146687768765513,-0.011147976717197,0,0.0614509698805035,-0.293099969969216,0.342768623957679,-0.113014281847401,-0.218690709147869,0.63471450590736,0,0.165782689030032,0.0065479446877596,0.117393606040134,0,-0.0848984154229572,0.0203584481091881,-0.0029526322824265,-0.0460304003041294,0.0628046505448501,0,0.0482786008868586,0.184272161059075,0,-0.243455511534713,0.440693487601613,0.037994148218976,-0.0716325193957952,0,0,-0.0235453997806331,0.0299740231832385,0,0,0,-0.0322975698466724,0.0817363056131682,0.54314658953432,-0.0284394067398035,0.0816531331007352,0.0131081330956719,-0.271391367677989,0.00995453099416552,0,0.45436302631981,0,0,0.0582975207928739,0,0,0.0218333754395006,-0.303574487577732,-0.0196707950900353,0,0.133540685052543,-0.00180257622630277,-0.07093984050032
0.0419888123926466,0,-0.029783939453519,0,0.0917796929951739,-0.103821100413878,0.0359282790876459,0,-0.0168772260156229,-0.635124733726552,-0.112288970706109,-0.00908720328952963,-0.345902415342748,0,0,0.047178230699483,-0.00806199548217622,-0.237430380978285,-0.092269226270768,-0.0372377708389473,-0.192517035970019,0.0844458283932761,0.262735021107728,0.0167389186491094,0,-0.088707014726992,0.117168149144164,-0.0042922201692022,-0.00456786738740843,-0.0708766327068079,0,0,-0.00561970946292395,0,-0.193895578907029,-0.0535695840625315,0,0,-0.00601148059895582,0,0.00835762902430683,0.318560787712353,-0.151383506264656,-0.0301522524761029,-0.0484689331432042,0.131760859468968,0,-0.0617451888335476,-0.0077375572192548,0,0.0191232968714649,-0.184927348209938,0,0,0,0.0627225215817631,0.110210377485316,-0.031896107320199,0,-0.0285581595673443,-0.00474999445527013,0.0821289038452251,-0.0357703140132192,-0.0223556701602563,-0.0230684139693764,0.0464080673075883,-0.340828870294236,0.303756794194979,-0.0621659758432276,-0.195343183176515,0.659883242120936,0,0.124971770903844,0,0.100201731757521,0,-0.0880904429111414,0.0593706863759845,-0.00472541433775981,-0.110170783941323,0.0967998699571489,7.92943784507977e-05,0.0340776917137383,0.166898699724211,0,-0.341629953008702,0.514443776279737,0.0371050348173236,-0.041937527612829,0,0,-0.0110959991877875,0.0424391081078115,0,0,0.0385713702282616,-0.0330450927910383,0.0931346975306174,0.558641711750957,-0.0174373928904461,0.0568744690491796,0.0730994548170002,-0.349112969735611,0,0,0.477515638509688,0,-0.00589933433302482,0.107694019643967,0,0,0.0348150928046559,-0.305091825873911,-0.012829476349435,0,0.0914044377668962,-0.0019146495599891,-0.0240427216745735
