"BMP10","ITGB1BP2","MYL4","NMRK2","NPPB","PXDNL","TNNI3"
-0.0483325272954143,0.0648680478349245,0.300749445593947,-0.114575396678694,0.295530823292871,-0.0150969455819105,0.0963803646539199
-0.0252051678950731,0.0662047078170409,0.280884156470565,-0.11503659485811,0.297335305195311,0.0185332010107251,0.0988095690484722
-0.0956240621077353,0.0545004110772022,0.285637811638173,-0.179271680691096,0.291238782578016,0.011527864515657,0.0969325707611502
-0.112392853787992,0.066967586560603,0.272134020309624,-0.129072289857403,0.303304476943674,-0.0149076997970921,0.106145921989747
-0.102333247226998,0.0650851912257661,0.298616269107298,-0.14434561026077,0.287660772135176,0.00929265848494953,0.131569883854793
