"ALPI","APOA4","CA7","CCL25","CDH17","CDHR2","CDHR5","CEACAM18","CEACAM20","FABP2","FABP6","GPA33","GUCA2A","GUCY2C","INSL5","LGALS4","LYPD8","MEP1A","MEP1B","MLN","MUC13","MUC2","NXPE4","PPP1R14D","PYY","RBP2","REG4","S100G","SLC51B","SPINK4","TMPRSS15"
-0.0862577854536973,-0.216831097683929,-0.0433417128104993,0.115424252175346,-0.07166713837617,0.256808167322641,-0.206107399928977,0.000299113291042055,0.153016650084085,-0.232482558708333,-0.119290557857687,-0.0554932084268525,0.307607119657515,-0.00304588501123415,0.0608246835005802,0.399389071387626,0.065232502093245,0.110078418787175,-0.0910877609297413,0.12456530904249,0.00770804679712187,-0.000363408689574782,-0.0472891094523354,-0.0225599270700268,0.0290678849615876,0.151311385440175,0.332237928753796,0.100890038894964,0,0.141994840414404,-0.0442310332053564
-0.103218627617486,-0.233176337593356,-0.0582902652084552,0.12457344687469,-0.0531892543311407,0.269783490046866,-0.25265509636631,0,0.170213897504692,-0.218072117895613,-0.0760205748165526,-0.0456549861836194,0.35340157044899,-0.015651466904635,0.0689206095585526,0.391939360130938,0.0489291576211068,0.10222356814229,-0.0797852359191759,0.114520187089568,0.0279998537340812,0,-0.0446816116726353,0,0.0109401625516697,0.0989152966123346,0.348984111280213,0.0989726817367208,0,0.128205298921572,-0.0525318467078093
-0.0777712550592287,-0.217120833878314,-0.0806801297296511,0.109747604065718,-0.0719916467560697,0.258008893348063,-0.206242911364686,0.00206904488462886,0.143958632874796,-0.238170299055107,-0.109571575894002,-0.0321351812173146,0.254499302733169,-0.00961952390671022,0.0522597842053723,0.410052643985966,0.0427761933387198,0.0954076158589835,-0.0799658946634683,0.120000111978947,0,0,0,0,0.0325894616197344,0.144242271828032,0.313851247046397,0.110015187578551,0,0.166699437469622,-0.0594135231721077
-0.073145659849993,-0.236300174502112,-0.0656859748306223,0.109849934708717,-0.0823012524356597,0.290524911829743,-0.220284433676876,0,0.157831694561548,-0.239690306174772,-0.0600908605110989,-0.0385257929919781,0.337922944732982,-0.0295240591000705,0.0640216458174269,0.400170226721161,0.0126989410357025,0.0837580518946291,-0.0777183103985122,0.125433865207652,0,0,0,-0.0393638851235599,0.0363609346871473,0.154226487882542,0.336263771735582,0.0948812782636675,-0.00650911221488691,0.133612315790455,-0.0702182029295438
-0.0906280584929676,-0.198521217390336,-0.0925601344046535,0.116204093990421,-0.065968915831121,0.262366115667969,-0.215042761207967,0.00624058133752608,0.182043825279771,-0.22168228260732,-0.09708541389841,-0.0361601311522789,0.306242203242269,-0.0227432883859744,0.046938713479334,0.427521151630745,0.0856143898012631,0.104101854213662,-0.0866045117181785,0.136780697476756,0.0297310117877603,-5.74623760336449e-05,-0.0144818466572765,-0.00876201983794591,0.0340237287385373,0.101899431639938,0.334009034765213,0.122818991341942,0,0.132381364509934,-0.0613914836084592
