"AGER","ALPP","CCL18","CSF2","LAMP3","SCGB1A1","SCGB3A2","SFTPA1","SFTPA2","SFTPD","VIPR1"
-0.241396257619537,0.0375800204486778,0.205276034878932,0,0.525558039466822,0.066783355789954,0.029416414228633,0.0599084700676656,0.0500262001827937,0.189882215956628,0
-0.276640491454431,0.0426457240912425,0.194783748633351,0,0.516013503915768,0.107441409936272,0.0452900870686167,0.0404032043776036,0.0730451882996148,0.177143851528785,0
-0.310801978267122,0.0539545165659719,0.201898503844871,0,0.502087670930632,0.0627510950722246,0.0494893061411992,0.00127220387657432,0.0784699058285305,0.182208585105255,0
-0.254463177454602,0.0450275720221613,0.198902926905385,0,0.496645932282615,0.0841416594888655,0.0327985601838082,0.00232762418415292,0.0915864468057528,0.200942206717324,0
-0.255416898858734,0.048789667678987,0.203715655646747,0,0.505084675632376,0.0847252744324651,0.0228667829045022,0.0264735588212991,0.109088822093722,0.192044747940511,0
