"ADIPOQ","CD300LG","FABP4","LEP","PLIN1"
0.0246326125004108,-0.0830152995741262,0.710260525189916,-0.243296234373517,-0.0793138504764547
0,0,0.591781937602327,-0.20497513923407,0
0.028146734826001,-0.103981814867666,0.709052252490831,-0.226809123795012,-0.124239355414876
0.0198278644181196,-0.102623568478108,0.715907285990477,-0.231415036849903,-0.144857679756406
0.0210318871462082,-0.106871023231995,0.705749137701149,-0.232186655017831,-0.101086920582322
