"ESR1","LEFTY2","PAEP","PGR","WFIKKN2","ZP4"
0.0685881933503609,0.161899059625979,-0.0786038673467233,-0.0923335914701642,-0.293651407631761,-0.0223325366861355
0.0263089284554323,0.162330355326382,-0.0803873503611337,-0.0909985943637269,-0.271539945801993,-0.00711186752124035
0.0104654855629726,0.155960175488259,-0.0710017630517709,-0.0808121000136449,-0.311024389848325,-0.0475755277067429
0.0192167137409603,0.154666353005969,-0.0819173941441236,-0.0897259219995593,-0.305233948146576,-0.0239070314428235
0.0288826892156625,0.193164108712058,-0.0691483639815934,-0.0760242830701999,-0.296187566352771,-0.0660756510146943
