"CGA","CSH1","FSHB","GAL","GH1","GH2","GHRHR","LHB","NPTX2","POMC","PRL","TSHB"
0.156297719587972,-0.0234624633600659,-0.103046991623582,-0.23931562075259,0.0131626955502116,-0.00759348047103051,0,-0.0456893348806799,0.847852874557961,0.0217653477669847,-0.0653991356881014,-0.0486461639078575
0.185077285513333,-0.0370579812479847,-0.120662885859447,-0.236623883753184,0.010456511381903,-0.0163928780145648,0.0208598982030563,-0.0416115158057112,0.853141512623501,0.0363285777853298,-0.0696476565309265,-0.0471505302137348
0.16061043747203,-0.066838045860794,-0.0998272038578713,-0.255226463782875,0.0043967602944324,-0.012128511018936,0.017338018288507,-0.0312567954118707,0.851544652668055,0.0042848493077664,-0.0736109565132981,-0.0517170596962519
0.164037051463166,-0.00383567140674827,-0.0984912096176356,-0.235978362544241,0.00590128859296052,-0.0162729655067286,0.00309283028757178,-0.0331166303661413,0.823931654565973,0.0245490503303006,-0.076508837117462,-0.0425224659753261
0.198060449787393,-0.111207821723789,-0.131186526019262,-0.260745628473419,0.0111007199166418,-0.0148514949944916,0.0427092831549856,-0.0226814877472454,0.89706157313487,0.025651312178348,-0.0824962430169808,-0.0429315345468732
