"Intercept","AKR1B1","FDX1","GSTA3","SCARB1"
57.2198852405446,-0.187399638236105,0.575227143037051,0.528377469127248,-0.123350592927604
57.1908124045991,-0.101647296990188,0.588021089912052,0.497345435515504,-0.0328972580199969
57.2101494376051,-0.126887258201283,0.570464716481337,0.461356608012844,-0.0681868175578646
57.2060991470007,-0.102978366464918,0.600537545090424,0.477452854310517,-0.142694664990642
57.2004053458975,-0.0978429124994071,0.653723074037658,0.499140476574613,-0.102040337346583
