"Intercept","ANXA1","CST5","DEFB4A_DEFB4B","GBP6","IL36A"
57.2452030121237,1.96915723713923,2.56202630080617,0.222552381306479,-0.322223088026606,-0.348833724788297
57.2145892281654,1.94746979144427,2.57009069357007,0.238756533888346,-0.245178846460848,-0.321087817315834
57.2361909297979,1.91981328537302,2.61482075467502,0.236280836682237,-0.281660634134178,-0.381566501197024
57.2096824676526,1.90105027514125,2.61617302454359,0.240542667595509,-0.195179193136797,-0.232369379207662
57.2146856787095,1.99083885822453,2.66775060850806,0.202676961277894,-0.187686460919566,-0.273483960924821
