"Intercept","BLMH","CA6","CCL27","CD207","CDHR1","CDSN","CST6","DSG4","FABP9","GATA3","KRT14","POF1B","PSAPL1","S100A3","SCGB2A2","SERPINA12","SPINT3"
57.3339477670102,-0.202148735278916,-0.788033474347616,3.33932484754833,0.576640723700328,-0.87751904381266,2.15379931146226,-2.00171460109845,-1.19346538707426,-1.31548118450447,-0.11001210887366,0.0167525437230952,1.30950119927823,0.334432464009059,0.411779190588987,-0.341355082558678,-0.284691976226681,0.0253955340105284
57.2940927837642,-0.172998252048355,-0.879247360375908,3.31620600597311,0.459572964099881,-0.839141660042919,2.09799947631275,-2.03416187712806,-1.22356693510996,-1.29287257157026,-0.207393682717189,0.0361649144050532,1.3878944278611,0.436577139583647,0.354647331187338,-0.354916351537807,-0.273211341172839,0.0342243857156892
57.3173408733458,-0.217942500153382,-0.84834230929389,3.3424074887207,0.553424207235175,-0.879890165032091,2.07321928078604,-2.16565115823174,-1.17694171583604,-1.23573884051031,-0.246884276392002,0.0370329431800287,1.24230871054938,0.403491025181859,0.340647994310275,-0.406574201225666,-0.326008029017886,0.0368256580526256
57.3265578463711,-0.190422370157951,-0.873145417057939,3.36572239337992,0.540764552697857,-0.866996509920973,2.12292476306858,-2.03959225769847,-1.18743427345643,-1.25154169665121,-0.200592246320468,0.0299942063834729,1.35516679788158,0.340865227740745,0.352218306872017,-0.436524267670485,-0.287759854505993,0.0235332197557709
57.3267179544388,-0.0634252227175649,-0.874929203241185,3.28611596002308,0.573207959852762,-0.874959149518699,2.07501797422878,-2.06746004995928,-1.20590149780393,-1.29738083589773,-0.0644510086643671,0.0863597906106581,1.34304014569422,0.3653728869098,0.301520279427292,-0.470900193752875,-0.28388552471558,0.0222339780970278
