"Intercept","BSND","CYP24A1","HAVCR1","ITGB6","NPHS2","PDZK1","PTH1R","REN","UMOD"
57.1086440568026,-0.0457069438609641,-0.0358594954362905,4.39262619518176,-0.155237032924556,-0.0612893349367051,-1.27196354803141,0.719126445926526,0.561347650543783,-0.384255368262788
57.0932474544862,0.166124690244559,-0.0527044897928751,4.32694827519707,-0.136106151629128,-0.0557221255262332,-1.27913637469422,0.74908089094818,0.534299137633148,-0.388262445989549
57.0932831846179,-0.0921187895181883,-0.0264722676259159,4.34804510631056,-0.195587614536562,-0.0198008440082125,-1.32715130800489,0.724431973212518,0.570116321989238,-0.363878085118794
57.0846579626667,0.044828813869718,-0.0219872833562255,4.327230259453,-0.0749719749805338,-0.0407367331726543,-1.31364446518428,0.791416015898891,0.552717539874621,-0.361349022944416
57.0783461617902,-0.0638217367959007,-0.0198171244787234,4.33584488455543,-0.10678639077103,-0.0441186082171785,-1.28748183959249,0.816381306405953,0.505674725498975,-0.322486593350565
