"Intercept","PTH","TG"
57.2475522746399,0.910424244786197,0.129402627396198
57.223215272775,0.908103933042113,0.138565839757776
57.2423286240766,0.895360436709802,0.0944489800773851
57.2340405138547,0.928991595055312,0.104737588253723
57.2329252911547,0.913189016327568,0.127713263275161
