"Intercept","ACAN","BGN","CRLF1","CYTL1","ELN","FRZB","ITGBL1","LTBP2","MFGE8","SOST","SUSD5","THBS2","TNFRSF11B","VCAN"
57.3341692663872,-1.08848051684836,-0.205646972035889,-3.45330152038916,-3.31438048565812,6.94633709099348,0.528933757905442,1.54639306655516,4.52248575260765,-0.454554124792604,1.63999770883305,2.39340095570423,-3.43160919126228,3.54658239618544,-0.307328421030945
57.3128546950499,-1.15954126162622,-0.211133447430818,-3.51115004702454,-3.35963344038881,6.83460306843828,0.411673031235669,1.51555787215655,4.67986572817353,-0.395158755174735,1.61863369821895,2.3916519670671,-3.5268361660575,3.51633933814499,-0.366990813143014
57.3297907467552,-1.07204185782471,-0.207069977826126,-3.44678862111742,-3.30672132993696,6.92647239239013,0.441261259107976,1.63766724752661,4.61632142300577,-0.402925654072973,1.57034126884164,2.31524545989789,-3.54965309655748,3.57477559870674,-0.353190000926598
57.3375831003766,-1.16046391110131,-0.213408967943988,-3.45654274096326,-3.27277008986218,6.95616992079685,0.472256131194093,1.62729245376899,4.51653441970865,-0.446309059849116,1.63472242092878,2.33422960699634,-3.46722141173055,3.40565857364451,-0.247481044360267
57.3163748074126,-1.20399730750209,-0.21531690403858,-3.41661107941485,-3.4463129795232,6.87269521397008,0.460605453199978,1.52901136321518,4.66629085898102,-0.432827346801095,1.63773349708566,2.29375768264772,-3.4979208489387,3.47515231739078,-0.285209082416481
