"Intercept","LEFTY2","PAEP","WFIKKN2"
58.4190142408807,2.89892882604639,-1.95748281229788,-0.33289988413048
58.4060098609348,2.88471511310734,-1.93384353908966,-0.396591640290764
58.3837301585161,2.90624086370304,-1.93670369785265,-0.335204457014473
58.3777149159759,2.89370570576786,-1.94449827503277,-0.288975285219192
58.3867250234591,2.93041941479386,-1.94523172027758,-0.362497267040476
