"Intercept","CGA","GAL","GH1","GH2","GHRHR","LHB","PRL","TSHB"
57.2194566186952,1.55858305982697,-0.782522564095653,-0.0542031053726014,-0.246765980421672,-0.0745279617526028,0.255085980863001,-1.66756746455212,0.292752293652445
57.213029439452,1.57623093543174,-0.730201490447883,-0.0519113982897493,-0.22420312715199,-0.125958068032786,0.231062310879123,-1.65959329148212,0.269273940422088
57.2149179271018,1.55425955674015,-0.707912350764187,-0.0444399718505095,-0.241572106464832,-0.120445163386897,0.233336024045039,-1.66191189049055,0.262976849241888
57.1960080854201,1.55553828018348,-0.709342898270062,-0.047139915095566,-0.232259738520898,-0.124804062184579,0.231943374529632,-1.66665003653361,0.246519791670977
57.2101489558752,1.56337765798301,-0.710683011244398,-0.0528019460357551,-0.241917907105345,-0.146670098430883,0.275025607869436,-1.66055380019811,0.260825566230334
