"Intercept","CA3","EGLN1","IDI2","SOD2"
57.152477676021,1.37256562097226,0.859693245659911,1.34302143645202,-1.35605132822569
57.1537444906301,1.27877170447556,0.864433229034801,1.315659401137,-1.45229319945684
57.1278301159217,1.29922760258046,0.833749949490997,1.35142688924558,-1.4284082596949
57.1242269829533,1.32077071429589,0.882237868536365,1.34396705810764,-1.48038194272077
57.1338682633593,1.34619826366403,0.81829937045068,1.20151773693195,-1.45860795823239
