"Intercept","AGER","ALPP","CCL18","LAMP3","SCGB1A1","SCGB3A2","SFTPA1","SFTPA2","SFTPD"
57.2124811388543,-1.15974456211046,-0.107507999094186,1.36109258010131,2.28065253362735,2.3444400007003,0.182515982945597,0.0411766513705656,0.271867240805316,1.01802733315567
57.2321022016987,-1.09518369991512,-0.107922994825752,1.33221723486543,2.31558258491791,2.38949747526053,0.190836100862013,-0.0231501046432114,0.256982714623131,0.972087500319641
57.2108337039095,-1.10321929312072,-0.11547031999612,1.37649283022388,2.20310055951845,2.3745280562637,0.213979208396426,0.00446239591407268,0.296059454483114,1.07960691771519
57.1800370263227,-1.07283134001158,-0.103274086613567,1.3513840269661,2.37622351901657,2.34402121986804,0.223585967583966,-0.0156853019987506,0.295533144505604,1.01495870224653
57.2028498783505,-1.15731211754907,-0.12507786007463,1.29195777610857,2.35954907291325,2.40101920002162,0.216220902530027,-0.0315982227232034,0.277468624918707,1.02207565390214
