"Intercept","HAVCR1","ITGB6","PTH1R","REN","UMOD"
56.9971884852993,4.17078183634652,-0.315160499165251,0.674709798172314,0.452134378525535,-0.264542965651672
56.9963469772035,4.21547101261891,-0.304678990622998,0.69798722606693,0.49692574337958,-0.278733392024682
56.9831461254687,4.14422825736645,-0.280624078381631,0.749053162128765,0.502668441999422,-0.282181237099812
56.9830991023018,4.18621301121882,-0.286274314336971,0.794437867442101,0.487980514466334,-0.25099723358893
56.9849208752445,4.19784427278667,-0.307979026127993,0.682425231282582,0.480134825368967,-0.252439005753413
