"Intercept","AKR1B1","GSTA3","SCARB1"
57.237277197554,-0.126083225553743,0.582676700734032,-0.172567095720927
57.2396499566228,-0.153888530884197,0.51341810509721,-0.0841996215445021
57.2149061566785,-0.135802342254725,0.558233205655339,-0.112097248265162
57.2016691367411,-0.136899435359173,0.531100011442057,-0.0526431315672919
57.2124907186482,-0.160515472009932,0.507356457897078,-0.0624996381568784
