"Intercept","CLSPN","CRISP2","DKKL1","DNAJB8","IL13","IL5","KEL","KLK4","LYAR","MSMB","TIMD4"
57.4180654907403,-0.278723500714004,0.0534988342400013,0.925001744207048,-0.300503139901002,-0.325300717627995,-0.28403340660631,1.21961450903373,3.08451250778028,0.281017288251046,1.16547310323993,0.452856052413739
57.4145587354629,-0.260777741933622,0.116026053740848,0.895043144183744,-0.250192168435023,-0.356979024668646,-0.263212125734771,1.12843204895689,3.13767207458902,0.19781939266777,1.19678474708051,0.390282901895303
57.3969069806912,-0.354053902879634,0.0483979429533888,0.886491988782871,-0.253676580807407,-0.323588284761726,-0.268277746062336,1.18440892182904,3.11304366325098,0.275651284082682,1.17291016318349,0.397942617875804
57.3885158623018,-0.351818186747341,0.0903309505699749,0.89773899490831,-0.250129759588707,-0.242557040928872,-0.262212056708106,1.2184880833021,3.14810851847505,0.298666816675022,1.19634894514301,0.409727071145849
57.3970376471106,-0.395429086287154,0.12442216641124,0.89092032412954,-0.227358796254539,-0.272948394550599,-0.280827194323992,1.09889468278662,3.12853064095162,0.217870626584914,1.20129282999346,0.423791307051708
