"Intercept","CCL28","CXCL5","LPO","ODAM"
57.2468945738283,1.52718031623385,0.0876953802035902,-1.09121862340006,-0.897040049419535
57.2369661918351,1.49221775052547,0.0765510999898426,-1.0380648267432,-0.877904689522173
57.2096670654019,1.53395411726812,0.0850701004251601,-1.08494338114108,-0.858053312994206
57.2046730015763,1.569399874352,0.0705131831830861,-1.04715827736453,-0.96038619723448
57.2167477847824,1.55757420654014,0.0825883541162536,-1.06146445461882,-0.915293958103026
