"Intercept","CCL25","CDH17","CDHR2","CDHR5","FABP2","FABP6","GPA33","GUCA2A","LGALS4","LYPD8","MEP1B","MLN","MUC13","RBP2","REG4","SPINK4","TMPRSS15"
57.3173751015092,0.990690736351708,-0.431217301055515,1.46110906022595,-1.09767511527755,-0.40834779511742,0.101657365740835,-0.0307615242787098,2.94890172579444,1.43417315634628,0.0942446870532355,0.401090470431304,1.7653165273655,-0.583195982898356,-0.328768406539917,1.4710647343312,0.401779386914795,-0.0689306365772021
57.3128242014754,1.08409234622211,-0.475209242859798,1.44480232423344,-1.06012505410631,-0.407303677272219,0.14869228245784,-0.030338949668189,3.10061543751693,1.39451117493282,0.046650091580973,0.393581932819507,1.82136068177224,-0.544771032222514,-0.342586611187647,1.34635543125038,0.387562496904636,-0.0921934595347763
57.2890426791257,0.95906843134774,-0.443714032850346,1.43518650222852,-1.08065714169375,-0.409456811074983,0.197580241068624,-0.0590797625262105,2.99488022825884,1.46341035574105,0.0966835545362138,0.396750242244707,1.80671969480095,-0.659086570197438,-0.307244906416396,1.4209892016571,0.385637429669501,-0.0517453589458319
57.2914564403162,1.07096260102021,-0.532292777831041,1.42839536852256,-1.21858027293544,-0.476670050107556,0.131595987115225,-0.0369264060533673,3.02916650746186,1.45556795648844,0.0853300785892982,0.374410163874203,1.79993801494931,-0.589156029262152,-0.217725582855518,1.4919642398687,0.28636616358092,-0.02178691085598
57.2736065144144,0.982651511804797,-0.466836428813707,1.42285034805046,-1.14860663580332,-0.389355938109674,0.186456267859555,-0.0319269091514254,2.95282230662405,1.46923047555085,0.0256174776335963,0.364127454294869,1.80591697828815,-0.617361733186271,-0.298650813155563,1.39063279606613,0.349667565222153,-0.0406295713633654
